"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"SES","Contratada: BRASIL VIDA TÁXI  AÉREO LTDA                                                                                                                      Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª contratação de empresa especializada na prestação de serviços de transporte/fretamento de aeronaves para transporte de pacientes graves (TRANSPORTE AEROMÉDICO), em UTI aérea (adulto, criança e neonatos) com equipe técnica especializada – incluindo serviço de transporte terrestre em ambulância tipo “D”, a fim de atender  as necessidades dos usuários do Sistema Único de Saúde - SUS, as demandas da Secretaria de Estado da Saúde do Maranhão - SES/MA e eventuais demandas judiciais                                                          Processo/Ano: 91661/2021                                                          Contrato/Ano: 199/2021                                                          Dt. Assinatura: 09/07/2021","2.499.000,00","09/07/2021","09/07/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: ATRIOS COMERCIO  SERV  E MANUTENCAO LTDA                                                                                                               Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª (segunda) contratação de empresa especializada na prestação de serviços continuados de manutenção preventiva e corretiva, limpeza e assistência técnica de câmara fria PNI,  câmara frigorífica (móvel), freezers, geladeiras (doméstica e industriais), bebedouros e frigobares da Rede de Frios Central e Regionais, bem como das unidades administrativas ligadas à Secretaria de Estado da Saúde do Maranhão – SES/MA, todos com fornecimento de materiais, dos equipamentos existentes ou que venham a ser adquiridos, além da realização de calibração (equipamentos de refrigeração, termômetro digital de máxima/mínima e laser).                                                          Processo/Ano: 2760/2021                                                          Contrato/Ano: 03/2021                                                          Dt. Assinatura: 15/01/2021","426.894,00","15/01/2021","15/01/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamentos dos Programas da SES (ELENCO ESTADUAL), para atender as necessidades da Superintendência de Assistência Farmacêutica                                                          Processo/Ano: 82541/2021                                                          Contrato/Ano: 226/2021                                                          Dt. Assinatura: 16/07/2021","907.233,40","16/07/2021","13/11/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: DISPENSA                                                          Objeto: AQUISIÇÃO EMERGENCIAL de medicamentos do Componente Especializados da Assistência Farmacêutica – CEAF (Grupos 1A), de acordo com a Portaria nº 1.554, de 30 de julho de 2013(Alterada pela Portaria GM/MS nº 1.996, de 11 de setembro de 2013), para atender as necessidades da Superintendência de Assistência Farmacêutica                                                          Processo/Ano: 20894/2021                                                          Contrato/Ano: 45/2021                                                          Dt. Assinatura: 08/03/2021","76.003,20","08/03/2021","04/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamentos dos Programas da SES/MA (Elenco Estadual), para atender as necessidades da Superintendência de Assistência Farmacêutica.                                                          Processo/Ano: 156953/2021                                                          Contrato/Ano: 410/2021                                                          Dt. Assinatura: 17/11/2021","454.150,00","24/11/2021","24/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição de medicamentos do Elenco Estadual para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE), conforme os quantitativos, as especificações mínimas e demais condições gerais dispostas no Termo de Referência e Edital                                                          Processo/Ano: 31542/2021                                                          Contrato/Ano: 61/2021                                                          Dt. Assinatura: 11/03/2021","410.595,16","11/03/2021","07/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 3ª aquisição de medicamentos do Componente Especializado da Assistência Farmacêutica – CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE)                                                          Processo/Ano: 33376/2021                                                          Contrato/Ano: 68/2021                                                          Dt. Assinatura: 15/03/2021","30.600,00","15/03/2021","11/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição de medicamentos do Componente Especializado da Assistência Farmacêutica – CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE)                                                          Processo/Ano: 33385/2021                                                          Contrato/Ano: 58/2021                                                          Dt. Assinatura: 11/03/2021","819.563,50","11/03/2021","07/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: DISPENSA                                                          Objeto: Constitui objeto do presente instrumento contratual a aquisição EMERGENCIAL de medicamentos, que foram fracassados/desertos no Pregão Eletrônico n° 089/2021 e Pregão Eletrônico n° 90/2021/, para atender as necessidades da Superintendência de Assistência Farmacêutica - SUAF.                                                           Processo/Ano: 206248/2021                                                          Contrato/Ano: 463/2021                                                          Dt. Assinatura: 16/12/2021","660.332,00","16/12/2021","14/06/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1.	O objeto do presente Termo de Contrato aquisição de medicamentos dos Programas da SES (ELENCO ESTADUAL), para atender as necessidades da Superintendência de Assistência Farmacêutica.                                                          Processo/Ano: 35197/2021                                                          Contrato/Ano: 191/2021                                                          Dt. Assinatura: 30/06/2021","939.659,20","30/06/2021","28/10/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: AMERICAN COMERCIO E SERVICOS LTDA                                                                                                                      Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O objeto do presente Termo de Contrato é a prestação de serviços de manutenção sob demanda, on-site, com eventual fornecimento de peças de reposição e instalação de novas câmeras para atender às necessidades do sistema de videomonitoramento nas unidades da SECRETARIA DE ESTADO DA SAÚDE– SES/MA na região metropolitana de São Luís – MA, de acordo com as especificações constantes no Termo de Referência e Edital.                                                          Processo/Ano: 202052/2021                                                          Contrato/Ano: 451/2021                                                          Dt. Assinatura: 10/12/2021","2.200.000,00","10/12/2021","10/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: M E SERVICOS E CONSERVACAO LTDA                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: contratação de empresa especializada na prestação de serviços continuados de Serviços de Limpeza, Desinfecção, higienização e Conservação de áreas internas e externas nas instalações físicas e mobiliários, com fornecimento de mão de obra                                                          Processo/Ano: 9792/2021                                                          Contrato/Ano: 82/2021                                                          Dt. Assinatura: 31/03/2021","1.454.728,32","01/04/2021","01/04/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto do presente Termo de Contrato é a Aquisição de medicamentos para o Departamento de Atenção às IST/AIDS e Hepatites Virais para viabilizar a assistência aos portadores de Doenças Sexualmente Transmissíveis e Infecções Oportunistas, conforme condições e quantidades definidas no termo de referência, de acordo com os quantitativos e especificações transcritas no Termo de Referência e Edital.                                                          Processo/Ano: 31482/2021                                                          Contrato/Ano: 122/2021                                                          Dt. Assinatura: 23/04/2021","91.600,00","23/04/2021","20/10/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: DISPENSA                                                          Objeto: ""Constitui objeto do presente instrumento contratual a aquisição emergencial de medicamentos do Componente Especializado da Assistência Farmacêutica  - CEAF, para atender as necessidades da Superintendência de Assistência Farmacêutica de acordo com a Portaria n° 1.554 de 30 de julho de 2013 (Alterada pela Portaria GM/MS n° 1.996 de 11 de setembro de 2013), referente ao Grupo 1B, que foram fracassados/desertos no PREGÃO ELETRÔNICO N° 050/2021, para atender as necessidades da Superintendência de Assistência Farmacêutica.""                                                          Processo/Ano: 134121/2021                                                          Contrato/Ano: 348/2021                                                          Dt. Assinatura: 01/10/2021","64.336,20","01/10/2021","29/01/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1. O objeto do presente Termo de Contrato é a 2ª aquisição de medicamento para atender demanda judicial ajuizada contra o Estado do Maranhão, de acordo com os quantitativos e especificações transcritas no Termo de Referência e Edital.  1.2. A aquisição é oriunda dos medicamentos registrados na ARP nº 87/2020-SES.  1.3. Este Termo de Contrato vincula-se ao Edital do Pregão identificado no preâmbulo, à Ata de Registro de Preços nº 87/2020-SES e a proposta vencedora, independentemente de transcrição.  1.4. Discriminação do objeto:  Item	Descrição	Forma Farmacêutica	Quantidade 2ª aquisição	Valor Unitário	Valor Total 5	ÁCIDO ZOLEDRÔNICO 5 MG/100ML Fabricante: Eurofarma Laboratórios S/A Registro: 1055302030071 Nome Comercial: DENSIS Procedência: Nacional  AS INFORMAÇÕES COMPLEMENTARES ENCONTRAM-SE DESCRITAS NA PROPOSTA DE PREÇOS DA EMPRESA.	Frasco Ampola	1	R$ 645,00	R$ 645,00                                                           Processo/Ano: 92042/2021                                                          Contrato/Ano: 189/2021                                                          Dt. Assinatura: 24/06/2021","645,00","24/06/2021","21/12/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição EMERGENCIAL de medicamentos do Componente Especializado da Assistência Farmacêutica – CEAF                                                          Processo/Ano: 134041/2021                                                          Contrato/Ano: 413/2021                                                          Dt. Assinatura: 16/11/2021","14.688,00","16/11/2021","16/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamentos dos Programas da SES/MA (Elenco Estadual), para atender as necessidades da Superintendência de Assistência Farmacêutica.                                                          Processo/Ano: 156953/2021                                                          Contrato/Ano: 405/2021                                                          Dt. Assinatura: 16/11/2021","36.330,00","24/11/2021","24/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição de medicamentos do Componente Especializado da Assistência Farmacêutica – CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE), de acordo com a Portaria n° 1.554 de 30 de julho de 2013 (alterado pela Portaria GM/MS n° 1.996 de 11 de setembro de 2013 referente ao Grupo 2)                                                          Processo/Ano: 43186/2021                                                          Contrato/Ano: 101/2021                                                          Dt. Assinatura: 08/04/2021","157.847,60","08/04/2021","05/10/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamento para atender demanda judicial ajuizada contra o Estado do Maranhão                                                          Processo/Ano: 78102/2021                                                          Contrato/Ano: 172/2021                                                          Dt. Assinatura: 09/06/2021","793,80","09/06/2021","06/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto do presente Termo de Contrato é a 2ª aquisição de medicamentos do Componente Especializados da Assistência Farmacêutica - CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE), de acordo com a Portaria nº 1.554 de 30 de julho de 2013(Alterada pela Portaria GM/MS nº 1.996 de 11 de setembro de 2013) referente ao Grupo 1B, conforme os quantitativos, as especificações mínimas e demais condições gerais dispostas no Termo de Referência e Edital.                                                           Processo/Ano: 41541/2021                                                          Contrato/Ano: 110/2021                                                          Dt. Assinatura: 15/04/2021","207.220,00","15/04/2021","15/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamento para atender demanda da POLITICA NACIONAL DE ATENÇÃO INTEGRAL Á SAÚDE DAS PESSOAS PRIVADAS DE LIBERDADE NO SISTEMA PRISIONAL (PNAISP), conforme Portaria GM/MS nº 3.528, de 30 de outubro de 2018.                                                          Processo/Ano: 158102/2021                                                          Contrato/Ano: 31/2022                                                          Dt. Assinatura: 18/02/2022","19.596,00","25/02/2022","25/06/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1.	O objeto do presente Termo de Contrato aquisição de medicamentos dos Programas da SES (ELENCO ESTADUAL), para atender as necessidades da Superintendência de Assistência Farmacêutica.                                                          Processo/Ano: 35197/2021                                                          Contrato/Ano: 193/2021                                                          Dt. Assinatura: 30/06/2021","120.692,37","30/06/2021","28/10/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: HAND LIFE SUPRIMENTOS MED.E FISIOTERAPICOS                                                                                                             Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O presente Contrato tem por objeto aquisição de materiais permanentes para uso em fisioterapia, para atendimento do Centro Especializado de Reabilitação do Olho D’água – CER III/SES.MA, em conformidade com os recursos oriundos da Proposta n° 06023.953000/1200-02 do Ministério da Saúde, conforme condições, quantidades e exigências estabelecidas no Termo de Referência (ANEXO I) do edital.""                                                          Processo/Ano: 76927/2021                                                          Contrato/Ano: 359/2021                                                          Dt. Assinatura: 07/10/2021","49.199,84","07/10/2021","05/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto do presente Termo de Contrato é a 2ª aquisição de Material Permanente Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES, conforme os quantitativos, as especificações mínimas e demais condições gerais dispostas no Termo de Referência e Edital. A aquisição é oriunda dos equipamentos registrados na ARP nº 201/2020/SES. 1.1. Este Termo de Contrato vincula-se ao Edital do Pregão identificado no preâmbulo, a Ata de Registro de Preços nº 44/2020 – CSL/SES, e a proposta vencedora, independentemente de transcrição.                                                           Processo/Ano: 143542/2021                                                          Contrato/Ano: 304/2021                                                          Dt. Assinatura: 23/08/2021","6.615,00","31/08/2021","27/02/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: L.SANTANA DE OLIVEIRA.                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: contratação de empresa especializada no fornecimento de material de consumo / expediente utilizados nas atividades administrativas da Secretaria de Estado da Saúde do Maranhão - SES/MA                                                          Processo/Ano: 74362/2021                                                          Contrato/Ano: 153/2021                                                          Dt. Assinatura: 19/05/2021","107.971,40","19/05/2021","15/11/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: L.SANTANA DE OLIVEIRA.                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O presente Contrato tem por objeto a contratação de empresa especializada para prestação de serviços relacionados à confecção e fornecimento de carimbos e serviços de chaveiro, para atender às demandas da Secretária de Estado da Saúde - SES/MA, conforme condições, quantidades e exigências estabelecidas no Termo de Referência (ANEXO I) do Edital.""16                                                          Processo/Ano: 39644/2021                                                          Contrato/Ano: 315/2021                                                          Dt. Assinatura: 16/09/2021","28.646,00","16/09/2021","16/09/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: NP TECNOLOGIA E GESTÃO DE DADOS LTDA                                                                                                          Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Contratação (licença) de ferramenta de pesquisas e comparação de preços baseados em licitações e registros de preços, que consiste num sistema de pesquisas baseado em resultados de licitações adjudicados e homologadas, a fim de facilitar a pesquisa de mercado para estimar os custos das contratações da Secretaria de Estado da Saúde.                                                          Processo/Ano: 132339/2021                                                          Contrato/Ano: 340/2021                                                          Dt. Assinatura: 23/09/2021","9.875,00","01/10/2021","01/10/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INBEC-INSTITUTO BRAS. DE EXTENSAO E CURSO LTD                                                                                                          Tipo de Contratação: INEXIBILIDADE                                                          Objeto: INSCRIÇÃO DE SERVIDORES DA SECRETARIA DE ESTADO DA SAÚDE - SES/MA PARA PARTICIPAÇÃO NO CURSO AVALIAÇÃO DE IMÓVEIS URBANOS - MÉTODO TRATAMENTO POR FATORES E EVOLUTIVO                                                          Processo/Ano: 215784/2021                                                          Contrato/Ano: NE011367/2021                                                          Dt. Assinatura: 02/12/2021","1.398,00","02/12/2021","31/05/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: GRUPO NORDESTE REFRIGERACAO LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: 1ª aquisição de aparelhos de ar condicionado, em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I) do Edital do Pregão Presencial nº 047/2020-SARP/MA (SISTEMA DE REGISTRO DE PREÇOS) e da proposta apresentada                                                          Processo/Ano: 40718/2021                                                          Contrato/Ano: 117/2021                                                          Dt. Assinatura: 19/04/2021","570.000,00","19/04/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DISTRIMED COMERCIO E REP. LTDA                                                                                                                         Tipo de Contratação: LICITAÇÃO                                                          Objeto: é aquisição de medicamento para atender demanda da POLITICA NACIONAL DE ATENÇÃO INTEGRAL Á SAÚDE DAS PESSOAS PRIVADAS DE LIBERDADE NO SISTEMA PRISIONAL (PNAISP), conforme Portaria GM/MS nº 3.528, de 30 de outubro de 2018.                                                          Processo/Ano: 158102/2021                                                          Contrato/Ano: 30/2022                                                          Dt. Assinatura: 21/02/2022","720,00","25/02/2022","25/06/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DISTRIBUIDORA DE MEDICAMENTOS MAXIMUS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1.	O objeto do presente Termo de Contrato é aquisição de medicamento para atender demandas judiciais ajuizadas contra o Estado do Maranhão, conforme as quantidades e especificação constante no Termo de Referência.                                                          Processo/Ano: 151655/2021                                                          Contrato/Ano: 394/2021                                                          Dt. Assinatura: 10/11/2021","11.559,24","10/11/2021","10/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DISTRIBUIDORA DE MEDICAMENTOS MAXIMUS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição de medicamentos do Componente Especializados da Assistência Farmacêutica - CEAF                                                           Processo/Ano: 42467/2021                                                          Contrato/Ano: 92/2021                                                          Dt. Assinatura: 12/04/2021","71.100,00","12/04/2021","12/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DISTRIBUIDORA DE MEDICAMENTOS MAXIMUS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamento para atender demanda da POLITICA NACIONAL DE ATENÇÃO INTEGRAL Á SAÚDE DAS PESSOAS PRIVADAS DE LIBERDADE NO SISTEMA PRISIONAL (PNAISP), conforme Portaria GM/MS nº 3.528, de 30 de outubro de 2018.                                                          Processo/Ano: 158102/2021                                                          Contrato/Ano: 37/2022                                                          Dt. Assinatura: 21/02/2022","6.816,00","25/02/2022","25/06/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DISTRIBUIDORA DE MEDICAMENTOS MAXIMUS LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: 1.1.	Constitui objeto do presente instrumento contratual a aquisição EMERGENCIAL de medicamentos do Componente Especializado da Assistência Farmacêutica - CEAF, para atender as necessidades da Superintendência de Assistência Farmacêutica, de acordo com a Portaria nº 1.554 de 30 de julho de 2013 (Alterada pela Portaria GM/MS nº 1.996 de 11 de setembro de 2013), referente ao Grupo 1B, para atender as necessidades da Superintendência de Assistência Farmacêutica, de acordo com os quantitativos e discriminações transcritas neste Termo de Referência.                                                          Processo/Ano: 232072/2021                                                          Contrato/Ano: 09/2022                                                          Dt. Assinatura: 26/01/2022","48.000,00","26/01/2022","26/05/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DROGAFONTE LTDA-MEDICAMENTOS E MAT.HOSPITALAR                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamentos para o Departamento de Atenção às IST/AIDS e Hepatites Virais para viabilizar a assistência aos portadores de Doenças Sexualmente Transmissíveis e Infecções Oportunistas                                                          Processo/Ano: 31510/2021                                                          Contrato/Ano: 123/2021                                                          Dt. Assinatura: 28/04/2021","106.100,00","28/04/2021","25/10/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DROGAFONTE LTDA-MEDICAMENTOS E MAT.HOSPITALAR                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª (primeira) aquisição de medicamentos para o Departamento de Atenção às IST/AIDS e Hepatites Virais para viabilizar a assistência aos portadores de Doenças Sexualmente Transmissíveis e Infecções Oportunistas.                                                          Processo/Ano: 31498/2021                                                          Contrato/Ano: 75/2021                                                          Dt. Assinatura: 17/03/2021","24.000,00","17/03/2021","17/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DROGAFONTE LTDA-MEDICAMENTOS E MAT.HOSPITALAR                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamentos dos Programas da SES/MA (Elenco Estadual), para atender as necessidades da Superintendência de Assistência Farmacêutica.                                                          Processo/Ano: 156953/2021                                                          Contrato/Ano: 406/2021                                                          Dt. Assinatura: 16/11/2021","110.968,00","24/11/2021","24/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DROGAFONTE LTDA-MEDICAMENTOS E MAT.HOSPITALAR                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamento para atender demanda da POLITICA NACIONAL DE ATENÇÃO INTEGRAL Á SAÚDE DAS PESSOAS PRIVADAS DE LIBERDADE NO SISTEMA PRISIONAL (PNAISP), conforme Portaria GM/MS nº 3.528, de 30 de outubro de 2018.                                                          Processo/Ano: 158102/2021                                                          Contrato/Ano: 35/2022                                                          Dt. Assinatura: 18/02/2022","30.720,00","25/02/2022","25/06/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamentos dos Programas da SES/MA (Elenco Estadual), para atender as necessidades da Superintendência de Assistência Farmacêutica.                                                          Processo/Ano: 156953/2021                                                          Contrato/Ano: 408/2021                                                          Dt. Assinatura: 17/11/2021","4.321.304,50","24/11/2021","24/03/2022","Detalhar                                                                                                                                                                                                                PDF"
