"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"SES","Contratada: ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA                                                                                                                              Tipo de Contratação: DISPENSA                                                          Objeto: Aquisição EMERGENCIAL de medicamentos que foram fracassados/desertos nos processos administrativos nº 296934/2018, 42658/2019 e 123673/2019 – CSL/SES, para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE)                                                          Processo/Ano: 216.404/2019                                                          Contrato/Ano: 212/2019                                                          Dt. Assinatura: 03/12/2019","8.460,00","05/12/2019","02/06/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: COMERCIO E REPRESENTACOES PRADO LTDA                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de medicamentos e insumos para atender as necessidades oriundas de demanda judicial impetrada contra o Estado do Maranhão                                                          Processo/Ano: 185325/2019                                                          Contrato/Ano: 218/2019                                                          Dt. Assinatura: 09/12/2019","91.822,08","09/12/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: COMERCIO E REPRESENTACOES PRADO LTDA                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de medicamentos e insumos para atender as necessidades oriundas de demanda judicial impetrada contra o Estado do Maranhão.                                                          Processo/Ano: 210.648/2019                                                          Contrato/Ano: 226/2019                                                          Dt. Assinatura: 27/12/2019","26.234,88","27/12/2019","24/06/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: COMERCIO E REPRESENTACOES PRADO LTDA                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 1ª aquisição de medicamentos do Componente Especializados da Assistência Farmacêutica-CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos(UGIE).                                                          Processo/Ano: 250.298/2019                                                          Contrato/Ano: 206/2019                                                          Dt. Assinatura: 22/11/2019","2.163.885,60","22/11/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: COMERCIO E REPRESENTACOES PRADO LTDA                                                                                                                   Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: aquisição emergencial de medicamentos que foram fracassados/desertos no Pregão Presencial nº 003/2019 – CSL/SES, para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE).                                                          Processo/Ano: 123.673/2019                                                          Contrato/Ano: 132/2019                                                          Dt. Assinatura: 22/08/2019","79.200,00","29/08/2019","25/02/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: COMERCIO E REPRESENTACOES PRADO LTDA                                                                                                                   Tipo de Contratação: DISPENSA                                                          Objeto: AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS DE DEMANDA JUDICIAL, PARA ATENDER AS NECESSIDADES DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE)                                                          Processo/Ano: 75043/2019                                                          Contrato/Ano: 52/2019                                                          Dt. Assinatura: 24/05/2019","122.427,20","24/05/2019","20/11/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: COMERCIO E REPRESENTACOES PRADO LTDA                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição emergencial de medicamentos que foram fracassados/desertos no Pregão Eletrônico nº 004/2019 – CSL/SES, para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE)                                                          Processo/Ano: 123.657/2019                                                          Contrato/Ano: 146/2019                                                          Dt. Assinatura: 13/09/2019","2.700,00","23/09/2019","21/03/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: BRASIL PHARMA HOSPITAL LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª (Primeira) AQUISIÇÃO DE FÓRMULA LÁCTEA INFANTIL destinado às crianças verticalmente expostas ao HIV                                                          Processo/Ano: 160.431/2019                                                          Contrato/Ano: 130/2019                                                          Dt. Assinatura: 23/08/2019","120.000,00","23/08/2019","23/08/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: FUNDACAO ANTONIO JORGE DINO                                                                                                                            Tipo de Contratação: INEXIBILIDADE                                                          Objeto: a contratação da Fundação Antônio Jorge Dino, para a prestação de serviços especializados na realização do tratamento de radioiodoterapia, no âmbito do Sistema Único de Saúde – SUS.                                                          Processo/Ano: 99.227/2019                                                          Contrato/Ano: 126/2019                                                          Dt. Assinatura: 09/09/2019","307.839,36","09/09/2019","09/08/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: EDNA M PEREIRA - EPP (SABOR & CIA)                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1º AQUISIÇÃO DA ATA DE REGISTROS DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA DE SERVIÇO DE PLANEJAMENTO, ORGANIZAÇÃO, COORDENAÇÃO, EXECUÇÃO E ACOMPANHAMENTO DE EVENTOS""                                                          Processo/Ano: 7026/2019                                                          Contrato/Ano: 19/2019                                                          Dt. Assinatura: 29/03/2019","67.050,00","29/03/2019","29/03/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INVISA INSTITUTO VIDA E SAUDE                                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""CELEBRAÇÃO DE CONTRATO DE GESTÃO EMERGENCIAL, PARA EXECUÇÃO E OPERACIONALIZAÇÃO DAS AÇÕES E SERVIÇOS DE SAÚDE DE MÉDIA COMPLEXIDADE NO HOSPITAL DE TRAUMATOLOGIA E ORTOPEDIA - HTO""                                                          Processo/Ano: 95220/2019                                                          Contrato/Ano: 01/2019                                                          Dt. Assinatura: 17/05/2019","16.703.339,10","19/05/2019","15/11/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INVISA INSTITUTO VIDA E SAUDE                                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Celebração de contrato de gestão por parte da Secretaria de Estado da Saúde – SES/MA, com Organização Social sem fins lucrativo, para gerenciamento de hospital, bem como na operacionalização e execução dos serviços de saúde de média complexidade no Hospital de Traumatologia e Ortopedia – HTO.                                                             Processo/Ano: 43377/2019                                                          Contrato/Ano: 2/2020                                                          Dt. Assinatura: 29/09/2020","32.339.009,28","01/10/2020","01/10/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: ZILFARMA PRODUTOS FARMACEUTICOS LTDA                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª AQUISIÇÃO DE FORMULAS ALIMENTARES INFANTIS - LEITE ESPECIAL PARA ATENDER AS NECESSIDADES DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICO, DA SECRETARIA DE ESTADO DA SAÚDE.                                                          Processo/Ano: 20756/2019                                                          Contrato/Ano: 09/2019                                                          Dt. Assinatura: 07/03/2019","26.880,00","07/03/2019","03/09/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ZILFARMA PRODUTOS FARMACEUTICOS LTDA                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª AQUISIÇÃO DE ALIMENTAÇÃO ENTERAL PARA ABASTECIMENTO DOS PROGRAMAS ASSISTIDOS PELA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE)                                                          Processo/Ano: 67549/2019                                                          Contrato/Ano: 47/2019                                                          Dt. Assinatura: 21/05/2019","18.943,68","21/05/2019","17/11/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CONKAST VENDAS LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de mobiliários e materiais diversos, para atender as necessidades das unidades de saúde da Secretaria de Estado da Saúde - MA.                                                          Processo/Ano: 125.016/2019                                                          Contrato/Ano: 107/2019                                                          Dt. Assinatura: 02/07/2019","47.600,00","02/07/2019","29/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: PROTEC EXPORT IND.COM.IMP.E EX.DE EQ.M.H.LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª (primeira) aquisição de materiais de consumo hospitalar.                                                               Processo/Ano: 106.412/2019                                                          Contrato/Ano: 79/2019                                                          Dt. Assinatura: 14/06/2019","20.320,00","14/06/2019","11/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: SANTA CASA DE MISERICORDIA                                                                                                                             Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""LOCAÇÃO DE IMÓVEL, POR UM PERÍODO DE 24 (VINTE E QUATRO) MESES, CONSOANTE A LEI Nº 8.245, DE 18 DE OUTUBRO DE 1991, PARA UTILIZAÇÃO DO ESPAÇO FÍSICO DESTINADO AOS SERVIÇOS DE OBSTETRÍCIA DA SANTA CASA DE MISERICÓRDIA DO MARANHÃO, VISANDO A IMPLANTAÇÃO DE ATENDIMENTO ESPECIALIZADO EM PRÉ-NATAL DE ALTO RISCO GARANTINDO A ATENÇÃO AO PARTO HUMANIZADO E O NASCIMENTO SEGURO PARA AS GESTANTES VINCULADAS À REFERIDA UNIDADE""                                                          Processo/Ano: 56286/2019                                                          Contrato/Ano: 36/2019                                                          Dt. Assinatura: 06/05/2019","492.000,00","06/05/2019","06/05/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: CENTRALHEMODINAMICA DE IMPERATIZ LTDA                                                                                                                  Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Contratação de pessoa jurídica especializada em serviços médicos especializados de cardiologia, objetivando garantir a cobertura assistencial necessária para atender as demandas oriundas das UPA’s e das Unidades de Saúde da Rede Estadual, na Regional de Imperatriz/MA, em caráter complementar, de interesse da Unidade Gestora de Controle, Regulação e Avaliação do Sistema de Saúde/SES.                                                          Processo/Ano: 110.545/2019                                                          Contrato/Ano: 58/2020                                                          Dt. Assinatura: 11/03/2020","3.110.636,04","11/03/2020","11/03/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: HOSPITAL SAO RAFAEL LTDA                                                                                                                               Tipo de Contratação: DISPENSA                                                          Objeto: Contratação de pessoa jurídica habilitada para realização de serviços médicos especializados de oncologia, objetivando garantir a cobertura assistencial necessária para atender as demandas oriundas das Regionais de Imperatriz/MA, Barra do Corda, Açailândia, Balsas e Municípios referenciados pela Regulação/SES-MA, em caráter complementar.                                                          Processo/Ano: 223624/2019                                                          Contrato/Ano: 05/2021                                                          Dt. Assinatura: 27/01/2021","12.649.518,12","27/01/2021","27/01/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamentos do Componente Especializados da Assistência Farmacêutica-CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos(UGIE).                                                          Processo/Ano: 186.360/2019                                                          Contrato/Ano: 163/2019                                                          Dt. Assinatura: 02/10/2019","848.476,80","02/10/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: 1ª aquisição de medicamentos do elenco estadual para atender as necessidades dos Processos Administrativos da Unidade Gestora de Insumos Estratégicos (UGIE).                                                          Processo/Ano: 200.958/2019                                                          Contrato/Ano: 176/2019                                                          Dt. Assinatura: 24/10/2019","751.337,10","24/10/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª AQUISIÇÃO DE MEDICAMENTOS DO ELENCO ESTADUAL PARA ATENDER AS NECESSIDADES DOS PROCESSOS ADMINISTRATIVOS DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE).                                                          Processo/Ano: 34479/2019                                                          Contrato/Ano: 14/2019                                                          Dt. Assinatura: 14/03/2019","255.360,00","14/03/2019","10/09/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1ª (PRIMEIRA) AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACÊUTICA – CEAF, PARA ATENDER AS NECESSIDADES UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS -UGIE""                                                          Processo/Ano: 88074/2019                                                          Contrato/Ano: 46/2019                                                          Dt. Assinatura: 21/05/2019","276.176,00","21/05/2019","17/11/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 2ª (segunda) aquisição de medicamentos do Componente Especializado da Assistência Farmacêutica – CEAF grupo 02, para atender as necessidades Unidade Gestora de Insumos Estratégicos -UGIE.                                                          Processo/Ano: 209.073/2019                                                          Contrato/Ano: 204/2019                                                          Dt. Assinatura: 22/11/2019","240.065,00","22/11/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MERCURIO COMERCIO DE PROD.M.HOSPITALARESLTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª AQUISIÇÃO DE MEDICAMENTOS DO ELENCO ESTADUAL PARA ATENDER AS NECESSIDADES DOS PROCESSOS ADMINISTRATIVOS DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE)                                                          Processo/Ano: 25361/2019                                                          Contrato/Ano: 04/2019                                                          Dt. Assinatura: 27/02/2019","552.113,00","27/02/2019","26/08/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamentos para atender as demandas judiciais expedidas contra o Estado do Maranhão.                                                            Processo/Ano: 125.850/2019                                                          Contrato/Ano: 122/2019                                                          Dt. Assinatura: 30/07/2019","768,53","30/07/2019","26/01/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1ª AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACÊUTICA – CEAF, PARA ATENDER AS NECESSIDADES DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE)""                                                          Processo/Ano: 67.354/2019                                                          Contrato/Ano: 88/2019                                                          Dt. Assinatura: 13/06/2019","79.143,00","13/06/2019","10/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamentos do elenco estadual para atender as necessidades dos processos administrativos da Unidade Gestora de Insumos Estratégicos (UGIE).                                                          Processo/Ano: 158.707/2019                                                          Contrato/Ano: 161/2019                                                          Dt. Assinatura: 01/10/2019","41.694,60","01/10/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""2ª AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACÊUTICA – CEAF, PARA ATENDER AS NECESSIDADES DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE)""                                                          Processo/Ano: 33469/2019                                                          Contrato/Ano: 17/2019                                                          Dt. Assinatura: 20/03/2019","1.540.735,50","20/03/2019","16/09/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: UNI HOSPITALAR LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição de medicamentos do Componente Especializado da Assistência Farmacêutica – Grupo 1B para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE).                                                          Processo/Ano: 217.641/2019                                                          Contrato/Ano: 191/2019                                                          Dt. Assinatura: 07/11/2019","105.436,80","07/11/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ARTCOM INFORMATICA LTDA                                                                                                                                Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª (primeira) aquisição de Equipamentos de Informática.                                                            Processo/Ano: 188.031/2019                                                          Contrato/Ano: 170/2019                                                          Dt. Assinatura: 11/10/2019","108.958,00","11/10/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: L.SANTANA DE OLIVEIRA.                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a contratação de empresa especializada na prestação de serviços relacionados à confecção e fornecimento de carimbos e serviços de chaveiro, para atender as necessidades da Secretaria de Estado de Saúde do Maranhão - SES/MA.                                                          Processo/Ano: 4.484/2019                                                          Contrato/Ano: 93/2019                                                          Dt. Assinatura: 24/06/2019","42.025,00","24/06/2019","24/06/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: NP TECNOLOGIA E GESTÃO DE DADOS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: contratação de Banco de Preços como ferramenta de pesquisa, através de inexigibilidade.                                                          Processo/Ano: 159.499/2019                                                          Contrato/Ano: 138/2019                                                          Dt. Assinatura: 05/09/2019","8.700,00","30/10/2019","30/10/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: RAMOS E GARCES LTDA                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª Aquisição para fornecimento de pneus novos para veículos pertencentes à frota da Secretaria de Estado da Saúde.                                                             Processo/Ano: 108.236/2019                                                          Contrato/Ano: 84/2019                                                          Dt. Assinatura: 02/07/2019","60.000,00","02/07/2019","29/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: 4ª AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS DEMANDAS JUDICIAIS EXPEDIDAS CONTRA O ESTADO DO MARANHÃO.                                                          Processo/Ano: 171.525/2019                                                          Contrato/Ano: 139/2019                                                          Dt. Assinatura: 09/09/2019","9.127,20","09/09/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: DISPENSA                                                          Objeto: Constitui objeto do presente instrumento contratual a Aquisição EMERGENCIAL de medicamentos que foram fracassados/desertos nos processos administrativos nº 296934/2018, 42658/2019 e 123673/2019 – CSL/SES, para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE), conforme as especificações constantes do Termo de Referência do Processo Administrativo nº 216.420/2019 - SES.                                                          Processo/Ano: 216420/2019                                                          Contrato/Ano: 200/2019                                                          Dt. Assinatura: 21/11/2019","3.534,00","21/11/2019","19/05/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1ª AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACEUTICA – CEAF PARA ATENDER AS NECESSIDADES DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE)""                                                          Processo/Ano: 68711/2019                                                          Contrato/Ano: 37/2019                                                          Dt. Assinatura: 07/05/2019","447.685,00","07/05/2019","03/11/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: DISPENSA                                                          Objeto: Constitui objeto do presente instrumento contratual a Aquisição EMERGENCIAL de medicamento que foram fracassados/desertos nos processos administrativos nº 295.952/2018, 42.659/2019 e 123.657/2019 - CSL, para atender as necessidades da Unidade de Gestora de Insumos Estratégicos (UGIE), conforme as especificações constantes do Termo de Referência.                                                          Processo/Ano: 216.393/2019                                                          Contrato/Ano: 201/2019                                                          Dt. Assinatura: 21/11/2019","150.282,00","29/11/2019","27/05/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: DISPENSA                                                          Objeto: Constitui objeto do presente instrumento contratual a aquisição  EMERGENCIAL de medicamento do Grupo 2 do Componente Especializado da Assistência Farmacêutica – CEAF, que foram desertos ou fracassados nos processos de aquisição nº 296934/2018, 42658/2019 e 123673/2019, conforme as especificações constantes do Termo de Referência do Processo Administrativo nº 216.454/2019 - SES.                                                          Processo/Ano: 216.454/2019                                                          Contrato/Ano: 195/2019                                                          Dt. Assinatura: 18/11/2019","41.975,00","27/11/2019","25/05/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 1ª aquisição de medicamentos do Componente Especializado da Assistência Farmacêutica - CEAF, para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE).                                                          Processo/Ano: 218.440/2019                                                          Contrato/Ano: 202/2019                                                          Dt. Assinatura: 21/11/2019","66.000,00","21/11/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: 3ª aquisição de medicamentos do elenco estadual para atender as necessidades dos processos administrativos da Unidade Gestora de Insumos Estratégicos (UGIE).                                                          Processo/Ano: 186.408/2019                                                          Contrato/Ano: 158/2019                                                          Dt. Assinatura: 23/09/2019","3.645.606,00","23/09/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: 5ª aquisição de medicamentos para atender demandas judiciais expedidas contra o Estado do Maranhão.                                                            Processo/Ano: 185.345/2019                                                          Contrato/Ano: 153/2019                                                          Dt. Assinatura: 19/09/2019","9.127,20","19/09/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELFA MEDICAMENTOS LTDA                                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACÊUTICA - GRUPO 2, PARA ATENDER AS NECESSIDADES DA UNIDADE GESTORA DE INSUMOS ESTRATÉGICOS (UGIE).                                                          Processo/Ano: 88047/2019                                                          Contrato/Ano: 51/2019                                                          Dt. Assinatura: 24/05/2019","46.749,60","24/05/2019","20/11/2019","Detalhar                                                                                                                                                                                                                PDF"
