"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"SES","Contratada: ALFA MED SISTEMAS MEDICOS LTDA                                                                                                                         Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 2ª Aquisição de Equipamentos Médico Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES.                                                           Processo/Ano: 120315/2022                                                          Contrato/Ano: 230/2022                                                          Dt. Assinatura: 11/07/2022","15.999,00","11/07/2022","07/01/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ALFA MED SISTEMAS MEDICOS LTDA                                                                                                                         Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O presente Contrato tem por objeto a 3ª Aquisição de Equipamentos Médico Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES. ""22072022                                                          Processo/Ano: 131340/2022                                                          Contrato/Ano: 274/2022                                                          Dt. Assinatura: 22/07/2022","703.956,00","03/08/2022","30/01/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ALFA MED SISTEMAS MEDICOS LTDA                                                                                                                         Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O presente Contrato tem por objeto a 1ª Aquisição de Equipamentos Médico Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES. ""                                                          Processo/Ano: 55191/2022                                                          Contrato/Ano: 163/2022                                                          Dt. Assinatura: 30/05/2022","1.599.900,00","06/06/2022","03/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WIKI TELECOMUNICACOES EIRELI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: ""1.1.	O presente contrato tem por objeto a prestação de serviços de telefonia fixa comutada (STFC), em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I) do Edital do PREGÃO ELETRÔNICO Nº 020/2022 – SARP/MA (SISTEMA DE REGISTRO DE PREÇOS) e da proposta apresentada;""                                                          Processo/Ano: 144888/2022                                                          Contrato/Ano: 364/2022                                                          Dt. Assinatura: 07/11/2022","533.989,80","07/11/2022","07/11/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: M C S DE LIMA ROOS-ME                                                                                                                                  Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de SUPRIMENTOS DE INFORMÁTICA E PERIFÉRICOS, para atender a necessidade da Secretaria de Estado da Saúde – MA, conforme condições e especificações constantes no Termo de Referência e Edital.                                                            Processo/Ano: 26439/2022                                                          Contrato/Ano: 89/2022                                                          Dt. Assinatura: 25/03/2022","69.650,00","25/03/2022","21/09/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: M C S DE LIMA ROOS-ME                                                                                                                                  Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª Aquisição de Equipamentos Médicos Hospitalares, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES.                                                           Processo/Ano: 141200/2022                                                          Contrato/Ano: 270/2022                                                          Dt. Assinatura: 01/08/2022","43.980,00","10/08/2022","06/02/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: M C S DE LIMA ROOS-ME                                                                                                                                  Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1. O objeto do presente Termo de Contrato é a 1ª aquisição de SUPRIMENTOS DE INFORMÁTICA E PERIFÉRICOS, para atender a necessidade da Secretaria de Estado da Saúde – MA, conforme condições e especificações constantes no Termo de Referência e Edital. 1.2. A aquisição é oriunda dos equipamentos registrados na ARP nº 170/2021/SES; 1.3. Este Termo de Contrato vincula-se ao Edital do Pregão identificado no preâmbulo, a Ata de Registro de Preços nº 170/2021/SES e a proposta vencedora, independentemente de transcrição.                                                           Processo/Ano: 6022/2022                                                          Contrato/Ano: 109/2022                                                          Dt. Assinatura: 31/03/2022","14.870,00","31/03/2022","27/09/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ONIX CAPACITACAO PROFISSIONAL LTDA                                                                                                                     Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: PARTICIPAÇÃO DE SERVIDORES DESTA SECRETARIA DE ESTADO DA SAUDE                                                           Processo/Ano: 122287/2022                                                          Contrato/Ano: NE05540/2022                                                          Dt. Assinatura: 21/06/2022","54.780,00","21/06/2022","31/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: L H DURANS PINHEIRO ME                                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O presente contrato tem por objeto a Adesão a Ata de Registro de preços nº 087/2021 – SEGEP, para aquisição de material de consumo - tipo água mineral, em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I) do Edital do PREGÃO ELETRÔNICO Nº 022/2021 – SARP/MA (SISTEMA DE REGISTRO DE PREÇOS) e da proposta apresentada.""                                                          Processo/Ano: 12748/2022                                                          Contrato/Ano: 71/2022                                                          Dt. Assinatura: 16/03/2022","98.940,00","16/03/2022","16/03/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EXOMED REPRESENTACAO DE MEDICAMENTOS LTDA                                                                                                              Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1. Constitui objeto do presente instrumento contratual a aquisição de medicamentos para o departamento de atenção às IST/AIDS e Hepatites Virais para viabilizar a assistência aos portadores de Doenças Sexualmente Transmissíveis e Infecções Oportunistas, conforme condições e quantidades definidas no Termo de Referência e Edital.                                                           Processo/Ano: 129421/2022                                                          Contrato/Ano: 258/2022                                                          Dt. Assinatura: 14/07/2022","9.300,00","26/07/2022","22/01/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ITALBRAS IND.COM.DE MOVEIS DE ACO LTDA                                                                                                                 Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O objeto do presente Termo de Contrato é a 3ª Aquisição de Materiais Permanentes para atender as necessidades das Unidades Hospitalares da Secretaria do Estado de Saúde do Maranhão, conforme quantitativos e específicos contidas no Termo de Referência e Edital.""                                                          Processo/Ano: 34998/2022                                                          Contrato/Ano: 80/2022                                                          Dt. Assinatura: 18/03/2022","54.405,00","18/03/2022","14/09/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EREFARMA PRODUTOS PARA SAUDE EIRELI                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamento para atender demanda da política nacional de atenção integral à saúde das pessoas privadas de liberdade no sistema prisional (PNAISP), conforme Portaria GM/MS nº 3.528, de 30 de outubro de 2018, quantidades, exigências e estimativas, estabelecidas no Termo de Referência (ANEXO I) do edital.                                                          Processo/Ano: 152579/2022                                                          Contrato/Ano: 44/2023                                                          Dt. Assinatura: 04/04/2023","4.620,00","04/04/2023","04/04/2024","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: LOCALIZA RENT A CAR_S/A                                                                                                                                Tipo de Contratação: DISPENSA                                                          Objeto:  Constitui objeto do presente instrumento a contratação, de forma emergencial, dos serviços de locação de 30 (trinta) veículos hatch 1.0., que são essenciais para as Unidades de Saúde da rede estadual, realizando ações administrativas, transportes de medicamentos, entre outras funções que se forem interrompidas causarão prejuízos a saúde da população, tendo em vista a desistência da empresa vencedora da Ata de Registro de Preços nº 389/2022 – SEGEP/MA, que foi aderida por esta Secretaria de Estado da Saúde do Maranhão.                                                          Processo/Ano: 174963/2022                                                          Contrato/Ano: 322/2022                                                          Dt. Assinatura: 30/08/2022","461.878,20","02/09/2022","01/03/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: VITORIA SERVICOS GERAIS E EMPREENDIMENTO LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: ""O presente instrumento tem como objeto a  Adesão a Ata de Registro de Preços nº 39/2021/PGJ, do Ministério Público do estado do Maranhão, para a contratação de serviços de planejamento, organização, coordenação, execução e acompanhamento dos eventos da procuradoria-geral de justiça, em todo o estado do maranhão, incluindo a prestação dos serviços de alimentação, material de decoração e infraestrutura, serviços de recursos humanos e recursos audiovisuais, papelaria e impressos, que serão prestados nas condições estabelecidas no Termo de Referência, Anexo I do Edital.""                                                          Processo/Ano: 175311/2022                                                          Contrato/Ano: 15/2022                                                          Dt. Assinatura: 04/02/2022","379.475,00","04/02/2022","04/02/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EMPRESA MARANHENSE DE SERVICOS HOSPITALARES                                                                                                            Tipo de Contratação: INEXIBILIDADE                                                          Objeto: ""O presente contrato tem por objeto a execução do programa consubstanciado na Força Estadual de Saúde – FESMA, para o desenvolvimento de ações assistenciais, que promovem o fortalecimento e efetividade da Atenção Primária em Saúde, com melhora dos indicadores de saúde, nos municípios de menor IDH-M, hiperendêmicos em hanseníase, com população remanescentes de quilombos, população indígena e de vulnerabilidade social conforme especificações, quantitativos e condições constantes do Termo de Referência e seus anexos, bem como a sustentação de profissionais da área da saúde, motoristas, supervisor administrativo, supervisor técnico e gerente administrativo, que irão compor as equipes do referido programa.""                                                          Processo/Ano: 222282/2022                                                          Contrato/Ano: 379/2022                                                          Dt. Assinatura: 18/11/2022","23.037.451,83","18/11/2022","18/11/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EMPRESA MARANHENSE DE SERVICOS HOSPITALARES                                                                                                            Tipo de Contratação: DISPENSA                                                          Objeto: contratação da Empresa Maranhense de Serviços Hospitalares – EMSERH, especializada na administração de unidades hospitalares, visando a celebração de Contrato para gerenciamento, operacionalização e execução das ações e serviços de saúde da Policlínica de Caxias, de acordo com as especificações e quantitativos constantes nesse instrumento e seu anexo                                                          Processo/Ano: 123475/2022                                                          Contrato/Ano: 231/2022                                                          Dt. Assinatura: 30/06/2022","24.753.425,04","30/06/2022","30/06/2024","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EMPRESA MARANHENSE DE SERVICOS HOSPITALARES                                                                                                            Tipo de Contratação: DISPENSA                                                          Objeto: O presente contrato tem por objeto a contratação da Empresa Maranhense de Serviços Hospitalares – EMSERH, especializada na administração de unidades hospitalares, para execução da operacionalização da gestão dos programas de residências médica e multiprofissional na Rede Estadual de Saúde do Maranhão                                                          Processo/Ano: 244045/2022                                                          Contrato/Ano: 02/2023                                                          Dt. Assinatura: 02/01/2023","8.212.602,48","02/01/2023","02/01/2024","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EMPRESA MARANHENSE DE SERVICOS HOSPITALARES                                                                                                            Tipo de Contratação: DISPENSA                                                          Objeto: O presente contrato tem por objeto a contratação da Empresa Maranhense de Serviços Hospitalares – EMSERH, especializada na administração de unidades hospitalares, para gerenciamento, operacionalização e execução das ações e serviços de saúde da Complexo Hospitalar Gentil Filho                                                          Processo/Ano: 162709/2022                                                          Contrato/Ano: 335/2022                                                          Dt. Assinatura: 12/09/2022","50.829.330,24","12/09/2022","12/09/2024","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EMPRESA MARANHENSE DE SERVICOS HOSPITALARES                                                                                                            Tipo de Contratação: DISPENSA                                                          Objeto: contratação da Empresa Maranhense de Serviços Hospitalares – EMSERH, especializada na administração de unidades hospitalares, visando a celebração de Contrato para gerenciamento, operacionalização e execução das ações e serviços de saúde da Policlínica do Coroadinho                                                          Processo/Ano: 54801/2022                                                          Contrato/Ano: 117/2022                                                          Dt. Assinatura: 01/04/2022","19.711.846,08","01/04/2022","01/04/2024","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: T10 Fast Comércio de Informática e Material Médico Hospitalar EIRELI - EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""O presente Contrato tem por objeto a 1ª Aquisição de Equipamentos Médicos Hospitalares, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão – SES/MA. ""                                                          Processo/Ano: 89705/2022                                                          Contrato/Ano: 165/2022                                                          Dt. Assinatura: 31/05/2022","4.770,00","06/06/2022","03/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: J R D BRANDÃO - ME                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de materiais permanentes (mobiliários), para atender as necessidades das unidades de saúde da Secretaria de Estado da Saúde do Maranhão / SES.                                                          Processo/Ano: 27074/2022                                                          Contrato/Ano: 83/2022                                                          Dt. Assinatura: 17/03/2022","545.200,00","25/03/2022","21/09/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: J R D BRANDÃO - ME                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição equipamentos hospitalares, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES                                                          Processo/Ano: 47101/2022                                                          Contrato/Ano: 118/2022                                                          Dt. Assinatura: 11/04/2022","2.580,00","22/04/2022","19/10/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: J R D BRANDÃO - ME                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: 4ª aquisição equipamentos hospitalares,  para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde  do Maranhão/SES,                                                          Processo/Ano: 131356/2022                                                          Contrato/Ano: 284/2022                                                          Dt. Assinatura: 01/08/2022","3.870,00","09/08/2022","05/02/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: J R D BRANDÃO - ME                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 1ª aquisição de materiais permanentes (mobiliários), para atender as necessidades das unidades de saúde da Secretaria de Estado da Saúde do Maranhão / SES.                                                          Processo/Ano: 65899/2022                                                          Contrato/Ano: 124/2022                                                          Dt. Assinatura: 22/04/2022","128.250,00","29/04/2022","26/10/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: J R D BRANDÃO - ME                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1.1.	O objeto do presente Termo de Contrato é a 1ª Aquisição de materiais permanentes/eletrônicos, com vistas a efetivar doações à hospitais municipais e USB’s do Estado do Maranhão, haja vista a necessidade de atendimento a política governamental em curso, com objetivo de modernização e melhorias nas estruturas de atendimentos aos usuários do Sistema Único de Saúde/MA, conforme condições e especificações constantes no Termo de Referência e Edital. ""                                                          Processo/Ano: 121509/2022                                                          Contrato/Ano: 102/2023                                                          Dt. Assinatura: 02/06/2023","171.000,00","02/06/2023","29/11/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: J R D BRANDÃO - ME                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: a 3ª aquisição equipamentos hospitalares, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES, conforme condições e especificações constantes no Termo de Referência e Edital.                                                           Processo/Ano: 105909/2022                                                          Contrato/Ano: 192/2022                                                          Dt. Assinatura: 06/06/2022","58.050,00","10/06/2022","07/12/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: FUNDACAO GETULIO VARGAS                                                                                                                                Tipo de Contratação: INEXIBILIDADE                                                          Objeto: participação de servidores desta Secretaria de Estado da Saúde no curso “A Nova Lei de Licitações e Contratos Administrativos”, a ser realizado pela Fundação Getúlio Vargas, de acordo com os requisitos especificados no Termo de Referência e seus anexos                                                          Processo/Ano: 41338/2022                                                          Contrato/Ano: 2022NE002017/2022                                                          Dt. Assinatura: 21/03/2022","48.960,00","21/03/2022","31/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: para  Contratação de empresa especializada no fornecimento de gases medicinais: fornecimento de oxigênio líquido por tanque criogênico com respectiva central de reserva de cilindros (backups), com instalação e montagem do sistema; e fornecimento de oxigênio gasoso e ar medicinal em cilindros                                                          Processo/Ano: 100785/2022                                                          Contrato/Ano: 207/2022                                                          Dt. Assinatura: 17/06/2022","542.722,00","17/06/2022","17/06/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: Contratação de empresa especializada no fornecimento de gases medicinais: fornecimento de oxigênio líquido por tanque criogênico com respectiva central de reserva de cilindros (backups), com instalação e montagem do sistema; e fornecimento de oxigênio gasoso e ar medicinal em cilindros                                                          Processo/Ano: 111418/2022                                                          Contrato/Ano: 210/2022                                                          Dt. Assinatura: 21/06/2022","181.851,10","21/06/2022","21/06/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1.	O objeto do presente Termo de Contrato é a contratação de empresa especializada no fornecimento de gases especiais em cilindros: gás dióxido de carbono (CO²), gás nitrogênio (N²), gás nitroso (N²O), gás nítrico (NO), Gás Argônio (Ar) e Gás Hélio (He), em conformidade com a Resolução RDC nº 50 de 21.02.2002, da ANVISA, ABNT –NBR 12.188/2012, NBR 13.587/98 e demais normas para o atendimento da rede hierarquizada de saúde ligada à Secretaria de Estado da Saúde do Maranhão – SES/MA, conforme especificações constantes no Termo de Referência e Edital.                                                           Processo/Ano: 6346/2022                                                          Contrato/Ano: 24/2022                                                          Dt. Assinatura: 10/02/2022","3.780.360,00","18/02/2022","18/02/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1.1.	O objeto do presente Termo de Contrato é a contratação de empresa especializada no fornecimento de gases especiais em cilindros: gás dióxido de carbono (CO²), gás nitrogênio (N²), gás nitroso (N²O), gás nítrico (NO), Gás Argônio (Ar) e Gás Hélio (He), em conformidade com a Resolução RDC nº 50 de 21.02.2002, da ANVISA, ABNT –NBR 12.188/2012, NBR 13.587/98 e demais normas para o atendimento da rede hierarquizada de saúde ligada à Secretaria de Estado da Saúde do Maranhão – SES/MA, conforme especificações constantes no Termo de Referência e Edital.                                                           Processo/Ano: 6346/2022                                                          Contrato/Ano: 24/2022                                                          Dt. Assinatura: 10/02/2022","3.780.360,00","18/02/2022","17/08/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª aquisição da Ata de Registro de Preços nº 209/2021/SES para a contratação de empresa especializada na prestação de serviços de abastecimento com fornecimento de hélio líquido em magneto para equipamentos de Ressonância Magnética Nuclear, marca Philips, modelo Ingenia 1,5T -, para atender as atividades da Secretaria de Estado da Saúde do Maranhão – SES/MA, conforme quantidade e destinações descritas no Termo de Referência e Edital.                                                          Processo/Ano: 83062/2022                                                          Contrato/Ano: 143/2022                                                          Dt. Assinatura: 05/05/2022","157.354,58","05/05/2022","05/05/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto do presente Termo de Contrato é a 1ª contratação de empresa especializada na prestação de serviços de abastecimento com fornecimento de hélio líquido em magneto para equipamentos de Ressonância Magnética Nuclear, marca Philips, modelo Ingenia 1,5T -, para atender as atividades da Secretaria de Estado da Saúde do Maranhão – SES/MA, conforme quantidade e destinações descritas no Termo de Referência e Edital.                                                          Processo/Ano: 54317/2022                                                          Contrato/Ano: 113/2022                                                          Dt. Assinatura: 31/03/2022","157.354,58","31/03/2022","31/03/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: A. E. MENDES - EPP                                                                                                                                             Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1.1. O objeto do presente Termo de Contrato é a 1ª aquisição para o fornecimento de Material de Consumo / Expediente utilizados nas atividades administrativas da Secretaria de Estado da Saúde do Maranhão – SES/MA, conforme especificação e condições gerais de fornecimento contidas no Termo de Referência e Edital. ""                                                          Processo/Ano: 133215/2022                                                          Contrato/Ano: 266/2022                                                          Dt. Assinatura: 05/08/2022","5.639,00","05/08/2022","01/02/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: FUNDACAO PARA O REMEDIO POPULAR - FURP                                                                                                                 Tipo de Contratação: DISPENSA                                                          Objeto: Constitui objeto do presente instrumento contratual a aquisição emergencial de medicamentos do Programa Estadual de IST/AIDS e Hepatites Virais para atender de imediato as necessidades dos pacientes/portadores de Infecções Sexualmente Transmissíveis e Infecções Oportunistas no Estado                                                          Processo/Ano: 171786/2022                                                          Contrato/Ano: 356/2022                                                          Dt. Assinatura: 28/10/2022","36.000,00","28/10/2022","26/04/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ELI LILLY DO BRASIL LTDA                                                                                                                               Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamentos do Componente especializado da Assistência Farmacêutica – CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE), de acordo com a Portaria n° 1.554 de 30 de julho de 2013 (alterada pela Portaria GM/MS nº 1.996 de 11 de setembro de 2013) referente ao Grupo 2, conforme os quantitativos e discriminações transcritas no Termo de Referência e Edital.                                                          Processo/Ano: 25447/2022                                                          Contrato/Ano: 47/2022                                                          Dt. Assinatura: 24/02/2022","113.391,00","24/02/2022","23/08/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: PHOENIX IND E COM DE EQUIP CIENTIFICOS LTDA.                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª Aquisição de Equipamentos Médico Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES.                                                          Processo/Ano: 61425/2022                                                          Contrato/Ano: 141/2022                                                          Dt. Assinatura: 06/05/2022","1.310.000,00","13/05/2022","09/11/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CANON MEDICAL SYSTEMS DO BRASIL LTDA                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª Aquisição de Equipamentos Médico Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES.                                                           Processo/Ano: 55196/2022                                                          Contrato/Ano: 132/2022                                                          Dt. Assinatura: 27/04/2022","4.470,00","05/05/2022","01/11/2022","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CANON MEDICAL SYSTEMS DO BRASIL LTDA                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto: ""1.1	O presente Contrato tem por objeto a 1ª Aquisição de Equipamentos Médico Hospitalar, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão / SES. ""                                                          Processo/Ano: 237165/2022                                                          Contrato/Ano: 387/2022                                                          Dt. Assinatura: 12/12/2022","4.470.000,00","19/12/2022","17/06/2023","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ORTOSINTESE INDUSTRIA E COMERCIO LTDA                                                                                                                  Tipo de Contratação: LICITAÇÃO                                                          Objeto: a 1ª aquisição equipamentos hospitalares, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES                                                          Processo/Ano: 11495/2022                                                          Contrato/Ano: 99/2022                                                          Dt. Assinatura: 22/03/2022","1.260.000,00","30/03/2022","26/09/2022","Detalhar                                                                                                                                                                                                                PDF"
