"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"SES","Contratada: MEDICOM EIRELI                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente instrumento tem por objeto a CONTRATAÇÃO EMERGENCIAL de empresa para Aquisição de Equipamentos de Proteção Individual - EPI, para atendimento a demanda das unidades de saúde em virtude do aumento de número de infecções pelo vírus H1N1 e de casos confirmados pela a COVID-19 (COBRADE1.5.1.1.0 - Doença Infecciosa Viral).                                                          Processo/Ano: 62.802/2020                                                          Contrato/Ano: 145/2020                                                          Dt. Assinatura: 17/04/2020","1.221.500,00","17/04/2020","17/10/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MAWED COMERCIAL LTDA.                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente instrumento tem por objeto a contratação emergencial de empresa para Aquisição de Equipamentos de Proteção Individual - EPI, para atendimento a demanda das unidades de saúde em virtude do aumento de número de infecções pelo vírus H1N1 e de casos confirmados pela COVID-19 (COBRADE1.5.1.1.0 - Doença Infecciosa Viral), conforme especificações e quantitativos estabelecidos no Termo de Referência.                                                          Processo/Ano: 62.802/2020                                                          Contrato/Ano: 162/2020                                                          Dt. Assinatura: 29/04/2020","1.602.080,00","29/04/2020","29/10/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MAWED COMERCIAL LTDA.                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente instrumento tem por objeto a contratação emergencial de empresa para Aquisição de Equipamentos de Proteção Individual - EPI, para atendimento a demanda das unidades de saúde em virtude do aumento de número de infecções pelo vírus H1N1 e de casos confirmados pela COVID-19 (COBRADE1.5.1.1.0 - Doença Infecciosa Viral).                                                          Processo/Ano: 62.802/2020                                                          Contrato/Ano: 147/2020                                                          Dt. Assinatura: 17/04/2020","224.025,00","17/04/2020","17/10/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA.                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de medicamento para atender demanda judicial ajuizadas contra o Estado do Maranhão.                                                          Processo/Ano: 70.864/2020                                                          Contrato/Ano: 199/2020                                                          Dt. Assinatura: 22/06/2020","258.016,16","22/06/2020","19/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: PARMAGASES COMÉRCIO DE GASES E SERVIÇOS LTDA.                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: 1.1.	Contratação emergencial de empresa especializada no fornecimento de oxigênio líquido por tanque criogênico com seus respectivos cilindros de backup, e cilindros de transporte de oxigênio de 0,6m³ a 6m³, bem como a instalação e montagem com manutenção técnica preventiva e corretiva dos equipamentos, em conformidade com a Resolução RDC nº 50 de 21.02.2002, da ANVISA, ABNT – NBR 12.188/2012, NBR 13.587/98 e demais normas, para atendimento da Clínica São José.                                                          Processo/Ano: 66.933/2020                                                          Contrato/Ano: 175/2020                                                          Dt. Assinatura: 13/05/2020","778.400,00","13/05/2020","13/11/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: PARMAGASES COMÉRCIO DE GASES E SERVIÇOS LTDA.                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Contratação emergencial de empresa especializada no fornecimento de oxigênio líquido por tanque criogênico com seus respectivos cilindros de backup, e cilindros de transporte de oxigênio de 0,6m³ a 6m³, bem como a instalação e montagem com manutenção técnica preventiva e corretiva dos equipamentos, em conformidade com a Resolução RDC nº 50 de 21.02.2002, da ANVISA, ABNT –NBR 12.188/2012, NBR 13.587/98 e demais normas, para atendimento do Hospital Dr. Genésio Rêgo.                                                          Processo/Ano: 66.960/2020                                                          Contrato/Ano: 174/2020                                                          Dt. Assinatura: 13/05/2020","778.400,00","13/05/2020","13/11/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DIDÁTICA COMERCIAL LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente instrumento tem por objeto a CONTRATAÇÃO EMERGENCIAL de empresa para Aquisição de Equipamentos de Proteção Individual - EPI, para atendimento a demanda das unidades de saúde em virtude do aumento de número de infecções pelo vírus H1N1 e de casos confirmados pela a COVID-19 (COBRADE1.5.1.1.0 - Doença Infecciosa Viral), conforme especificações e quantitativos estabelecidos no Termo de Referência.                                                          Processo/Ano: 62.802/2020                                                          Contrato/Ano: 148/2020                                                          Dt. Assinatura: 20/04/2020","53.600,00","20/04/2020","20/10/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CLÍNICA TEREZINHA DE JESUS LTDA (HOSPITAL DR. WALBER RODRIGUES DA CRUZ)                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Locação de imóvel em Pedreiras/MA, com estrutura hospitalar apta a comportar 40 (quarenta) leitos clínicos para atendimento de demais patologias, sendo 35 (trinta e cinco) leitos para Clínica Médica e pós cirúrgico e 5 (cinco) leitos para Unidade de Terapia Intensiva.                                                          Processo/Ano: 152.605/2020                                                          Contrato/Ano: 380/2020                                                          Dt. Assinatura: 23/11/2020","480.000,00","23/11/2020","23/05/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: CLÍNICA TEREZINHA DE JESUS LTDA (HOSPITAL DR. WALBER RODRIGUES DA CRUZ)                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: CLÁUSULA PRIMEIRA – DO OBJETO 1.1 O presente Contrato tem por objetivo a Locação de Imóvel com estrutura hospitalar apta a comportar 40 (quarenta) Leitos Clínicos, para atendimento imediato de demanda emergencial aos pacientes com quadro clínico compatível com diagnóstico de COVID-19 no Estado do Maranhão, situado Rua Abílio Monteiro, nº 1539, Bairro - Engenho, Pedreiras/MA, CEP nº 65.725-000.                                                           Processo/Ano: 70.730/2020                                                          Contrato/Ano: 182/2020                                                          Dt. Assinatura: 22/05/2020","480.000,00","22/05/2020","22/11/0202","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: MAGITECH DISTRIBUIDOR DE ELETRÔNICOS EIRELI EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 1ª aquisição de Suprimentos de Informática e Periféricos.                                                          Processo/Ano: 97.493/2020                                                          Contrato/Ano: 230/2020                                                          Dt. Assinatura: 14/08/2020","3.674,05","14/08/2020","10/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ALTA FREQUÊNCIA COMERCIAL EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de Suprimentos de Informática e Periféricos.                                                          Processo/Ano: 97.502/2020                                                          Contrato/Ano: 229/2020                                                          Dt. Assinatura: 14/08/2020","5.571,84","14/08/2020","10/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: RPF COMERCIAL LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de Suprimentos de Informática e Periféricos.                                                          Processo/Ano: 97234/2020                                                          Contrato/Ano: 7081/2020                                                          Dt. Assinatura: 14/08/2020","569,00","14/08/2020","14/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: SOLARIS TELEINFORMÁTICA LTDA.                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de suprimentos de informática e periféricos.                                                          Processo/Ano: 97.305/2020                                                          Contrato/Ano: 232/2020                                                          Dt. Assinatura: 18/08/2020","5.020,18","18/08/2020","14/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: EVOLUE COMÉRCIO DE EQUIPAMENTOS PARA TELECOMUNICAÇÕES LTDA.                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de suprimentos de informática e periféricos.                                                          Processo/Ano: 97.515/2020                                                          Contrato/Ano: 233/2020                                                          Dt. Assinatura: 14/08/2020","1.197,00","14/08/2020","10/02/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CINECON DISTRIBUIDORA LTDA ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de suprimentos de informática e periféricos.                                                          Processo/Ano: 97.539/2020                                                          Contrato/Ano: 235/2020                                                          Dt. Assinatura: 17/08/2020","3.135,25","17/08/2020","13/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: FOX COMÉRCIO E SERVIÇOS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de Suprimentos de Informática e Periféricos.                                                          Processo/Ano: 97.332/2020                                                          Contrato/Ano: 237/2020                                                          Dt. Assinatura: 17/08/2020","17.988,95","17/08/2020","13/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: POSITIVO TECNOLOGIA S.A.                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de material permanente de informática, para atender a necessidade da Secretaria de Estado da Saúde – MA                                                          Processo/Ano: 87.440/2020                                                          Contrato/Ano: 238/2020                                                          Dt. Assinatura: 21/08/2020","624.200,00","21/08/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: AIQ FERRAMENTAS E INSTRUMENTOS LTDA - EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de SUPRIMENTOS DE INFORMÁTICA E PERIFÉRICOS                                                          Processo/Ano: 97.353/2020                                                          Contrato/Ano: 7105/2020                                                          Dt. Assinatura: 17/08/2020","199,90","17/08/2020","17/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: DADB REPRESENTAÇÕES, COMÉRCIO E SERVIÇOS LTDA.                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de SUPRIMENTOS DE INFORMÁTICA E PERIFÉRICOS                                                          Processo/Ano: 97.292/2020                                                          Contrato/Ano: 7107/2020                                                          Dt. Assinatura: 17/08/2020","218,90","17/08/2020","17/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: PONTO SUPRI EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 1ª aquisição de Suprimentos de Informática e Periféricos.                                                          Processo/Ano: 97.489/2020                                                          Contrato/Ano: 249/2020                                                          Dt. Assinatura: 27/08/2020","13.898,45","27/08/2020","23/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: FAMAHA – COMÉRCIO DE MATERIAL DE INFORMÁTICA LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de suprimentos de informática e periféricos.                                                          Processo/Ano: 97.468/2020                                                          Contrato/Ano: 250/2020                                                          Dt. Assinatura: 27/08/2020","2.305,00","27/08/2020","23/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: KAYAMA DO BRASIL INDÚSTRIA E COMÉRCIO LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª contratação de empresa especializada no o fornecimento de grupo gerador, tipo cabinado, para atender as demandas das unidades de saúde ligadas à Secretaria de Estado da Saúde do Maranhão – SES/MA que estão atuando no enfrentamento ao COVID-19                                                          Processo/Ano: 154732/2020                                                          Contrato/Ano: 359/2020                                                          Dt. Assinatura: 18/11/2020","140.000,00","18/11/2020","18/05/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: KAYAMA DO BRASIL INDÚSTRIA E COMÉRCIO LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto do presente Termo de Contrato é o fornecimento de grupo gerador, tipo cabinado, para atender as demandas das unidades de saúde ligadas à Secretaria de Estado da Saúde do Maranhão – SES/MA que estão atuando no enfrentamento ao COVID-19, de acordo com as especificações constantes no Termo de Referência e Edital 1.2. A aquisição é oriunda dos materiais registrados na ARP nº107/2020. 1.3. Este Termo de Contrato vincula-se ao Edital do Pregão identificado no preâmbulo, a Ata de Registro de Preços nº 107/2020 e a proposta vencedora, independentemente de transcrição.                                                           Processo/Ano: 100740/2020                                                          Contrato/Ano: 268/2020                                                          Dt. Assinatura: 04/09/2020","940.000,00","04/09/2020","04/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INOVAMED COMÉRCIO DE MEDICAMENTOS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de medicamentos para atender demanda da POLÍTICA NACIONAL DE ATENÇÃO INTEGRAL À SAÚDE DAS PESSOAS PRIVADAS DE LIBERDADE NO SISTEMA PRISIONAL (PNAISP)                                                          Processo/Ano: 108434/2020                                                          Contrato/Ano: 369/2020                                                          Dt. Assinatura: 25/11/2020","76.325,20","25/11/2020","24/05/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INOVAMED COMÉRCIO DE MEDICAMENTOS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto do presente Termo de Contrato é a 1ª aquisição de medicamentos do Componente Especializados da Assistência Farmacêutica - CEAF para atender as necessidades da Unidade Gestora de Insumos Estratégicos (UGIE), de acordo com a Portaria nº 1.554 de 30 de julho de 2013(Alterada pela Portaria GM/MS nº 1.996 de 11 de setembro de 2013) referente ao Grupo 1B, conforme os quantitativos, as especificações mínimas e demais condições gerais dispostas no Termo de Referência e Edital.                                                           Processo/Ano: 104175/2020                                                          Contrato/Ano: 259/2020                                                          Dt. Assinatura: 03/09/2020","10.050,00","03/09/2020","03/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: BIO ADVANCE DIAGNÓSTICOS LTDA - EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª (segunda) aquisição de testes rápidos para detecção de anticorpos contra o novo corona vírus (SARS-CoV-2).                                                           Processo/Ano: 158386/2020                                                          Contrato/Ano: 363/2020                                                          Dt. Assinatura: 23/11/2020","345.000,00","23/11/2020","23/05/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: BIO ADVANCE DIAGNÓSTICOS LTDA - EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a 1ª aquisição de testes rápidos para detecção de anticorpos contra o novo corona vírus (SARS-CoV-2) para enfrentamento da emergência de saúde pública, em virtude da progressão de casos suspeitos e confirmados pela pandemia COVID-19 (COBRADFE 1.5.1.1.0 – Doença Infecciosa Viral) em todo Estado do Maranhão, de acordo com os quantitativos e especificações transcritas no Termo de Referência e Edital.                                                          Processo/Ano: 111998/2020                                                          Contrato/Ano: 251/2020                                                          Dt. Assinatura: 28/08/2020","575.000,00","28/08/2020","28/02/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: NET FAST LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a Contratação de pessoa jurídica para a prestação de serviços continuados de locação de veículos para atender a demanda da Secretaria Estadual de Saúde do Maranhão, com quilometragem livre, seguro total e todos os equipamentos de série exigidos por lei                                                          Processo/Ano: 102083/2020                                                          Contrato/Ano: 258/2020                                                          Dt. Assinatura: 01/09/2020","472.140,00","01/09/2020","01/09/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: KRÍMA VENDAS E SERVIÇOS ELÉTRICOS EIRELI                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de SUPRIMENTOS DE INFORMÁTICA E PERIFÉRICOS.                                                          Processo/Ano: 97525/2020                                                          Contrato/Ano: 7341/2020                                                          Dt. Assinatura: 25/08/2020","1.041,15","25/08/2020","21/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ARIADNER DA SILVA MESSIAS                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de SUPRIMENTOS DE INFORMÁTICA E PERIFÉRICOS                                                          Processo/Ano: 97518/2020                                                          Contrato/Ano: 7334/2020                                                          Dt. Assinatura: 25/08/2020","155,30","25/08/2020","21/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: M. ALCIONE DOS SANTOS GONÇALVES                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de Suprimentos de Informática e Periféricos.                                                          Processo/Ano: 97533/2020                                                          Contrato/Ano: 231/2020                                                          Dt. Assinatura: 09/09/2020","16.440,45","09/09/2020","08/03/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: 28.358.266/0001-20                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de materiais permanentes e consumo, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES.                                                          Processo/Ano: 113111/2020                                                          Contrato/Ano: 255/2020                                                          Dt. Assinatura: 09/09/2020","35.999,00","09/09/2020","08/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INFINITY COMÉRCIO DE PRODUTOS DE INFORMÁTICA EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de materiais permanentes e consumo, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES.                                                          Processo/Ano: 113088/2020                                                          Contrato/Ano: 277/2020                                                          Dt. Assinatura: 14/09/2020","76.300,00","14/09/2020","13/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: INDÚSTRIA E COMÉRCIO DE MÓVEIS LACHI EIRELI - EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de materiais permanentes e consumo, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES.                                                          Processo/Ano: 113545/2020                                                          Contrato/Ano: 283/2020                                                          Dt. Assinatura: 18/09/2020","80.100,00","18/09/2020","17/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: AMADEU GUILHERME DE ARAUJO COSTA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: locação de imóvel situado na Rua Conde D’Eu, nº 83, no bairro Monte Castelo, em São Luis-MA, com estrutura residencial apta a comportar 09 (nove) moradores, para funcionar como Serviços de Residência Terapêutica 3, estratégia de desinstitucionalização de pacinentes egressos de internações de longa permanência em hospitais psiquiátricos.                                                          Processo/Ano: 94485/2020                                                          Contrato/Ano: 302/2020                                                          Dt. Assinatura: 23/09/2020","341.640,00","23/09/2020","23/09/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: SIOLMAR GABRIELA PASCUALINI PIERRIN & CIA. LTDA. -EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª aquisição de materiais permanentes e consumo, constantes na ARP nº 117/2020-SES, para atender as necessidades das Unidades de Saúde da Secretaria de Estado da Saúde do Maranhão/SES.                                                          Processo/Ano: 113.129/2020                                                          Contrato/Ano: 288/2020                                                          Dt. Assinatura: 22/09/2020","149.100,00","22/09/2020","21/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: CR3 INDÚSTRIA COMÉRCIO LTDA-ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: 1ª Aquisição de Instrumental Cirúrgico, Mobiliário e Material Permanente para suprir as necessidades da Rede de Serviço de Verificação de Óbito/SVO.                                                          Processo/Ano: 68.678/2020                                                          Contrato/Ano: 281/2020                                                          Dt. Assinatura: 22/09/2020","13.882,56","22/09/2020","22/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: ECOMOTOR REMANUFATURA DE MOTORES E PEÇAS EIRELI - EPP                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a contratação de empresa especializada no fornecimento de grupo gerador, tipo cabinado, para atender as demandas das unidades de saúde ligadas à Secretaria de Estado da Saúde do Maranhão – SES/MA que estão atuando no enfrentamento ao COVID-19, de acordo com as especificações constantes no Termo de Referência e Edital                                                          Processo/Ano: 112.230/2020                                                          Contrato/Ano: 299/2020                                                          Dt. Assinatura: 22/09/2020","596.999,97","22/09/2020","22/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: G D C DA SILVA COSTA - EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de equipamentos médico-hospitalares para atender os Núcleos de Hemoterapia que compõem a Hemorrede do Estado do Maranhão.                                                          Processo/Ano: 65.675/2020                                                          Contrato/Ano: 313/2020                                                          Dt. Assinatura: 01/10/2020","11.357,83","01/10/2020","30/03/2021","Detalhar                                                                                                                                                                                                                PDF"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 3ª (terceira) aquisição da ata de registro de preços para a contratação de empresa especializada no fornecimento de gases medicinais: fornecimento de oxigênio liquido por tanque criogênico com respectiva central de reserva de cilindros (backups), com instalação e montagem do sistema; fornecimento de oxigênio gasoso; ar medicinal em cilindros; fornecimento de nitrogênio líquido por tanque criogênico; fornecimento de gases medicinais especiais: gás dióxido de carbono (CO²), gás nitrogênio (N²), gás nitroso (N²0), gás nítrico (NO) em cilindros, em conformidade com a Resolução RDC n° 50 de 21.02.2002, da ANVISA, ABNT - NBR 12.188/2012, NBR 13.587/98 e demais normas para o atendimento da rede hierarquizada de saúde ligada à Secretaria de Estado da Saúde do Maranhão – SES/MA.                                                           Processo/Ano: 184247/2020                                                          Contrato/Ano: 02/2021                                                          Dt. Assinatura: 14/01/2021","325.797,00","14/01/2021","14/01/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SES","Contratada: WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: 2ª (segunda) aquisição da ata de registro de preços para a contratação de empresa especializada no fornecimento de gases medicinais: fornecimento de oxigênio liquido por tanque criogênico com respectiva central de reserva de cilindros (backups), com instalação e montagem do sistema; fornecimento de oxigênio gasoso; ar medicinal em cilindros; fornecimento de nitrogênio líquido por tanque criogênico; fornecimento de gases medicinais especiais: gás dióxido de carbono (CO²), gás nitrogênio (N²), gás nitroso (N²0), gás nítrico (NO) em cilindros, em conformidade com a Resolução RDC n° 50 de 21.02.2002, da ANVISA, ABNT - NBR 12.188/2012, NBR 13.587/98 e demais normas para o atendimento da rede hierarquizada de saúde ligada à Secretaria de Estado da Saúde do Maranhão – SES/MA.                                                           Processo/Ano: 127015/2020                                                          Contrato/Ano: 308/2020                                                          Dt. Assinatura: 09/10/2020","4.751.926,32","09/10/2020","09/10/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
