CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0026/2019,,18/11/2019,18/11/2024,60,SES - 25.0001,08.942.211/0001-55 - PREFEITURA MUNICIPAL DE SANTANA DOS GARROTES,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0031/2019,31.201.003044.2019,06/11/2019,25/12/2023,49,DER - 31.0101,01.299.025/0001-09 - ARCO ENGENHARIA LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"10.206.424,57",6.906 CONTRATOS,"10.826.765.409,86"
0032/2019,31.201.004195.2019,14/11/2019,29/08/2023,45,DER - 31.0101,"40.869.463/0001-09 - ESSE ENGENHARIA, SINALIZAÇÃO E SERVIÇOS ESPECIAIS LTDA.",OBRAS,"20.766.409,07",6.906 CONTRATOS,"10.826.765.409,86"
0034/2019,19.000.015725.2017,07/11/2019,06/11/2023,48,EMPAER 32.0501,27.284.516/0001-61 - MAXFROTA SERVIÇOS DE MANUNTENÇÃO DE FROTA LTDA,SERVIÇOS,"2.482.351,92",6.906 CONTRATOS,"10.826.765.409,86"
0040/2019,29.204.000367.2019,07/11/2019,07/11/2023,48,EPC - 29.0401,09.189.499/0001-00 - CODATA - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"102.840,96",6.906 CONTRATOS,"10.826.765.409,86"
0062/2019,19.000.118121.2019,21/11/2019,20/11/2022,36,SEAD - 19.0001,04.095.869/0001-18 - NETMAKE SOLUÇÕES EM INFORMÁTICA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"33.595,20",6.906 CONTRATOS,"10.826.765.409,86"
0065/2019,30.000.289457.2019,13/11/2019,12/11/2022,36,SEAD - 19.0001,04.067.463/0001-21 - PORTAL ADMINISTRADORA DE BENS LTDA,LOCAÇÃO DE BENS IMÓVEIS,"4.453.200,00",6.906 CONTRATOS,"10.826.765.409,86"
0190/2019,31.206.015722.2019,04/11/2019,04/11/2023,48,CAGEPA - 31.0601,08.972.408/0001-37 - SEVERINO DIAS DE SOUSA FILHO - EPP,OUTRAS MANUTENÇÕES E RECUPERAÇÕES,"2.140.581,28",6.906 CONTRATOS,"10.826.765.409,86"
0210/2019,31.206.018767.2019,27/11/2019,27/11/2023,48,CAGEPA - 31.0601,12.884.672/0001-96 - SABARÁ QUÍMICOS E INGREDIENTES S/A,PRODUTOS QUÍMICOS,"74.747.887,40",6.906 CONTRATOS,"10.826.765.409,86"
0223/2019,31.206.017770.2019,29/11/2019,30/11/2022,36,CAGEPA - 31.0601,08.972.408/0001-37 - SEVERINO DIAS DE SOUSA FILHO EPP,SERVIÇO ESPECIALIZADO,"2.018.360,28",6.906 CONTRATOS,"10.826.765.409,86"
0950/2019,22.204.009139.2019,19/11/2019,19/11/2023,48,UEPB - 35.0401,07.397.107/0001-64 - FAUSTINO NEGÓCIOS IMOBILIÁRIOS LTDA - ME,LOCAÇÃO DE BENS IMÓVEIS,"123.477,97",6.906 CONTRATOS,"10.826.765.409,86"
0001/2019,,04/10/2019,03/10/2024,60,CGE - 11.0001 ,08.761.157/0001-41 - SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTÃO - SEPLAG,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,,21/10/2019,20/10/2022,36,FCJA - 33.0301,00.677.870/0003-61 - DRIVE A INFORMÁTICA LTDA - FILIAL PARÁ,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"24.790,00",6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,19.000.015725.2017,01/10/2019,04/10/2023,48,PROCON - 09.0301,27.284.516/0001-61 - MAXIFROTA SERVIÇOS DE MANUTENÇÃO DE FROTA LTDA,COMBUSTÍVEIS,"420.225,00",6.906 CONTRATOS,"10.826.765.409,86"
0003/2019,11.000.000427.2019,01/11/2019,31/10/2023,47,CGE - 11.0001 ,02.960.701/0001-06 - EMPRESA VIXTEAM CONSULTORIA E SISTEMAS S/A,SERVIÇO ESPECIALIZADO,"200.024,17",6.906 CONTRATOS,"10.826.765.409,86"
0003/2019,21.201.000160.2019,30/10/2019,31/10/2023,48,CINEP - 21.0101,00.448.994/0001-03 - CLASSIC VIAGENS E TURISMO EIRELI - EPP,SERVIÇO DE DESLOCAMENTO,"126.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0005/2019,,22/10/2019,21/10/2024,60,SEAD - 19.0001,14.809.007/0001-63 - VIDEIRA - IGREJA EM CÉLULAS DE JOÃO PESSOA - PB,CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0005/2019,19.000.026839.2018,15/10/2019,14/02/2023,40,FDRH - 49.0001,09.377.459/0001-83 - KAIROS SRGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"846.682,93",6.906 CONTRATOS,"10.826.765.409,86"
0008/2019,,01/11/2019,31/10/2023,47,SEAD - 19.0001,08.761.124/0002-82 - CASA MILITAR DO GOVERNADOR,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0009/2019,25.202.004243.2019,23/10/2019,23/10/2023,48,AGEVISA - 25.0201 ,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO S.A - EPC,SERVIÇOS,"44.992,00",6.906 CONTRATOS,"10.826.765.409,86"
0026/2019,19.000.009768.2019,18/10/2019,18/10/2023,48,DER - 31.0101,07.147.056/0001-12 - SANEAPE SOLUÇÕES AMBIENTAIS,LOCAÇÃO DE BENS MÓVEIS,"1.862.430,84",6.906 CONTRATOS,"10.826.765.409,86"
0027/2019,19.000.009768.2019,15/10/2019,15/10/2023,48,DER - 31.0101,13.033.569/0001-03 - ALUMINA COMERCIAL LTDA-ME,LOCAÇÃO DE BENS MÓVEIS,"8.983.234,65",6.906 CONTRATOS,"10.826.765.409,86"
0028/2019,19.000.009768.2019,15/10/2019,15/10/2023,48,DER - 31.0101,02.212.119/0001-53 - AUTO CAR SERVIÇOS DE LOCAÇÃO E TURISMO LTDA.,LOCAÇÃO DE BENS MÓVEIS,"6.139.659,00",6.906 CONTRATOS,"10.826.765.409,86"
0033/2019,19.000.000318.2019,29/10/2019,28/07/2023,45,EMPAER 32.0501,07.990.965/0001-18 - AGAPE CONSTRUÇÕES E SERVIÇOS LTDA,SERVIÇOS,"4.863.667,88",6.906 CONTRATOS,"10.826.765.409,86"
0047/2019,26.000.003708.2019,22/10/2019,24/10/2023,48,SEDS - 26.0001,05.514.490/0001-68 - RM SERVIÇOS DE REFRIGERAÇÕES EIRELI,SERVIÇO ESPECIALIZADO,"930.551,54",6.906 CONTRATOS,"10.826.765.409,86"
0048/2019,34.204.1712019.2019,21/10/2019,21/10/2024,60,PBGÁS - 34.0401,09.094.300/0001-51 - OPEN TREINAMENTOS E EDITORA LTDA,OUTROS EVENTOS,"35.940,00",6.906 CONTRATOS,"10.826.765.409,86"
0058/2019,31.205.003631.2019,01/11/2019,01/09/2022,34,SUDEMA - 34.0101,023.273.254-04 - JORGE GONÇALVES CAVALCANTI DE ALBUQUERQUE,LOCAÇÃO DE IMÓVEL URBANO,"122.050,40",6.906 CONTRATOS,"10.826.765.409,86"
0195/2019,31.206.024120.2019,01/11/2019,02/11/2023,48,CAGEPA - 31.0601,11.725.176/0001-27 - BOA VISTA SERVIÇOS S.A. ,SERVIÇO ESPECIALIZADO NA ÁREA JURÍDICA,"623.696,95",6.906 CONTRATOS,"10.826.765.409,86"
0199/2019,31.206.029516.2019,24/10/2019,23/05/2022,31,CAGEPA - 31.0601,09.080.623/0001-96 - VIPETRO CONSTRUÇÕES E MONTAGENS INDUSTRIAIS LTDA ,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"1.619.781,41",6.906 CONTRATOS,"10.826.765.409,86"
043//2019,26.000.005225.2019,09/10/2019,10/10/2022,36,SEDS - 26.0001,17.162.579/0001-91 - LIDER TAXI AEREO S/A - AIR BRASIL,SERVIÇO ESPECIALIZADO,"1.847.410,47",6.906 CONTRATOS,"10.826.765.409,86"
0733/2019,22.204.001709.2019,09/10/2019,09/10/2024,60,UEPB - 35.0401,09.123.654/0001-87 - COMPANHIA DE ÁGUA E ESGOTOS DA PARAÍBA - CAGEPA,FORNECIMENTO E MANUTENÇÃO DE ÁGUA,"2.400.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0001/2019,,30/09/2019,30/09/2100,972,SEAD - 19.0001,02.229.875/0001-95 - NÚCLEO DE APOIO A CRIANÇA COM CÂNCER.,DOAÇÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0004/2019,21.205.000015.2019,12/09/2019,12/09/2023,48,JUCEP - 21.0501,00.684.621/0001-31 - VOX SOLUÇÕES TECNOLÓGICAS LTDA ME,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"540.023,00",6.906 CONTRATOS,"10.826.765.409,86"
0012/2019,25.202.004232.2019,01/10/2019,01/10/2023,48,AGEVISA - 25.0201 ,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO S.A - EPC,SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"96.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0013/2019,,01/10/2019,01/10/2023,48,SEIRH - 31.0001,27.284.516/0001-61 - MAXIFROTA SERVIÇOS DE MANUTENÇÃO DE FROTA LTDA,OUTROS SERVIÇOS ESPECIALIZADOS,"2.632.940,00",6.906 CONTRATOS,"10.826.765.409,86"
0014/2019,19.000.026839.2018,17/09/2019,16/09/2023,48,EMPAER 32.0501,09.377.459/0001-83 - KAIROS SEGURANÇA LTDA,SERVIÇOS,"2.764.428,01",6.906 CONTRATOS,"10.826.765.409,86"
0016/2019,19.204.000012.2019,16/09/2019,16/09/2022,36,CODATA - 19.0401,09.436.873/0001-16 - MG COMERCIO E SERVIÇOS DE INFORMATICA LTDA EPP,RECUPERAÇÃO E MANUTENÇÃO  DE EQUIP. DE INFORMÁTICA,"182.880,00",6.906 CONTRATOS,"10.826.765.409,86"
0017/2019,,17/09/2019,16/09/2024,60,SES - 25.0001,08.702.573/0001-79 - PREFEITURA MUNICIPAL DE BOQUEIRÃO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0018/2019,32.000.000019.2019,01/10/2019,01/10/2023,48,SEDAP - 32.0001,07.990.965/0001-18 - ÁGAPE CONSTRUÇÕES E SERVIÇOS LTDA,MATERIAL PERMANENTE,"796.800,00",6.906 CONTRATOS,"10.826.765.409,86"
002//2019,19.000.014519.2018,25/09/2019,25/09/2023,48,SECOM - 29.0001,07.400.977/0001-45 - PLANTEK SERVIÇOS LTDA,MANUTENÇÃO E RECUPERAÇÃO,"68.160,00",6.906 CONTRATOS,"10.826.765.409,86"
0023/2019,,17/09/2019,16/09/2024,60,SES - 25.0001,08.924.813/0001-80 - PREFEITURA MUNICIPAL DE LUCENA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0028/2019,19.000.027179.2018,01/10/2019,31/12/2022,38,SEE - 22.0001,12.845.031/0001-22 - MARIA TEREZA PEREIRA CARVALHO - ME,FORNECIMENTO E MANUTENÇÃO DE ÁGUA,"30.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0034/2019,22.000.013320.2019,23/09/2019,31/12/2023,51,SEE - 22.0001,10.703.911/0001-39 - COOPER TRANSPORTES DE LOCAÇÕES EIRELI - ME,LOCAÇÃO DE VEÍCULOS,"1.387.500,00",6.906 CONTRATOS,"10.826.765.409,86"
0037/2019,34.204.582019.2019,16/09/2019,16/09/2024,60,PBGÁS - 34.0401,05.855.657/0001-54 - SUPORTEK TECNOLOGIA E TREINAMENTO LTDA,OUTROS EVENTOS,"33.770,64",6.906 CONTRATOS,"10.826.765.409,86"
0041/2019,27.201.002537.2018,16/09/2019,17/09/2023,48,FUNDAC - 27.0101,09.384.762/0001-03 - JOSÉ RONYELLY ABRANTES SILVA,FORNECIMENTO DE REFEIÇÕES,"3.420.142,00",6.906 CONTRATOS,"10.826.765.409,86"
0089/2019,26.201.009891.2019,26/09/2019,25/09/2025,72,DETRAN - 26.0101,17.768.068/0001-18 - ESMERALDA SERVIÇOS DIGITAIS LTDA,SERVIÇO ESPECIALIZADO,,6.906 CONTRATOS,"10.826.765.409,86"
0090/2019,26.201.010316.2019,26/09/2019,25/09/2024,60,DETRAN - 26.0101,28.593.387/0001-56 - ZAPAY SERVIÇOS DE PAGAMENTOS S.A,SERVIÇO ESPECIALIZADO,,6.906 CONTRATOS,"10.826.765.409,86"
0122/2019,,10/09/2019,05/03/2022,30,CAGEPA - 31.0601,34.771.737/0001-20 - CONSORCIO TERRAL ENGEC MASTERTOP - CONTEM,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"3.581.840,42",6.906 CONTRATOS,"10.826.765.409,86"
0123/2019,,10/09/2019,11/03/2022,30,CAGEPA - 31.0601,34.771.737/0001-20 - CONSORCIO TERRAL ENGEC MASTERTOP - CONTEM,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"3.222.874,82",6.906 CONTRATOS,"10.826.765.409,86"
0130/2019,,23/09/2019,21/11/2022,38,CAGEPA - 31.0601,23.572.690/0001-59 - LAPOC ENGENHARIA E PLANEJAMENTO LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"534.953,74",6.906 CONTRATOS,"10.826.765.409,86"
0165/2019,,20/09/2019,19/08/2023,47,CAGEPA - 31.0601,09.267.923/0001-89 - SANCCOL SANEAMENTO CONSTRUÇÃO E COMERCIO LTDA,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE DISTRIB. D'ÁGUA,"6.672.228,12",6.906 CONTRATOS,"10.826.765.409,86"
0001/2019,28.901.004243.2019,09/08/2019,09/08/2022,36,FEPAMA - 40.0001,41.134.719/0001-00 - FUNDAÇÃO DE APOIO A PESQUISA DO ESTADO DA PARAIBA - FAPESQ,OUTROS SERVIÇOS ESPECIALIZADOS,"3.374.280,00",6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,,07/08/2019,07/08/2024,60,PCOOPERAR - 28.0001,08.907.776/0001-00 - POLÍCIA MILITAR DO ESTADO DA PARAÍBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0003/2019,,14/08/2019,14/08/2024,60,PCOOPERAR - 28.0001,21.736.498/0001-25 - SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DE DESENVOLVIMENTO DO SEMIÁRIDO,TERMO DE CESSÃO DE USO,,6.906 CONTRATOS,"10.826.765.409,86"
0004/2019,,23/08/2019,22/08/2049,360,SEAD - 19.0001,09.073.628/0001-91 - PREFEITURA MUNICIPAL DE MONTEIRO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0005/2019,,09/09/2019,08/09/2024,60,SEAD - 19.0001,08.778.250/0001-69 - SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA - SEECT,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0006/2019,,09/09/2019,08/09/2044,300,SEAD - 19.0001,08.927.105/0001-00 - PREFEITURA MUNICIPAL DE ARARUNA/PB.,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0006/2019,19.000.028909.2018,02/09/2019,01/09/2023,48,EMPAER 32.0501,05.340.639/0001-30 - PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,SERVIÇOS,"1.625.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0007/2019,19.000.006256.2018,07/08/2019,10/08/2023,48,EMPREENDER - 77.0001,33.000.118/0001-79 - TELEMAR NORTE LESTE S/A - EM RECUPERAÇÃO JUDICIAL,SERVIÇO ESPECIALIZADO,"69.336,00",6.906 CONTRATOS,"10.826.765.409,86"
0008/2019,19.204.000116.2019,03/08/2019,04/08/2023,48,CODATA - 19.0401,07.469.269/0001-60 - VIASOFT SOLUÇÕES TECNOLÓGICAS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"6.034.080,00",6.906 CONTRATOS,"10.826.765.409,86"
0018/2019,,23/08/2019,23/08/2024,60,SES - 25.0001,08.924.060/0001-02 - PREFEITURA MUNICIPAL DE TRIUNFO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0018/2019,,06/08/2019,07/08/2023,48,SEE - 22.0001,40.938.508/0001-50 - MAQ LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,SERVIÇOS,"16.626.587,88",6.906 CONTRATOS,"10.826.765.409,86"
0043/2019,,19/08/2019,19/08/2023,48,SUDEMA - 34.0101,16.670.085/0001-55 - LOCALIZA RENT A CAR S/A,LOCAÇÃO DE VEÍCULOS,"1.299.981,84",6.906 CONTRATOS,"10.826.765.409,86"
0047/2019,19.000.026839.2018,16/08/2019,18/08/2022,36,CPAM - 25.0601,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"1.495.432,80",6.906 CONTRATOS,"10.826.765.409,86"
0065/2019,26.201.008985.2019,27/08/2019,26/08/2024,60,DETRAN - 26.0101,30.322.074/0001-05 - VAMOS PARCELAR PAGAMENTOS E CORRESPONDENTE LTDA,SERVIÇO ESPECIALIZADO,,6.906 CONTRATOS,"10.826.765.409,86"
0083/2019,26.201.003356.2019,04/09/2019,03/09/2024,60,DETRAN - 26.0101,34.028.316/0019-32 - EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇO ESPECIALIZADO,"3.750.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0116/2019,19.000.028091.2019,09/08/2019,31/12/2023,52,SEDH - 27.0001,14.764.808/0001-50 - PIER 43 SERVIÇOS DE ALIMENTAÇÕES COLETIVAS LTDA.,SERVIÇO ESPECIALIZADO,"9.506.978,42",6.906 CONTRATOS,"10.826.765.409,86"
0132/2019,,20/08/2019,23/01/2024,53,CAGEPA - 31.0601,34.303.692/0001-69 - CONSORCIO CEARÁ MENDES/PACTO,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"17.707.876,55",6.906 CONTRATOS,"10.826.765.409,86"
0139/2019,,16/08/2019,14/08/2023,48,CAGEPA - 31.0601,09.267.923/0001-89 - SANCCOL - SANEAMENTO CONSTRUÇÃO E COMERCIO LTDA,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"30.832.636,93",6.906 CONTRATOS,"10.826.765.409,86"
0720/2019,22.204.003780.2019,06/09/2019,06/09/2023,48,UEPB - 35.0401,09.261.843/0001-16 - FUNDAÇÃO PARQUE TECNOLÓGICO DA PARAÍBA - PAQTCPB,SERVIÇO ESPECIALIZADO,"356.367,36",6.906 CONTRATOS,"10.826.765.409,86"
728//2019,22.204.001563.2019,13/08/2019,13/08/2023,48,UEPB - 35.0401,08.706.145/0001-14 - CAMPINENSE TRANSPORTE DE CARGAS LTDA,LOCAÇÃO DE BENS IMÓVEIS,"200.040,00",6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,,01/08/2019,01/08/2023,48,VG - 09.0002,40.938.508/0001-50 - MAQ-LAREM MÓVEIS E EQUIPAMENTOS LTDA ME,SERVIÇO GRÁFICO/REPROGRÁFICO E DE ENCADERNAÇÃO,"40.412,96",6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,09201.003112.2019,15/07/2019,15/07/2023,48,PBPREV - 09.0101,61.797.924/0001-55 - HEWLETT-PACKARD BRASIL LTDA.,OUTROS SERVIÇOS ESPECIALIZADOS,"133.746,42",6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,28.000.000092.2019,09/07/2019,09/07/2023,48,PCOOPERAR - 28.0001,048.183.774-49 - ORIEDIR BEZERRA VANDERLEI,LOCAÇÃO DE IMÓVEL URBANO,"129.600,00",6.906 CONTRATOS,"10.826.765.409,86"
0003/2019,,31/07/2019,30/07/2034,180,SEAD - 19.0001,08.999.674/0001-53 - PREFEITURA MUNICIPAL DE SOUSA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0004/2019,28.000.000024.2019,01/08/2019,01/08/2023,48,PCOOPERAR - 28.0001,041.799.194-00 - FLÁVIO LUIZ PICCOLI,LOCAÇÃO DE IMÓVEL URBANO,"1.206.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0015/2019,19.204.000037.2019,01/08/2019,01/08/2022,36,CODATA - 19.0401,00.191.027/0001-09 - FACILIT TECNOLOGIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.794.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0019/2019,,10/07/2019,10/07/2024,60,SES - 25.0001,01.612.535/0001-86 - PREFEITURA MUNICIPAL DE BARRA DE SANTANA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0020/2019,,12/07/2019,12/07/2022,36,EPC - 29.0401,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MOVEIS E EQUIPAMENTOS LTDA,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"171.823,80",6.906 CONTRATOS,"10.826.765.409,86"
0027/2019,26.201.028263.2019,26/07/2019,25/07/2022,36,DETRAN - 26.0101,600.874.394-68 - CBTI - COMPANHIA BRASILEIRA DE TECNOLOGIA E INOVAÇÃO S/A,SERVIÇO ESPECIALIZADO,,6.906 CONTRATOS,"10.826.765.409,86"
0028/2019,26.000.001141.2019,01/07/2019,04/07/2024,60,SEDS - 26.0001,83.472.803/0001-76 - DÍGITRO TECNOLOGIA S/A,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.602.506,88",6.906 CONTRATOS,"10.826.765.409,86"
0029/2019,34.204.172018.2019,16/07/2019,16/07/2023,48,PBGÁS - 34.0401,11.140.850/0001-01 - L & S SOLUÇÕES LTDA,OUTROS EVENTOS,"1.384.541,76",6.906 CONTRATOS,"10.826.765.409,86"
0033/2019,26.201.004732.2019,29/07/2019,28/07/2022,36,DETRAN - 26.0101,05.317.111/0002-20 - CENTRO DE FORMAÇÃO DE CONDUTORES ALYSSON BARBOSA DE BRITO - ME,SERVIÇO ESPECIALIZADO,"61.618,87",6.906 CONTRATOS,"10.826.765.409,86"
0034/2019,26.201.002746.2019,29/07/2019,28/07/2022,36,DETRAN - 26.0101,08.215.596/0001-59 - CENTRO DE FORMAÇÃO DE CONDUTORES BARROZO LTDA,SERVIÇO ESPECIALIZADO,"23.036,89",6.906 CONTRATOS,"10.826.765.409,86"
0036/2019,19.000.027604.2018,29/07/2019,28/07/2023,48,FUNESBOM - 57.0001 ,05.672.519/0001-30 - PADARIA PONTES LTDA - ME,GÊNEROS ALIMENTÍCIOS,"96.803,10",6.906 CONTRATOS,"10.826.765.409,86"
0040/2019,26.201.001422.2019,29/07/2019,28/07/2024,60,DETRAN - 26.0101,06.316.183/0001-35 - EIG MERCADOS LTDA,SERVIÇO ESPECIALIZADO,,6.906 CONTRATOS,"10.826.765.409,86"
0040/2019,,17/07/2019,17/07/2023,48,SUDEMA - 34.0101,00.604.122/0001-97 - TRIVALE ADMINISTRAÇÃO LTDA,COMBUSTÍVEIS,"2.205.833,96",6.906 CONTRATOS,"10.826.765.409,86"
0041/2019,31.205.003143.2019,02/08/2019,02/10/2022,38,SUDEMA - 34.0101,04.997.899/0001-10 - RWR CONSULTORIA E ASSESSORIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA JURÍDICA,"133.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0044/2019,19.000.026839.2018,01/08/2019,31/07/2023,47,SEAD - 19.0001,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"3.574.207,70",6.906 CONTRATOS,"10.826.765.409,86"
0047/2019,19.000.026839.2018,17/07/2019,16/07/2023,48,SEAD - 19.0001,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"10.027.358,00",6.906 CONTRATOS,"10.826.765.409,86"
0095/2019,,12/07/2019,15/12/2023,53,CAGEPA - 31.0601,08.846.230/0001-88 - ASSOCIAÇÃO TÉCNICO CIENTIFICA ERNESTO LUIZ DE OLIVEIRA JUNIOR (ATECEL),SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"521.499,83",6.906 CONTRATOS,"10.826.765.409,86"
0001/2019,19.000.025662.2017,17/06/2019,17/06/2024,60,FUNESBOM - 57.0001 ,07.604.693/0001-70 - SS DIGITAL INFORMÁTICA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"3.481.506,00",6.906 CONTRATOS,"10.826.765.409,86"
0001/2019,,07/06/2019,07/06/2024,60,FAEL - 78.0001,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,LOCAÇÃO DE BENS MÓVEIS,"46.932,89",6.906 CONTRATOS,"10.826.765.409,86"
0001/2019,,27/05/2019,27/05/2024,60,PCOOPERAR - 28.0001,05.752.835/0001-11 - SECRETARIA DE ESTADO DA JUVENTUDE ESPORTE E LAZER,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,,15/05/2019,14/05/2022,36,SEAD - 19.0001,08.761.124/0005-25 - CASA CIVIL DO GOVERNADOR,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0002/2019,25.234.000023.2018,15/05/2019,14/05/2024,60,LACEN 25.3701,15.865.630/0001-04 - FULL TIME LOGISTICA LTDA ME,SERVIÇOS,"377.100,00",6.906 CONTRATOS,"10.826.765.409,86"
0004/2019,17.000.017378.2019,26/05/2019,25/05/2022,36,SEFAZ - 20.0001,09.366.790/0001-06 - EMPRESA PARAÍBANA DE COMUNICAÇÃO S/A,SERVIÇO ESPECIALIZADO,"21.600,00",6.906 CONTRATOS,"10.826.765.409,86"
0009/2019,,29/05/2019,29/05/2023,48,CODATA - 19.0401,40.432.544/0001-47 - CLARO S/A,SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"144.838,84",6.906 CONTRATOS,"10.826.765.409,86"
0013/2019,23.901.000066.2018,23/05/2019,23/05/2024,60,FUNESBOM - 57.0001 ,02.168.943/0001-53 - FUNDAÇÃO DE EDUCAÇÃO TECNOLÓGICA E CULTURA DA PARAÍBA,SERVIÇO ESPECIALIZADO NA ÁREA DE EDUCAÇÃO E CULTURA,"387.660,00",6.906 CONTRATOS,"10.826.765.409,86"
