CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0015/2016,22.208.000065.2015,16/12/2016,16/12/2022,72,FUNAD - 22.0801 ,19.069.415/0001-40 - PARAÍBA SERVIÇOS DE LIMPEZA E CONSERVAÇÃO EIRELI - ME,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"4.041.902,07",4.720 CONTRATOS,"8.597.825.332,62"
0016/2016,31.203.000038.2016,02/01/2017,02/01/2022,60,DOCAS - 31.0301,17.879.821/0001-42 - DR SERVIÇOS TERCEIRIZADOS DE APOIO ADMINISTRATIVO EIRELI,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"1.514.454,36",4.720 CONTRATOS,"8.597.825.332,62"
0016/2016,31.000.002467.2016,01/12/2016,31/12/2021,60,SEIRH - 31.0001,41.134.719/0001-00 - FAPESQ - FUNDAÇÃO DE APOIO À PESQUISA DO ESTADO DA PARAÍBA,SERVIÇO ESPECIALIZADO,"2.596.763,80",4.720 CONTRATOS,"8.597.825.332,62"
0017/2016,,27/12/2016,26/12/2021,60,DETRAN - 26.0101,08.730.095/0001-00 - SECRETARIA DE SEGURANÇA E DEFESA SOCIAL DA PARAÍBA - SEDS,CESSÃO E CONCESSÃO,,4.720 CONTRATOS,"8.597.825.332,62"
0031/2016,19.000.023171.2016,07/12/2016,08/12/2020,48,FUNESBOM - 57.0001 ,04.462.326/0001-91 - SIGABEM AUTOPEÇAS E SERVIÇOS LTDA,SERVIÇO ESPECIALIZADO,"824.060,36",4.720 CONTRATOS,"8.597.825.332,62"
0031/2016,,02/12/2016,02/12/2021,60,SES - 25.0001,01.612.636/0001-57 - PREFEITURA MUNICIPAL DE DAMIÃO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0033/2016,19.000.004459.2015,29/12/2016,29/12/2021,60,FUNESBOM - 57.0001 ,72.653.009/0001-02 - QUALITY ALUGUEL DE VEÍCULOS LTDA,LOCAÇÃO DE VEÍCULOS,"6.697.480,32",4.720 CONTRATOS,"8.597.825.332,62"
0033/2016,,02/12/2016,02/12/2021,60,SES - 25.0001,08.870.164/0001-81 - PREFEITURA MUNICIPAL DO CONGO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0041/2016,26.201.024036.2016,16/12/2016,15/12/2021,60,DETRAN - 26.0101,25.079.066/0001-40 - THAISE DE FRANÇA GADELHA FONTES - ME,SERVIÇO ESPECIALIZADO,"1.669.758,37",4.720 CONTRATOS,"8.597.825.332,62"
0047/2016,30.000.035276.2015,01/01/2017,19/07/2022,66,SEAD - 19.0001,00.785.860/0001-88 - ATL ALIMENTOS DO BRASIL LTDA,FORNECIMENTO DE REFEIÇÕES,"26.493.549,44",4.720 CONTRATOS,"8.597.825.332,62"
0158/2016,,28/11/2016,24/11/2021,60,CPAM - 25.0601,11.426.166/0001-90 - DIAGFARMA COMÉRCIO E SERVIÇO DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA.,SERVIÇO HOSPITALAR,"3.085.008,00",4.720 CONTRATOS,"8.597.825.332,62"
0338/2016,25.000.078504.2016,02/12/2016,02/12/2021,60,SES - 25.0001,09.502.112/0001-15 - ELENET SERVIÇOS TÉCNICOS LTDA,SERVIÇOS,"270.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0377/2016,25.000.175535.2016,29/12/2016,30/12/2021,60,SES - 25.0001,12.929.519/0001-38 - SERVIPROL SERVIÇOS E COMERCIO DE PRODUTOS MÉDICOS LTDA,SERVIÇOS,"10.252.704,00",4.720 CONTRATOS,"8.597.825.332,62"
0001/2016,,16/11/2016,16/11/2036,240,CM - 09.0003,08.778.250/0001-69 - SECRETARIA DE ESTADO DA EDUCAÇÃO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0006/2016,,21/11/2016,21/11/2021,60,SEDAP - 32.0001,08.778.276/0001-07 - SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO - SEDH,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0007/2016,19.000.007944.2015,14/11/2016,14/11/2021,60,SETDE - 21.0001,17.879.821/0001-42 - DR. SERVIÇOS TERCEIRIZADOS DE APOIO ADMINISTRATIVOS,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"386.472,54",4.720 CONTRATOS,"8.597.825.332,62"
0009/2016,19.000.016746.2015,23/11/2016,23/11/2021,60,CCG - 09.0001,16.631.594/0001-79 - DROPS BUFFET E EVENTOS EIRELI,FORNECIMENTO DE REFEIÇÕES,"2.859.620,00",4.720 CONTRATOS,"8.597.825.332,62"
0012/2016,19.000.015729.2015,22/11/2016,24/11/2021,60,EMPREENDER - 77.0001,03.313.938/0001-50 - RECOL - ENGENHARIA & SERVIÇOS LTDA - ME,SERVIÇO ESPECIALIZADO,"82.800,00",4.720 CONTRATOS,"8.597.825.332,62"
0014/2016,19.000.007944.2015,16/11/2016,20/11/2021,60,PROCON - 09.0301,17.879.821/0001-42 - DR SERVIÇOS TERCEIRIZADOS DE APOIO ADMINISTRATIVO EIRELI ME,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"370.385,80",4.720 CONTRATOS,"8.597.825.332,62"
0016/2016,14.901.000008.2016R1,24/11/2016,28/11/2021,60,PROCON - 09.0301,09.189.499/0001-00 - CODATA - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"124.800,00",4.720 CONTRATOS,"8.597.825.332,62"
0017/2016,14.901.000003.2016R1,24/11/2016,28/11/2021,60,PROCON - 09.0301,09.189.499/0001-00 - CODATA - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"421.080,44",4.720 CONTRATOS,"8.597.825.332,62"
0017/2016,,21/11/2016,20/11/2021,60,SES - 25.0001,01.612.511/0001-27 - PREFEITURA MUNICIPAL DE SANTO ANDRE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0024/2016,19.000.023171.2016,22/11/2016,23/11/2020,48,FUNESBOM - 57.0001 ,24.099.731/0001-02 - PEDRO MANGUEIRA DE AQUINO EPP,MANUTENÇÃO E RECUPERAÇÃO,"575.268,98",4.720 CONTRATOS,"8.597.825.332,62"
0026/2016,19.000.023171.2016,22/11/2016,23/11/2020,48,FUNESBOM - 57.0001 ,24.099.731/0001-02 - PEDRO MANGUEIRA DE AQUINO EPP,MANUTENÇÃO E RECUPERAÇÃO,"572.838,80",4.720 CONTRATOS,"8.597.825.332,62"
0030/2016,,11/11/2016,10/11/2021,60,SES - 25.0001,08.739.351/0001-20 - PREFEITURA MUNICIPAL DE MONTADAS,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0032/2016,,24/11/2016,23/11/2021,60,SES - 25.0001,09.072.448/0001-95 - PREFEITURA MUNICIPAL DE NATUBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,"15.292,61",4.720 CONTRATOS,"8.597.825.332,62"
0034/2016,,14/11/2016,14/11/2021,60,DETRAN - 26.0101,"24.554.773/0001-88 - MANASEG - SERVIÇOS, COMÉRCIO E MONITORAMENTO DE SEGURANÇA ELETRÔNICA LTDA",SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"4.398.891,44",4.720 CONTRATOS,"8.597.825.332,62"
0092/2016,,16/11/2016,17/11/2020,48,FUNESC - 33.0101,"40.938.508/0001-50 - MAQ-LAREM MAQUINAS, MOVEIS E EQUIPAMENTOS LTDA ",CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,"235.776,00",4.720 CONTRATOS,"8.597.825.332,62"
0139/2016,19.000.001426.2015,23/11/2016,25/11/2021,60,CPAM - 25.0601,10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZAÇÃO LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"609.408,00",4.720 CONTRATOS,"8.597.825.332,62"
0159/2016,31.206.022861.2016,23/11/2016,25/11/2020,48,CAGEPA - 31.0601,09.243.094/0001-02 - G G DIGITALPOINT SERVIÇOS E COMÉRCIO LTDA - ME,SERVIÇO ESPECIALIZADO,"201.600,00",4.720 CONTRATOS,"8.597.825.332,62"
0319/2016,,22/11/2016,25/11/2022,72,SES - 25.0001,40.938.508/0001-50 - MAQ LAREM - MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,SERVIÇOS,"2.306.304,00",4.720 CONTRATOS,"8.597.825.332,62"
1146/2016,19.000.015729.2015,25/11/2016,25/11/2021,60,SEDH - 27.0001,03.313.938/0001-50 - RECOL ENGENHARIA E SERVIÇOS LTDA.,SERVIÇO ESPECIALIZADO,"358.080,00",4.720 CONTRATOS,"8.597.825.332,62"
1306/2016,22.204.005280.2016,16/11/2016,17/11/2022,72,UEPB - 35.0401,12.039.966/0001-11 - LINK CARD ADMINISTRADORA DE BENEFÍCIOS EIRELI - EPP,SERVIÇO ESPECIALIZADO,"7.200.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0005/2016,19.000.013540.2016,01/11/2016,27/10/2021,59,CM - 09.0003,"21.598.341/0001-80 - AIRCONSULTPB CONSULTORIA, GESTÃO E TREINAMENTO EMPRESARIAL LTDA - ME",SERVIÇOS,"771.349,92",4.720 CONTRATOS,"8.597.825.332,62"
0007/2016,21.205.000019.2016,01/11/2016,01/11/2021,60,JUCEP - 21.0501,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS - CODATA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"263.543,37",4.720 CONTRATOS,"8.597.825.332,62"
0008/2016,21.000.000014.2016,08/11/2016,08/11/2021,60,SETDE - 21.0001,12.386.380/0001-23 - JACARANDÁ MANUTENÇÃO E CONSTRUÇÃO DE ESPAÇOS VERDES LTDA-ME,SERVIÇO DE DIAGRAMAÇÃO E PAISAGISMO,"2.400.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0008/2016,09.000.001019.2016,19/10/2016,19/10/2021,60,CCG - 09.0001,34.028.316/0019-32 - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,SERVIÇO POSTAL E TELEMÁTICO,"180.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0011/2016,,01/11/2016,03/11/2021,60,CODATA - 19.0401,03.313.938/0001-50 - RECOL - ENGENHARIA E SERVIÇOS LTDA,MANUTENÇÃO E RECUPERAÇÃO,"343.742,00",4.720 CONTRATOS,"8.597.825.332,62"
0013/2016,31.000.010752.2016,17/10/2016,04/02/2020,40,SEIRH - 31.0001,"11.094.171/0001-43 - EMPRESA EXTRA CONSTRUÇÕES, INCORPORAÇÕES E EMPREENDIMENTOS LTDA",OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"4.673.585,01",4.720 CONTRATOS,"8.597.825.332,62"
0014/2016,31.000.010752.2016,17/10/2016,07/03/2020,41,SEIRH - 31.0001,"11.094.171/0001-43 - EMPRESA EXTRA CONSTRUÇÕES, INCORPORAÇÕES E EMPREENDIMENTOS LTDA",OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"5.687.693,02",4.720 CONTRATOS,"8.597.825.332,62"
0018/2016,31.201.002094.2016,17/10/2016,17/10/2023,84,DER - 31.0101,12.270.678/0001-73 - IVY NUNES DOS SANTOS LIMA - ME (ACESSO LIVRE CONSULTORIA),SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"171.396,00",4.720 CONTRATOS,"8.597.825.332,62"
0025/2016,32.201.000811.2016,19/10/2016,18/10/2021,60,EMPAER 32.0501,01.996.385/0001-51 - BACONE SERVIÇOS CENTRAIS TELEFONICOS E COMÉRCIO LTDA - EPP,LOCAÇÃO DE CENTRAL TELEFÔNICA,"62.304,00",4.720 CONTRATOS,"8.597.825.332,62"
0027/2016,34.204.1332016.2016,01/11/2016,01/11/2021,60,PBGÁS - 34.0401,59.456.277/0001-76 - ORACLE DO BRASIL SISTEMAS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"168.314,64",4.720 CONTRATOS,"8.597.825.332,62"
0027/2016,29.202.000183.2016,25/10/2016,25/10/2020,48,EPC - 29.0401,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA-CODATA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"44.660,52",4.720 CONTRATOS,"8.597.825.332,62"
0028/2016,34.204.1082016.2016,13/10/2016,13/10/2021,60,PBGÁS - 34.0401,00.437.311/0001-12 - PORTENTO CONSTRUÇÕES LTDA,LOCAÇÃO DE VEÍCULOS,"512.354,60",4.720 CONTRATOS,"8.597.825.332,62"
0029/2016,34.204.1082016.2016,04/11/2016,04/03/2022,64,PBGÁS - 34.0401,16.528.677/0001-37 - ABF LOCADORA DE VEÍCULOS LTDA ME,LOCAÇÃO DE VEÍCULOS,"448.127,79",4.720 CONTRATOS,"8.597.825.332,62"
0032/2016,,17/10/2016,15/10/2021,60,FUNDAC - 27.0101,40.976.334/0001-10 - WELL RENT A CAR LTDA- EPP,LOCAÇÃO DE VEÍCULOS,"364.560,00",4.720 CONTRATOS,"8.597.825.332,62"
0090/2016,,07/11/2016,07/11/2022,72,SUDEMA - 34.0101,03.313.938/0001-50 - RECOL ENGENHARIA E SERVIÇOS LTDA,SERVIÇO ESPECIALIZADO,"399.475,20",4.720 CONTRATOS,"8.597.825.332,62"
0136/2016,31.206.015109.2016,17/10/2016,17/10/2022,72,CAGEPA - 31.0601,"04.470.925/0001-57 - ALOCAR - LOCADORA DE VEÍCULOS, MÁQUINAS E EQUIPAMENTOS LTDA-EPP",LOCAÇÃO DE VEÍCULOS,"5.984.321,30",4.720 CONTRATOS,"8.597.825.332,62"
0137/2016,25.206.000060.2016,17/10/2016,19/10/2021,60,CPAM - 25.0601,69.909.604/0001-51 - WSS COMERCIO E SERVIÇOS LTDA ,MANUTENÇÃO E RECUPERAÇÃO,"420.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0152/2016,31.206.022780.2016,08/11/2016,08/05/2020,42,CAGEPA - 31.0601,09.384.762/0001-03 - JOSÉ RONYELLY ABRANTES SILVA - ME,FORNECIMENTO DE REFEIÇÕES,"1.017.819,00",4.720 CONTRATOS,"8.597.825.332,62"
0157/2016,31.206.017572.2016,10/11/2016,13/11/2021,60,CAGEPA - 31.0601,10.286.009/0001-64 - EFICAZ SERVIÇOS E TERCEIRIZAÇÃO LTDA - ME,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"745.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0158/2016,31.206.011844.2016,10/11/2016,12/11/2021,60,CAGEPA - 31.0601,10.286.009/0001-64 - EFICAZ SERVIÇOS E TERCEIRIZAÇÃO LTDA-ME,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"173.050,00",4.720 CONTRATOS,"8.597.825.332,62"
0005/2016,19.000.028943.2014,22/09/2016,22/09/2021,60,SETDE - 21.0001,18.905.384/0001-57 - OPTIMUS SEGURANÇA PRIVADA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"950.934,04",4.720 CONTRATOS,"8.597.825.332,62"
0006/2016,21.901.000228.2016,23/09/2016,27/09/2021,60,EMPREENDER - 77.0001,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO S.A – EPC,SERVIÇO ESPECIALIZADO,"777.376,00",4.720 CONTRATOS,"8.597.825.332,62"
0021/2016,,09/09/2016,08/09/2026,120,SEAD - 19.0001,08.730.095/0001-00 - SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0023/2016,19.000.008103.2015,21/09/2016,19/01/2021,52,SEDS - 26.0001,10.652.730/0001-20 - CONSÓRCIO MOTOROLA SOLUTIONS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"30.967.577,38",4.720 CONTRATOS,"8.597.825.332,62"
0025/2016,17.000.093913.2016,22/09/2016,21/09/2021,60,SER - 17.0001,"33.372.251/0001-56 - IBM BRASIL INDÚSTRIA, MÁQUINAS E SERVIÇOS LTDA",EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"2.131.433,25",4.720 CONTRATOS,"8.597.825.332,62"
0027/2016,,30/09/2016,29/09/2021,60,SES - 25.0001,01.612.471/0001-13 - PREFEITURA MUNICIPAL DE ALGODÃO DE JANDAÍRA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0028/2016,,29/09/2016,28/09/2021,60,SES - 25.0001,01.617.975/0001-26 - PREFEITURA MUNICIPAL DE CASSERENGUE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0032/2016,26.201.013054.2016,19/09/2016,18/09/2021,60,DETRAN - 26.0101,24.679.208/0001-47 - CLINICA DE AVALIAÇÃO PSICOLÓGICA LTDA - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"1.669.765,54",4.720 CONTRATOS,"8.597.825.332,62"
0041/2016,19.000.004459.2015,05/10/2016,04/10/2021,60,SEAD - 19.0001,63.798.490/0001-33 - LOCAVEL SERVIÇOS LTDA,LOCAÇÃO DE VEÍCULOS,"6.515.499,48",4.720 CONTRATOS,"8.597.825.332,62"
0042/2016,19.000.004459.2015,05/10/2016,04/10/2021,60,SEAD - 19.0001,72.653.009/0001-02 - QUALITY ALUGUEL DE VEÍCULOS S/A,LOCAÇÃO DE VEÍCULOS,"36.485.575,92",4.720 CONTRATOS,"8.597.825.332,62"
0072/2016,19.000.028943.2014,14/09/2016,17/09/2021,60,FUNESC - 33.0101,18.905.384/0001-57 - OPTIMUS SEGURANÇA PRIVADA LTDA - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"8.065.620,29",4.720 CONTRATOS,"8.597.825.332,62"
0105/2016,34.206.005266..2016,29/09/2016,01/10/2020,49,CAGEPA - 31.0601,62.480.173/0003-73 - LABORATÓRIO SÃO LUCAS LTDA,SERVIÇO ESPECIALIZADO,"617.997,28",4.720 CONTRATOS,"8.597.825.332,62"
0118/2016,31.206.018708.2016,20/09/2016,21/09/2020,48,CAGEPA - 31.0601,09.261.843/0001-16 - FUNDAÇÃO PARQUE TECNOLÓGICO DA PARAÍBA - PAQTCPB,SERVIÇO ESPECIALIZADO,"10.341.648,00",4.720 CONTRATOS,"8.597.825.332,62"
0123/2016,31.206.010742.2016,16/09/2016,20/03/2022,66,CAGEPA - 31.0601,00.455.771/0001-73 - PARAIBA TURISMO LTDA - EPP,SERVIÇO ESPECIALIZADO,"1.262.709,32",4.720 CONTRATOS,"8.597.825.332,62"
0155/2016,19.000.027837.2014,16/09/2016,14/08/2021,59,SEAP - 24.0001,11.500.957/0001-13 - ALEXANDRE LAURENTINO DA SILVA-ME,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"1.319.600,00",4.720 CONTRATOS,"8.597.825.332,62"
0278/2016,25.000.131527.2015,05/10/2016,03/10/2020,48,SES - 25.0001,23.400.109/0001-11 - NEPHRON CAJAZEIRAS SERVIÇO DE NEFROLOGIA LTDA,SERVIÇO DE SAÚDE,"8.604.875,42",4.720 CONTRATOS,"8.597.825.332,62"
0289/2016,25.000.232520.2016,13/10/2016,12/10/2020,48,SES - 25.0001,22.143.527/0001-08 - NEPHRON GUARABIRA SERVIÇOS DE NEFROLOGIA LTDA,SERVIÇO DE SAÚDE,"6.013.331,04",4.720 CONTRATOS,"8.597.825.332,62"
1071/2016,,22/09/2016,22/09/2021,60,SEDH - 27.0001,"40.938.508/0001-50 - MAQ-LAREM MÁQUINAS, MÓVEIS E EQUIPAMENTOS LTDA.",LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"255.998,00",4.720 CONTRATOS,"8.597.825.332,62"
2916/2016,,29/09/2016,29/08/2020,47,EMPREENDER - 77.0001,07.905.429/0001-77 - EVOMASTER TECNOLOGIA E SERVIÇOS LTDA.,CONCESSÃO DE FINANCIAMENTO,"90.000,00",4.720 CONTRATOS,"8.597.825.332,62"
3623/2016,,28/09/2016,28/09/2022,72,EMPREENDER - 77.0001,01.498.919/0001-10 - ASSOCIAÇÃO DOS AGRICULTORES DO ASSENTAMENTO DONA ANTÔNIA,CONCESSÃO DE FINANCIAMENTO,"150.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0001/2016,,15/08/2016,14/08/2021,60,AESA - 31.0801,40.976.334/0001-10 - WELL RENT A CAR LTDA EPP,LOCAÇÃO DE VEÍCULOS,"386.711,32",4.720 CONTRATOS,"8.597.825.332,62"
0002/2016,,10/08/2016,10/08/2026,120,SEDAP - 32.0001,09.537.092/0001-18 - CORPO DE BOMBEIROS MILITAR DA PARAÍBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0003/2016,19.202.000181.2016,01/09/2016,03/09/2021,60,FDRH - 49.0001,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"214.800,00",4.720 CONTRATOS,"8.597.825.332,62"
0005/2016,19.000.007944.2015,01/09/2016,03/09/2021,60,FDRH - 49.0001,17.879.821/0001-42 - DR SERVIÇOS TERCEIRIZADOS DE APOIO ADMINISTRATIVO EIRELI,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"1.115.390,96",4.720 CONTRATOS,"8.597.825.332,62"
0006/2016,09.201.005734.2016R1,01/09/2016,31/08/2022,71,PBPREV - 09.0101,17.879.821/0001-42 - DR SERVIÇOS TERCEIRIZADOS DE APOIO ADMINISTRATIVO EIRELI,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"1.695.536,88",4.720 CONTRATOS,"8.597.825.332,62"
0007/2016,31.000.010252.2016,24/08/2016,24/09/2020,49,SEIRH - 31.0001,"00.431.864/0001-68 - EMPRESA COENCO - CONSTRUÇÕES, EMPREENDIMENTOS E COMÉRCIO LTDA",CONSTRUÇÃO E IMPLANTAÇÃO DE REDE DE DISTRIBUIÇÃO DE ÁGUA,"9.216.956,65",4.720 CONTRATOS,"8.597.825.332,62"
0008/2016,31.000.010252.2016,24/08/2016,24/09/2020,49,SEIRH - 31.0001,"00.431.864/0001-68 - EMPRESA COENCO - CONSTRUÇÕES, EMPREENDIMENTOS E COMÉRCIO LTDA",OBRAS DE AMPLIAÇÃO E CONSERVAÇÃO,"8.322.996,85",4.720 CONTRATOS,"8.597.825.332,62"
0009/2016,31.000.010252.2016,24/08/2016,24/09/2020,49,SEIRH - 31.0001,26.022.357/0001-64 - CONSÓRCIO ÁGUA NOVA,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"11.591.031,28",4.720 CONTRATOS,"8.597.825.332,62"
0015/2016,23.901.000044.2016,11/08/2016,11/08/2020,48,FUNESBOM - 57.0001 ,01.518.579/0001-41 - A UNIÃO SUPERINTÊNCIA DE IMPRESA E EDITORA,SERVIÇO ESPECIALIZADO,"11.200,00",4.720 CONTRATOS,"8.597.825.332,62"
0017/2016,,01/09/2016,31/08/2020,47,IHGER - 15.0101,11.426.166/0001-90 - DIAGFARMA COMÉRCIO E SERVIÇOS DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA - ME,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"555.596,00",4.720 CONTRATOS,"8.597.825.332,62"
0019/2016,,31/08/2016,30/08/2021,60,SEAD - 19.0001,05.055.128/0001-76 - UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0022/2016,19.00.028943.2014,05/09/2016,05/09/2020,48,PBGÁS - 34.0401,10.446.347/0001-16 - FORÇA ALERTA SEGURANÇA E VIGILANCIA PATRIMONIAL LTDA,VIGILÂNCIA DE BENS IMÓVEIS,"778.617,12",4.720 CONTRATOS,"8.597.825.332,62"
0024/2016,29.202.000055.2016,05/09/2016,05/09/2020,48,EPC - 29.0401,22.814.809/0001-90 - MARIA DO BOM CONSELHO LOPES-MEI,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"73.680,36",4.720 CONTRATOS,"8.597.825.332,62"
0024/2016,,25/08/2016,25/08/2021,60,SES - 25.0001,08.781.791/0001-46 - PREFEITURA MUNICIPAL DE CUITEGI,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0025/2016,,25/08/2016,25/08/2021,60,SES - 25.0001,08.868.515/0001-10 - PREFEITURA MUNICIPAL DE SÃO MIGUEL DE TAIPU,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0026/2016,,25/08/2016,25/08/2021,60,SES - 25.0001,08.789.299/0001-17 - PREFEITURA MUNICIPAL DE PIRPIRITUBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0238/2016,25.000.1310540.2015,12/08/2016,11/08/2021,60,SES - 25.0001,05.000.571/0001-40 - HBL VENDAS E SERVIÇOS DE ARTIGOS MÉDICOS E OTOPEDICOS LTDA,SERVIÇOS,"3.972.004,80",4.720 CONTRATOS,"8.597.825.332,62"
0247/2016,25.000.222580.2016,24/08/2016,23/08/2020,48,SES - 25.0001,21.824.717/0001-28 - NEPHRON PARAÍBA SERVIÇOS DE NEFROLOGIA LTDA,SERVIÇO DE SAÚDE,"10.611.187,32",4.720 CONTRATOS,"8.597.825.332,62"
0262/2016,25.000.271514.2016,09/09/2016,09/09/2021,60,SES - 25.0001,29.511.607/0001-18 - CONTROL LAB - CONTROLE DE QUALIDADE PARA LABORATÓRIOS LTDA,SERVIÇO DE SAÚDE,"274.246,18",4.720 CONTRATOS,"8.597.825.332,62"
7295/2015,,30/08/2016,31/07/2022,71,EMPREENDER - 77.0001,11.451.337/0001-31 - FRUTIAÇÚ – COOPERATIVA AGROINDUSTRIAL DE PIABUÇÚ – RIO TINTO/PB,CONCESSÃO DE FINANCIAMENTO,"120.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0001/2016,19.000.006753.2015,05/07/2016,05/07/2021,60,SETDE - 21.0001,07.400.977/0001-45 - MARIA ELIETE DE LIMA- ME,MANUTENÇÃO E RECUPERAÇÃO,"133.320,00",4.720 CONTRATOS,"8.597.825.332,62"
0005/2016,09.201.005959.2016,18/07/2016,17/07/2022,72,PBPREV - 09.0101,42.194.191/0001-10 - NUTRICASH SERVIÇOS LTDA.,COMBUSTÍVEIS,"432.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0013/2016,,21/07/2016,20/07/2021,60,SEAD - 19.0001,09.074.592/0001-60 - PREFEITURA MUNICIPAL DE SÃO JOÃO DO TIGRE/PB,CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
