CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0070/2019,26.201.003879.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,22.939.059/0001-82 - CENTRO DE FORMAÇÃO DE CONDUTORES CÂMARA CENTRO LTDA,SERVIÇO ESPECIALIZADO,"31.709,10",6.171 CONTRATOS,"10.208.904.525,07"
0073/2019,26.201.003423.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,01.217.552/0002-08 - CENTRO DE FORMAÇÃO DE CONDUTORES APRENDA FACIL GUTIEN RUBENS BATISTA DE ALMEIDA ,SERVIÇO ESPECIALIZADO,"25.092,27",6.171 CONTRATOS,"10.208.904.525,07"
0074/2019,26.201.002637.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,24.281.545/0002-62 - CENTRO DE FORMAÇÃO DE CONDUTORES EDILBERTO NUNES PEREIRA-ME,SERVIÇO ESPECIALIZADO,"36.950,88",6.171 CONTRATOS,"10.208.904.525,07"
0075/2019,26.201.007444.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,07.996.048/0001-40 - CENTRO DE FORMAÇÃO DE CONDUTORES  LTDA,SERVIÇO ESPECIALIZADO,"23.291,03",6.171 CONTRATOS,"10.208.904.525,07"
0076/2019,26.201.006527.2019,29/08/2019,28/08/2021,24,DETRAN - 26.0101,09.324.110/0001-83 - CENTRO DE FORMAÇÃO DE CONDUTORES SANTO EXPEDITO LTDA,SERVIÇO ESPECIALIZADO,"26.839,52",6.171 CONTRATOS,"10.208.904.525,07"
0078/2019,26.201.003586.2019,29/08/2019,28/09/2021,25,DETRAN - 26.0101,01.404.575/0001-32 - CENTRO DE FORMAÇÃO DE CONDUTORES POTIGUAR - JOSÉ CAMILO DA COSTA NETO - ME,SERVIÇO ESPECIALIZADO,"80.936,40",6.171 CONTRATOS,"10.208.904.525,07"
0079/2019,26.201.008834.2019,26/08/2019,25/08/2021,24,DETRAN - 26.0101,09.369.828/0001-96 - CENTRO DE FORMAÇÃO DE CONDUTORES SÃO JOSÉ - CLÁUCIA MARIA DOS SANTOS ANDRAD,SERVIÇO ESPECIALIZADO,"13.320,04",6.171 CONTRATOS,"10.208.904.525,07"
0111/2019,,26/08/2019,25/04/2021,20,CAGEPA - 31.0601,23.572.690/0001-59 - LAPOC ENGENHARIA E PLANEJAMENTO LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"153.625,00",6.171 CONTRATOS,"10.208.904.525,07"
0132/2019,,20/08/2019,23/01/2024,53,CAGEPA - 31.0601,34.303.692/0001-69 - CONSORCIO CEARÁ MENDES/PACTO,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"17.707.876,55",6.171 CONTRATOS,"10.208.904.525,07"
0001/2019,,15/08/2019,15/08/2021,24,SUDEMA - 34.0101,08.907.776/0001-00 - POLICIA MILITAR DO ESTADO DA PARAIBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0001/2019,28.901.004243.2019,09/08/2019,09/08/2022,36,FEPAMA - 40.0001,41.134.719/0001-00 - FUNDAÇÃO DE APOIO A PESQUISA DO ESTADO DA PARAIBA - FAPESQ,OUTROS SERVIÇOS ESPECIALIZADOS,"3.374.280,00",6.171 CONTRATOS,"10.208.904.525,07"
0002/2019,,15/08/2019,15/08/2021,24,SUDEMA - 34.0101,08.916.785/0001-59 - PREFEITURA MUNICIPAL DE PITIMBU,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0002/2019,,07/08/2019,07/08/2024,60,PCOOPERAR - 28.0001,08.907.776/0001-00 - POLÍCIA MILITAR DO ESTADO DA PARAÍBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0003/2019,,14/08/2019,14/08/2024,60,PCOOPERAR - 28.0001,21.736.498/0001-25 - SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DE DESENVOLVIMENTO DO SEMIÁRIDO,TERMO DE CESSÃO DE USO,,6.171 CONTRATOS,"10.208.904.525,07"
0007/2019,19.000.006256.2018,07/08/2019,10/08/2023,48,EMPREENDER - 77.0001,33.000.118/0001-79 - TELEMAR NORTE LESTE S/A - EM RECUPERAÇÃO JUDICIAL,SERVIÇO ESPECIALIZADO,"69.336,00",6.171 CONTRATOS,"10.208.904.525,07"
0012/2019,,14/08/2019,14/08/2021,24,FUNAD - 22.0801 ,05.423.963/0001-11 - CONSÓRCIO PBGÁS PE 010-2018 (OI MÓVEL S/A ; TELEMAR NORTE LESTE S/A E OI S/A),SERVIÇO ESPECIALIZADO,"32.447,52",6.171 CONTRATOS,"10.208.904.525,07"
0018/2019,,06/08/2019,07/08/2023,48,SEE - 22.0001,40.938.508/0001-50 - MAQ LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,SERVIÇOS,"16.626.587,88",6.171 CONTRATOS,"10.208.904.525,07"
0019/2019,31.201.001869.2019,12/08/2019,05/02/2021,18,DER - 31.0101,08.439.201/0001-00 - SN SINALIZAÇÃO NACIONAL E SERVIÇOS LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SINALIZAÇÃO,"780.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0022/2019,,15/08/2019,16/08/2021,24,PROCON - 09.0301,108.743.164-64 - FRANCIELLY DA SILVA LIMA,CESSÃO DE ESTÁGIO CURRICULAR,"12.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0045/2019,,08/08/2019,08/08/2021,24,SUDEMA - 34.0101,112.445.674-00 - VICTOR MATHEUS MACEDO COSTA,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",6.171 CONTRATOS,"10.208.904.525,07"
0047/2019,19.000.026839.2018,16/08/2019,18/08/2022,36,CPAM - 25.0601,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"1.495.432,80",6.171 CONTRATOS,"10.208.904.525,07"
0055/2019,26.201.003098.2019,06/08/2019,05/08/2021,24,DETRAN - 26.0101,09.141.603/0001-88 - CENTRO DE FORMAÇÃO DE CONDUTORES NOVA OLINDA LTDA,SERVIÇO ESPECIALIZADO,"14.980,92",6.171 CONTRATOS,"10.208.904.525,07"
0056/2019,26.201.003582.2019,06/08/2019,30/07/2021,23,DETRAN - 26.0101,25.186.199/0001-15 - CENTRO DE FORMAÇÃO DE CONDUTORES PRATICAR LTDA,SERVIÇO ESPECIALIZADO,"30.334,05",6.171 CONTRATOS,"10.208.904.525,07"
0060/2019,26.201.002743.2019,07/08/2019,06/08/2021,24,DETRAN - 26.0101,08.215.596/0002-30 - CENTRO DE FORMAÇÃO DE CONDUTORES BARROZO LTDA,SERVIÇO ESPECIALIZADO,"47.434,44",6.171 CONTRATOS,"10.208.904.525,07"
0061/2019,26.201.000407.2019,08/08/2019,07/08/2021,24,DETRAN - 26.0101,03.716.996/0001-24 - CENTRO DE FORMAÇÃO DE CONDUTORES TALLENTUS LTDA,SERVIÇO ESPECIALIZADO,"21.597,75",6.171 CONTRATOS,"10.208.904.525,07"
0063/2019,26.201.003278.2019,08/08/2019,07/08/2021,24,DETRAN - 26.0101,09.550.251/0001-14 - CENTRO DE FORMAÇÃO DE CONDUTORES SINAL VERDELTDA,SERVIÇO ESPECIALIZADO,"44.942,76",6.171 CONTRATOS,"10.208.904.525,07"
0116/2019,19.000.028091.2019,09/08/2019,31/12/2023,52,SEDH - 27.0001,14.764.808/0001-50 - PIER 43 SERVIÇOS DE ALIMENTAÇÕES COLETIVAS LTDA.,SERVIÇO ESPECIALIZADO,"9.506.978,42",6.171 CONTRATOS,"10.208.904.525,07"
0139/2019,,16/08/2019,14/08/2023,48,CAGEPA - 31.0601,09.267.923/0001-89 - SANCCOL - SANEAMENTO CONSTRUÇÃO E COMERCIO LTDA,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"30.832.636,93",6.171 CONTRATOS,"10.208.904.525,07"
728//2019,22.204.001563.2019,13/08/2019,13/08/2023,48,UEPB - 35.0401,08.706.145/0001-14 - CAMPINENSE TRANSPORTE DE CARGAS LTDA,LOCAÇÃO DE BENS IMÓVEIS,"200.040,00",6.171 CONTRATOS,"10.208.904.525,07"
0002/2019,,01/08/2019,01/08/2023,48,VG - 09.0002,40.938.508/0001-50 - MAQ-LAREM MÓVEIS E EQUIPAMENTOS LTDA ME,SERVIÇO GRÁFICO/REPROGRÁFICO E DE ENCADERNAÇÃO,"40.412,96",6.171 CONTRATOS,"10.208.904.525,07"
0003/2019,,31/07/2019,30/07/2034,180,SEAD - 19.0001,08.999.674/0001-53 - PREFEITURA MUNICIPAL DE SOUSA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0003/2019,19.000.029838.2019,31/07/2019,01/08/2021,25,FDRH - 49.0001,00.604.122/0001-97 - TRIVALE ADMINISTRAÇÃO LTDA.,FORNECIMENTO DE REFEIÇÕES,"261.360,00",6.171 CONTRATOS,"10.208.904.525,07"
0004/2019,28.000.000024.2019,01/08/2019,01/08/2023,48,PCOOPERAR - 28.0001,041.799.194-00 - FLÁVIO LUIZ PICCOLI,LOCAÇÃO DE IMÓVEL URBANO,"1.206.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0005/2019,28.000.000072.2019,01/08/2019,01/08/2021,24,PCOOPERAR - 28.0001,424.206.954-53 - ANA MARIA MELO GADELHA,LOCAÇÃO DE IMÓVEL URBANO,"60.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0008/2019,19.204.000116.2019,03/08/2019,04/08/2023,48,CODATA - 19.0401,07.469.269/0001-60 - VIASOFT SOLUÇÕES TECNOLÓGICAS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"6.034.080,00",6.171 CONTRATOS,"10.208.904.525,07"
0015/2019,19.204.000037.2019,01/08/2019,01/08/2022,36,CODATA - 19.0401,00.191.027/0001-09 - FACILIT TECNOLOGIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.794.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0023/2019,26.201.008310.2019,31/07/2019,31/07/2021,24,DETRAN - 26.0101,10.443.405/0001-58 - CENTRO DE FORMAÇÃO DE CONDUTORES LIVRAMENTO LTDA,SERVIÇO ESPECIALIZADO,"31.915,10",6.171 CONTRATOS,"10.208.904.525,07"
0034/2019,,01/08/2019,01/08/2021,24,SUDEMA - 34.0101,093.121.954-09 - RAFAELA SALES PEREIRA ROXO,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",6.171 CONTRATOS,"10.208.904.525,07"
0041/2019,31.205.003143.2019,02/08/2019,02/10/2022,38,SUDEMA - 34.0101,04.997.899/0001-10 - RWR CONSULTORIA E ASSESSORIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA JURÍDICA,"133.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0042/2019,26.201.002635.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,24.281.545/0003-43 - CENTRO DE FORMAÇÃO NOSSA SENHORA DO PERPETUO DO SOCORRO EDILBERTO NUNES PEREIRA ,SERVIÇO ESPECIALIZADO,"14.980,92",6.171 CONTRATOS,"10.208.904.525,07"
0044/2019,19.000.026839.2018,01/08/2019,31/07/2023,47,SEAD - 19.0001,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"3.574.207,70",6.171 CONTRATOS,"10.208.904.525,07"
0044/2019,26.201.005613.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,14.731.265/0001-74 - ANA KAROLINA NUNES E SILVA - ME,OUTROS SERVIÇOS ESPECIALIZADOS,"83.640,90",6.171 CONTRATOS,"10.208.904.525,07"
0046/2019,26.201.008311.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,11.665.678/0001-00 - CENTRO DE FORMAÇÃO DE CONDUTORES LIVRAMENTO - CAMPINA GRANDE LTDA,SERVIÇO ESPECIALIZADO,"31.057,38",6.171 CONTRATOS,"10.208.904.525,07"
0047/2019,26.201.005608.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,14.593.546/0001-08 - ANNA APARECIDA PERAZZO GOMES,SERVIÇO ESPECIALIZADO,"16.728,18",6.171 CONTRATOS,"10.208.904.525,07"
0048/2019,26.201.003425.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,01.217.552/0001-19 - GUTIEN RUBENS BATISTA DE ALMEIDA- ME,SERVIÇO ESPECIALIZADO,"29.961,84",6.171 CONTRATOS,"10.208.904.525,07"
0051/2019,26.201.002632.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,07.395.570/0001-77 - EDILBERTO NUNES PEREIRA FILHO,SERVIÇO ESPECIALIZADO,"25.092,27",6.171 CONTRATOS,"10.208.904.525,07"
0052/2019,26.201.002628.2019,31/07/2019,30/07/2021,24,DETRAN - 26.0101,24.281.545/0004-24 - CENTRO DE FORMAÇÃO DE CONDUTORES NOSSA SENHORA DO PERPÉTUO SOCORRO,SERVIÇO ESPECIALIZADO,"26.839,53",6.171 CONTRATOS,"10.208.904.525,07"
0057/2019,26.201.003093.2019,06/08/2019,04/08/2021,24,DETRAN - 26.0101,21.840.971/0001-10 - AUTO ESCOLA SÃO RODRIGO LTDA,SERVIÇO ESPECIALIZADO,"14.980,92",6.171 CONTRATOS,"10.208.904.525,07"
0059/2019,26.201.003739.2019,06/08/2019,05/08/2021,24,DETRAN - 26.0101,21.147.950/0001-13 - CENTRO DE FORMAÇÃO DE CONDUTORES JUNIOR LTDA,SERVIÇO ESPECIALIZADO,"28.586,79",6.171 CONTRATOS,"10.208.904.525,07"
0016/2019,26.201.005257.2019,22/07/2019,21/07/2021,24,DETRAN - 26.0101,08.455.922/0001-03 - CENTRO DE FORMAÇÃO DE CONDUTORES VITÓRIA LTDA,SERVIÇO ESPECIALIZADO,"13.233,66",6.171 CONTRATOS,"10.208.904.525,07"
0017/2019,26.201.002747.2019,23/07/2019,22/07/2021,24,DETRAN - 26.0101,08.215.596/0003-10 - CENTRO DE FORMAÇÃO DE CONDUTORES BARROZO LTDA,SERVIÇO ESPECIALIZADO,"16.728,18",6.171 CONTRATOS,"10.208.904.525,07"
0018/2019,26.201.003984.2019,22/07/2019,21/06/2021,23,DETRAN - 26.0101,02.809.413/0001-47 - CENTRO DE FORMAÇÃO DE CONDUTORES DE VEÍCULOS BOM JESUS,SERVIÇO ESPECIALIZADO,"78.771,33",6.171 CONTRATOS,"10.208.904.525,07"
0021/2019,26.201.002524.2019,23/07/2019,22/07/2021,24,DETRAN - 26.0101,03.184.297/0001-80 - OLIVAN DE FREITAS FERREIRA FILHO - ME,SERVIÇO ESPECIALIZADO,"51.931,80",6.171 CONTRATOS,"10.208.904.525,07"
0022/2019,26.201.005610.2019,23/07/2019,22/07/2021,24,DETRAN - 26.0101,02.914.709/0001-28 - CENTRO DE FORMAÇÃO DE CONDUTORES ANDRADE LTDA - ME,SERVIÇO ESPECIALIZADO,"48.437,28",6.171 CONTRATOS,"10.208.904.525,07"
0024/2019,26.201.004234.2019,24/07/2019,23/07/2021,24,DETRAN - 26.0101,21.515.014/0001-18 - AUTO ESCOLA QUEIROZ E LIRA LTDA ME,SERVIÇO ESPECIALIZADO,"11.858,61",6.171 CONTRATOS,"10.208.904.525,07"
0025/2019,26.201.002742.2019,25/07/2019,24/07/2021,24,DETRAN - 26.0101,03.530.286/0001-05 - CENTRO DE FORMAÇÃO DE CONDUTORES AB SÃO CRISTOVÃO,SERVIÇO ESPECIALIZADO,"23.345,01",6.171 CONTRATOS,"10.208.904.525,07"
0027/2019,26.201.028263.2019,26/07/2019,25/07/2022,36,DETRAN - 26.0101,600.874.394-68 - CBTI - COMPANHIA BRASILEIRA DE TECNOLOGIA E INOVAÇÃO S/A,SERVIÇO ESPECIALIZADO,,6.171 CONTRATOS,"10.208.904.525,07"
0028/2019,26.201.002414.2019,29/07/2019,28/07/2021,24,DETRAN - 26.0101,02.872.603/0001-09 - CENTRO DE FORMAÇÃO DE CONDUTORES SANTA TEREZINHA LTDA,SERVIÇO ESPECIALIZADO,"21.597,75",6.171 CONTRATOS,"10.208.904.525,07"
0029/2019,26.201.008309.2019,29/07/2019,28/07/2021,24,DETRAN - 26.0101,07.394.916/0001-12 - CENTRO DE FORMAÇÃO DE CONDUTORES LIVRAMENTO - CAMPINA GRANDE LTDA,SERVIÇO ESPECIALIZADO,"31.014,48",6.171 CONTRATOS,"10.208.904.525,07"
0032/2019,26.201.005767.2019,29/07/2019,28/07/2021,24,DETRAN - 26.0101,01.443.994/0001-83 - CENTRO DE FORMAÇÃO DE CONDUTORES RAINHA DA PAZ LTDA,SERVIÇO ESPECIALIZADO,"33.456,36",6.171 CONTRATOS,"10.208.904.525,07"
0033/2019,26.201.004732.2019,29/07/2019,28/07/2022,36,DETRAN - 26.0101,05.317.111/0002-20 - CENTRO DE FORMAÇÃO DE CONDUTORES ALYSSON BARBOSA DE BRITO - ME,SERVIÇO ESPECIALIZADO,"61.618,87",6.171 CONTRATOS,"10.208.904.525,07"
0034/2019,26.201.002746.2019,29/07/2019,28/07/2022,36,DETRAN - 26.0101,08.215.596/0001-59 - CENTRO DE FORMAÇÃO DE CONDUTORES BARROZO LTDA,SERVIÇO ESPECIALIZADO,"23.036,89",6.171 CONTRATOS,"10.208.904.525,07"
0035/2019,26.201.005766.2019,29/07/2019,30/07/2021,24,DETRAN - 26.0101,01.443.994/0001-83 - CENTRO DE FORMAÇÃO DE CONDUTORES RAINHA DA PAZ,SERVIÇO ESPECIALIZADO,"96.874,56",6.171 CONTRATOS,"10.208.904.525,07"
0036/2019,26.201.009094.2019,29/07/2019,28/07/2021,24,DETRAN - 26.0101,22.261.866/0001-99 - CENTRO DE FORMAÇÃO DE CONDUTORES BELÉM LTDA,SERVIÇO ESPECIALIZADO,"16.836,72",6.171 CONTRATOS,"10.208.904.525,07"
0036/2019,19.000.027604.2018,29/07/2019,28/07/2023,48,FUNESBOM - 57.0001 ,05.672.519/0001-30 - PADARIA PONTES LTDA - ME,GÊNEROS ALIMENTÍCIOS,"96.803,10",6.171 CONTRATOS,"10.208.904.525,07"
0037/2019,26.201.005811.2019,29/07/2019,28/07/2021,24,DETRAN - 26.0101,09.468.625/0001-57 - CENTRO DE FORMAÇÃO DE CONDUTORES EXCLUSIVALTDA,SERVIÇO ESPECIALIZADO,"23.345,01",6.171 CONTRATOS,"10.208.904.525,07"
0038/2019,26.201.008244.2019,29/07/2019,28/07/2021,24,DETRAN - 26.0101,06.913.579/0001-60 - AUTO ESCOLA SANTO ANTONIO LTDA,SERVIÇO ESPECIALIZADO,"15.078,38",6.171 CONTRATOS,"10.208.904.525,07"
0040/2019,26.201.001422.2019,29/07/2019,28/07/2024,60,DETRAN - 26.0101,06.316.183/0001-35 - EIG MERCADOS LTDA,SERVIÇO ESPECIALIZADO,,6.171 CONTRATOS,"10.208.904.525,07"
0041/2019,26.201.002968.2019,30/07/2019,29/07/2021,24,DETRAN - 26.0101,05.392.278/0001-75 - CENTRO DE FORMAÇÃO DE CONDUTORES ABRANTES - PAULO ROBERTO ALVES DE ABRANTES ME,SERVIÇO ESPECIALIZADO,"29.961,84",6.171 CONTRATOS,"10.208.904.525,07"
0002/2019,09201.003112.2019,15/07/2019,15/07/2023,48,PBPREV - 09.0101,61.797.924/0001-55 - HEWLETT-PACKARD BRASIL LTDA.,OUTROS SERVIÇOS ESPECIALIZADOS,"133.746,42",6.171 CONTRATOS,"10.208.904.525,07"
0002/2019,28.000.000092.2019,09/07/2019,09/07/2023,48,PCOOPERAR - 28.0001,048.183.774-49 - ORIEDIR BEZERRA VANDERLEI,LOCAÇÃO DE IMÓVEL URBANO,"129.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0015/2019,19.000.014679.2018,25/06/2019,24/06/2023,48,DER - 31.0101,25.165.749/0001-10 - NEO CONSULTORIA E ADMINISTRAÇÃO DE BENEFÍCIOS EIRELI-EPP,SERVIÇO ESPECIALIZADO,"2.301.120,00",6.171 CONTRATOS,"10.208.904.525,07"
0019/2019,,10/07/2019,10/07/2024,60,SES - 25.0001,01.612.535/0001-86 - PREFEITURA MUNICIPAL DE BARRA DE SANTANA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0020/2019,,12/07/2019,12/07/2022,36,EPC - 29.0401,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MOVEIS E EQUIPAMENTOS LTDA,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"171.823,80",6.171 CONTRATOS,"10.208.904.525,07"
0028/2019,26.000.001141.2019,01/07/2019,04/07/2024,60,SEDS - 26.0001,83.472.803/0001-76 - DÍGITRO TECNOLOGIA S/A,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.602.506,88",6.171 CONTRATOS,"10.208.904.525,07"
0029/2019,34.204.172018.2019,16/07/2019,16/07/2023,48,PBGÁS - 34.0401,11.140.850/0001-01 - L & S SOLUÇÕES LTDA,OUTROS EVENTOS,"1.384.541,76",6.171 CONTRATOS,"10.208.904.525,07"
0029/2019,19.000.025662.2017,26/06/2019,26/06/2024,60,SEDS - 26.0001,07.604.693/0001-70 - SS DIGITAL INFORMÁTICA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.690.260,00",6.171 CONTRATOS,"10.208.904.525,07"
0036/2019,,04/07/2019,04/07/2021,24,SUDEMA - 34.0101,100.774.844-36 - VICTOR HUGO PESSOA LACERDA DE ARAUJO,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",6.171 CONTRATOS,"10.208.904.525,07"
0037/2019,31.202.002755.2018,08/07/2019,27/07/2021,24,SUPLAN - 31.0201,00.268.531/0001-60 - ENGESEC CONSTRUÇÕES EIRELLI,OBRAS,"32.755.669,50",6.171 CONTRATOS,"10.208.904.525,07"
0039/2019,31.202.002434.2019,16/07/2019,11/02/2021,19,SUPLAN - 31.0201,14.977.470/0001-14 - MINDÊLO CONSTRUÇÕES E INCORPORAÇÕES LTDA - EPP,OBRAS,"595.088,74",6.171 CONTRATOS,"10.208.904.525,07"
0040/2019,,17/07/2019,17/07/2023,48,SUDEMA - 34.0101,00.604.122/0001-97 - TRIVALE ADMINISTRAÇÃO LTDA,COMBUSTÍVEIS,"2.205.833,96",6.171 CONTRATOS,"10.208.904.525,07"
0047/2019,19.000.026839.2018,17/07/2019,16/07/2023,48,SEAD - 19.0001,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"10.027.358,00",6.171 CONTRATOS,"10.208.904.525,07"
0068/2019,,25/06/2019,21/08/2021,26,CAGEPA - 31.0601,13.493.236/0001-59 - CONSTRUTORA BRTEC LTDA - EPP,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"728.636,68",6.171 CONTRATOS,"10.208.904.525,07"
0073/2019,31.206.037382.2019,28/06/2019,28/04/2022,34,CAGEPA - 31.0601,28.672.087/0028-82 - SAINT-GOBAIN CANALIZAÇÃO LTDA,MATERIAL DE USO ESPECÍFICO,"5.999.981,40",6.171 CONTRATOS,"10.208.904.525,07"
0092/2019,,25/06/2019,15/04/2022,34,CAGEPA - 31.0601,27.362.942/0001-76 - BV INFRA CONSTRUÇÕES EIRELI - ME,AMPLIAÇÃO E CONSERVAÇÃO DE ESTAÇÃO DE TRATAMENTO DE ÁGUA,"722.979,49",6.171 CONTRATOS,"10.208.904.525,07"
0095/2019,,12/07/2019,15/12/2023,53,CAGEPA - 31.0601,08.846.230/0001-88 - ASSOCIAÇÃO TÉCNICO CIENTIFICA ERNESTO LUIZ DE OLIVEIRA JUNIOR (ATECEL),SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"521.499,83",6.171 CONTRATOS,"10.208.904.525,07"
0099/2019,31.206.030908.2019,28/06/2019,28/06/2021,24,CAGEPA - 31.0601,12.884.672/0001-96 - SABARÁ QUÍMICOS E INGREDIENTES S/A,PRODUTOS QUÍMICOS,"350.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0108/2019,31.206.001931.2019,12/07/2019,08/01/2021,18,CAGEPA - 31.0601,08.972.408/0001-37 - SEVERINO DIAS DE SOUSA FILHO-EPP (DIAS ELETRICIDADE) ,RECUPERAÇÃO  E MANUTENÇÃO DE BENS MÓVEIS,"1.365.040,00",6.171 CONTRATOS,"10.208.904.525,07"
0701/2019,22.204.011685.2018,27/06/2019,24/02/2022,32,UEPB - 35.0401,08.117.778/0001-97 - MARBELLI RESIDENCE INCORPORADORA E CONSTRUTORA LTDA,OBRAS,"4.070.238,25",6.171 CONTRATOS,"10.208.904.525,07"
0001/2019,19.000.025662.2017,17/06/2019,17/06/2024,60,FUNESBOM - 57.0001 ,07.604.693/0001-70 - SS DIGITAL INFORMÁTICA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"3.481.506,00",6.171 CONTRATOS,"10.208.904.525,07"
0001/2019,,07/06/2019,07/06/2024,60,FAEL - 78.0001,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,LOCAÇÃO DE BENS MÓVEIS,"46.932,89",6.171 CONTRATOS,"10.208.904.525,07"
0001/2019,,27/05/2019,27/05/2024,60,PCOOPERAR - 28.0001,05.752.835/0001-11 - SECRETARIA DE ESTADO DA JUVENTUDE ESPORTE E LAZER,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0003/2019,32.202.000264.2018,06/06/2019,20/12/2021,30,EMPAER 32.0501,14.106.162/0001-13 - ERIC FONZC DE OLIVEIRA MONTENEGRO - MEI,OUTROS SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO,"31.980,00",6.171 CONTRATOS,"10.208.904.525,07"
0004/2019,,12/06/2019,11/06/2021,24,CGE - 11.0001 ,072.448.884-73 - RAICKSON AGOSTINHO DOS SANTOS SILVA,BOLSISTA,"43.603,66",6.171 CONTRATOS,"10.208.904.525,07"
0004/2019,32.202.000265.2018,06/06/2019,20/12/2021,30,EMPAER 32.0501,"27.741.756/0001-48 - INSTITUTO EIDOS ASSESSORIA, CURSOS E CONSULTORIA LTDA",OUTROS EVENTOS,"33.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0004/2019,17.000.017378.2019,26/05/2019,25/05/2022,36,SEFAZ - 20.0001,09.366.790/0001-06 - EMPRESA PARAÍBANA DE COMUNICAÇÃO S/A,SERVIÇO ESPECIALIZADO,"21.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0009/2019,,29/05/2019,29/05/2023,48,CODATA - 19.0401,40.432.544/0001-47 - CLARO S/A,SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"144.838,84",6.171 CONTRATOS,"10.208.904.525,07"
0010/2019,31.201.002218.2019,11/06/2019,07/08/2021,26,DER - 31.0101,27.700.986/0001-69 - PLANENG ENGENHARIA LTDA,OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"183.203,55",6.171 CONTRATOS,"10.208.904.525,07"
