CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0023/2016,19.000.013843.2015,30/05/2016,29/05/2022,72,FUNDAC - 27.0101,00.785.860/0001-88 - ATL ALIMENTOS DO BRASIL LTDA,FORNECIMENTO DE REFEIÇÕES,"26.850.045,00",4.730 CONTRATOS,"9.425.152.937,90"
0026/2016,,01/06/2016,30/09/2021,63,SEAD - 19.0001,40.432.544/0001-47 - EMPRESA CLARO S.A.,SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"9.182.312,32",4.730 CONTRATOS,"9.425.152.937,90"
0027/2016,,01/06/2016,30/09/2021,63,SEAD - 19.0001,40.432.544/0001-47 - EMPRESA CLARO S.A.,FORNECIMENTO E MANUTENÇÃO DE TELEFONIA,"6.208.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0058/2016,19.000.007941.2015,30/05/2016,30/05/2021,60,MFD- 25.0301,16.520.040/0001-02 - ANA MARIA LIRA DOS SANTOS - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"228.420,00",4.730 CONTRATOS,"9.425.152.937,90"
0060/2016,31.206.009182.2016,23/05/2016,25/05/2021,60,CAGEPA - 31.0601,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA - CODATA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"414.114,00",4.730 CONTRATOS,"9.425.152.937,90"
0164/2016,25.000.212580.2015,30/05/2016,02/06/2020,49,SES - 25.0001,10.757.876/0001-30 - SR PRODUTOS MEDICOS LTDA,SERVIÇO ESPECIALIZADO,"8.314.260,00",4.730 CONTRATOS,"9.425.152.937,90"
0170/2016,25.000.049581.2015,07/06/2016,07/06/2021,60,SES - 25.0001,07.870.719/0001-22 - EMPRESA EXA ENGENHARIA LTDA,SERVIÇOS,"249.120,00",4.730 CONTRATOS,"9.425.152.937,90"
0569/2016,27.000.000303.2016,31/05/2016,11/12/2022,79,SEDH - 27.0001,04.739.899/0001-10 - CONDOMÍNIO AGROINDUSTRIAL DE AMPARO,SERVIÇO ESPECIALIZADO,"1.704.322,72",4.730 CONTRATOS,"9.425.152.937,90"
0865/2016,,24/05/2016,24/05/2046,360,UEPB - 35.0401,21.600.413/0001-87 - CENTRO DE FORMAÇÃO ELIZABETH E JOÃO PEDRO TEIXEIRA,TERMO DE CESSÃO DE USO,,4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,19.000.009407.2015,09/05/2016,19/03/2020,46,FUNAD - 22.0801 ,35.422.021/0001-80 - MB  AUTO PEÇAS LTDA,SERVIÇOS,"300.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,21.201.000020.2016,05/05/2016,05/05/2019,36,CINEP - 21.0101,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA-CODATA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"156.854,64",4.730 CONTRATOS,"9.425.152.937,90"
0004/2016,35.201.001880.2015,11/05/2016,10/05/2021,60,EMPAER 32.0501,17.194.352/0001-28 - REPRENG REPRESENTAÇÕES E ENGENHARIA LTDA ME,OUTROS SERVIÇOS ESPECIALIZADOS,"167.520,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2016,26.000.004273.2015,02/05/2016,01/05/2020,48,SEDS - 26.0001,09.384.762/0001-03 - JOSE RONYELLY ABRANTES SILVA - ME,FORNECIMENTO DE REFEIÇÕES,"256.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2016,19.000.028943.2014,01/05/2016,30/04/2022,71,PBPREV - 09.0101,10.446.347/0001-16 - FORÇA ALERTA SEGURANÇA E VIGILÂNCIA PATRIMONIAL LTDA.,VIGILÂNCIA DE BENS IMÓVEIS,"4.248.843,84",4.730 CONTRATOS,"9.425.152.937,90"
0007/2016,,10/05/2016,09/05/2021,60,SES - 25.0001,01.613.663/0001-44 - PREFEITURA MUNICIPAL DE SOSSEGO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0008/2016,,29/04/2016,28/04/2021,60,SES - 25.0001,01.612.986/0001-13 - PREFEITURA MUNICIPAL DE LOGRADOURO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0009/2016,,10/05/2016,09/05/2021,60,SES - 25.0001,08.789.737/0001-47 - MUNICÍPIO DE SERRA DA RAIZ,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0010/2016,,17/05/2016,16/05/2115,1188,SEAD - 19.0001,09.283.912/0001-92 - ASSEMBLEIA LEGISLATIVA DO ESTADO DA PARAÍBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0010/2016,,13/05/2016,12/05/2021,60,SES - 25.0001,08.785.479/0001-20 - PREFEITURA MUNICIPAL DE GUARABIRA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0011/2016,,10/05/2016,09/05/2021,60,SES - 25.0001,08.919.490/0001-36 - MUNICÍPIO DE JUAREZ TAVORA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0012/2016,29.202.000046.2016,17/05/2016,17/05/2020,48,EPC - 29.0401,02.715.056/0001-58 - SHIGEAKI MARACAJÁ RAMOS-ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"63.586,00",4.730 CONTRATOS,"9.425.152.937,90"
0012/2016,,13/05/2016,12/05/2021,60,SES - 25.0001,01.612.047/0001-79 - PREFEITURA MUNICIPAL DE ALCANTIL,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0012/2016,34.202.001083.2015,02/05/2016,22/04/2019,35,SUPLAN - 31.0201,07.914.131/0001-23 - GASA ENGENHARIA LTDA,OBRAS,"761.592,03",4.730 CONTRATOS,"9.425.152.937,90"
0018/2016,19.000.004459.2015,28/04/2016,27/10/2021,66,SEAD - 19.0001,72.653.009/0001-02 - QUALITY ALUGUEL DE VEÍCULOS S/A,LOCAÇÃO DE VEÍCULOS,"18.335.904,60",4.730 CONTRATOS,"9.425.152.937,90"
0019/2016,19.000.004459.2015,28/04/2016,28/10/2021,66,SEAD - 19.0001,63.798.490/0001-33 - LOCAVEL SERVIÇOS LTDA,LOCAÇÃO DE VEÍCULOS,"60.784.724,28",4.730 CONTRATOS,"9.425.152.937,90"
0042/2016,31.205.000690.2016,17/05/2016,17/05/2022,72,SUDEMA - 34.0101,47.866.934/0001-74 - TICKET SERVIÇOS S/A,FORNECIMENTO DE REFEIÇÕES,"9.114.649,86",4.730 CONTRATOS,"9.425.152.937,90"
0811/2016,22.204.005552.2015,03/05/2016,29/10/2019,41,UEPB - 35.0401,12.156.911/0001-91 - CONSTRUTORA VITAL LTDA - ME,SERVIÇO ESPECIALIZADO,"2.321.745,15",4.730 CONTRATOS,"9.425.152.937,90"
0812/2016,,16/05/2016,16/05/2021,60,UEPB - 35.0401,03.428.338/0001-37 - CREDUNI,TERMO DE CESSÃO DE USO,,4.730 CONTRATOS,"9.425.152.937,90"
0858/2016,22.204.004841.2014,12/05/2016,31/12/2019,43,UEPB - 35.0401,13.968.480/0001-20 - S & F ENGENHARIA LTDA,OBRAS,"1.114.260,17",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,19.000.019646.2014,29/03/2016,30/03/2019,36,FDRH - 49.0001,47.866.934/0001-74 - TICKET SERVIÇOS S.A.,FORNECIMENTO DE REFEIÇÕES,"234.960,00",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,19.000.005088.2015,25/04/2016,31/12/2019,44,IMEQ - 21.0401,42.194.191/0001-10 - NUTRICASH SERVIÇOS LTDA,SERVIÇOS,"522.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,29.202.000047.2016,15/04/2016,15/04/2021,60,EPC - 29.0401,04.920.733/0001-03 - EMPRESA DE TRANSPORTES UNIDOS LTDA-ME,LOCAÇÃO DE VEÍCULOS,"209.745,00",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,,30/03/2016,29/03/2019,36,SEAD - 19.0001,24.158.216/0001-48 - COFFEE BREAK SERVIÇOS DE ALIMENTAÇÃO LTDA - ME,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,19.000.001426.2015,16/04/2016,15/04/2022,72,IHGER - 15.0101,10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZACOES LTDA - ME,SERVIÇOS,"958.536,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2016,,05/04/2016,04/04/2019,36,SEAD - 19.0001,05.298.884/0001-26 - UNIÃO DOS MILITARES EVANGÉLICOS DA PARAÍBA - UME/PB,CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0006/2016,,14/04/2016,13/04/2021,60,SES - 25.0001,08.786.865/0001-37 - PREFEITURA MUNICIPAL DE MULUNGU,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0007/2016,,22/04/2016,21/04/2019,36,SEAD - 19.0001,07.894.206/0001-51 - ESCOLA DE MÚSICA TOQUE DE VIDA - EMTOQUE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0010/2016,34.202.001954.2015,13/04/2016,30/05/2019,37,SUPLAN - 31.0201,04.297.655/0001-24 - VIRTUAL ENGENHARIA LTDA,CONSTRUÇÃO DE IMÓVEIS,"10.018.803,26",4.730 CONTRATOS,"9.425.152.937,90"
0010/2016,19.000.009445.2015,11/04/2016,11/04/2022,72,PM/PB - 15.0001,00.455.771/0001-73 - PARAIBA TURÍSMO LTDA - EPP,LOCAÇÃO DE VEÍCULOS,"576.406,24",4.730 CONTRATOS,"9.425.152.937,90"
0011/2016,34.204.672015.2015,01/04/2016,01/04/2019,36,PBGÁS - 34.0401,26.265.371/0001-99 - IUS NATURA LTDA - EPP,OUTROS EVENTOS,"61.822,28",4.730 CONTRATOS,"9.425.152.937,90"
0012/2016,19.000.004459.2015,11/04/2016,10/10/2021,66,SEAD - 19.0001,72.653.009/0001-02 - QUALITY ALUGUEL DE VEÍCULOS S/A,LOCAÇÃO DE VEÍCULOS,"107.471.549,53",4.730 CONTRATOS,"9.425.152.937,90"
0014/2016,19.000.004459.2015,15/04/2016,14/10/2021,66,SEAD - 19.0001,72.653.009/0001-02 - QUALITY ALUGUEL DE VEÍCULOS S.A,LOCAÇÃO DE VEÍCULOS,"14.814.371,19",4.730 CONTRATOS,"9.425.152.937,90"
0016/2016,31.204.000137.2016,25/04/2016,24/04/2019,36,CEHAP - 31.0401,34.028.316/0019-32 - ECT - EMPRESA BRASILEIRA DE CORREIO E TELEGRAFO,SERVIÇO ESPECIALIZADO,"15.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0021/2016,19.000.004459.2015,28/04/2016,27/10/2021,66,SEAD - 19.0001,63.798.490/0001-33 - LOCAVEL SERVIÇOS LTDA,LOCAÇÃO DE VEÍCULOS,"24.372.954,90",4.730 CONTRATOS,"9.425.152.937,90"
0021/2016,19.000.006753.2015,30/03/2016,30/03/2022,72,PM/PB - 15.0001,07.400.977/0001-45 - PLANTEK SERVIÇOS LTDA,MANUTENÇÃO E RECUPERAÇÃO,"235.664,00",4.730 CONTRATOS,"9.425.152.937,90"
0031/2015,,01/04/2016,01/04/2026,120,SES - 25.0001,08.778.029/0001-00 - PREFEITURA MUNICIPAL DE ARAÇAGI,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0033/2016,,22/04/2016,24/04/2022,72,CAGEPA - 31.0601,02.558.157/0001-62 - TELEFÔNICA BRASIL S.A. - (VIVO EMPRESAS),SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"873.017,35",4.730 CONTRATOS,"9.425.152.937,90"
0198/2016,19.000.030832.2014,13/04/2016,13/04/2019,36,SEDH - 27.0001,47.866.934/0001-74 - TICKET SERVIÇO S/A,MATERIAL DE USO ESPECÍFICO,"293.920,00",4.730 CONTRATOS,"9.425.152.937,90"
0257/2016,,07/04/2016,07/04/2021,60,UEPB - 35.0401,08.323.065/0001-80 - SECRETARIA SINDICAL ADJUNTA DO SINTESPB - UEPB,TERMO DE CESSÃO DE USO,,4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,19.000.012243.2014,10/03/2016,10/03/2020,48,SEC - 33.0001,01.752.306/0001-67 - ELLY SOM LTDA,LOCAÇÃO DE BENS MÓVEIS,"708.030,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,19.000.005088.2015,01/03/2016,02/03/2021,60,CODATA - 19.0401,27.284.516/0001-61 - MAXIFROTA SERVIÇOS  DE MANUTENÇÃO  DE FROTA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA ADMINISTRATIVA,"879.100,00",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,21.201.000326.2015,14/03/2016,06/10/2021,67,CINEP - 21.0101,"09.267.923/0001-89 - SANCCOL - SANEAMENTO, CONSTRUÇÃO E COMÉRCIO LTDA.",OBRAS,"4.534.800,38",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,,26/02/2016,25/02/2026,120,SEAD - 19.0001,09.537.092/0001-18 - CORPO DE BOMBEIROS MILITAR DA PARAIBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,,14/03/2016,14/03/2036,240,SEDAP - 32.0001,21.736.498/0001-25 - SECRETARIA DA AGRICULTURA FAMILIAR E DO DESENVOLVIMENTO DO SEMI ÁRIDO,TERMO DE CESSÃO DE USO,,4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,,11/03/2016,10/03/2019,36,SEAD - 19.0001,02.229.875/0001-95 - NÚCLEO DE APOIO A CRIANÇA COM CÂNCER - NACC/PB,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,,10/03/2016,10/03/2026,120,SES - 25.0001,08.924.078/0001-04 - PREFEITURA MUNICIPAL DE UIRAÚNA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,19.201.001267.2011,26/02/2016,26/02/2021,60,IASS - 25.5001,41.214.594/0001-10 - HOSPÍTAL DE CAMPINA GRANDE,SERVIÇO DE SAÚDE,"200.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2016,,28/03/2016,27/03/2021,60,SES - 25.0001,08.916.645/0001-80 - PREFEITURA MUNICIPAL DO CONDE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0008/2016,26.201.022993.2016,14/03/2016,13/03/2021,60,DETRAN - 26.0101,06.699.817/0001-86 - VANDUI LEANDRO DE OLIVEIRA - VITTA MEDICINA,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"4.601.266,90",4.730 CONTRATOS,"9.425.152.937,90"
0009/2016,26.201.032854.2016,14/03/2016,12/03/2021,60,DETRAN - 26.0101,22.824.266/0001-91 - PSICLIN - CLINICA DE PSICOLOGIA DE CAMPINA GRANDE LTDA - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"1.488.312,77",4.730 CONTRATOS,"9.425.152.937,90"
0020/2016,,15/03/2016,14/03/2019,36,SEAD - 19.0001,08.919.425/0001-00 - MUNICÍPIO DE SOLEDADE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0027/2016,34.206.010441.2016,21/03/2016,22/03/2021,60,CAGEPA - 31.0601,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA - CODATA,SERVIÇO ESPECIALIZADO,"726.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0040/2016,19.000.027837.2014,01/03/2016,02/03/2019,36,SEAP - 24.0001,11.500.957/0001-13 - ALEXANDRE LAURENTINO DA SILVA-ME,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"1.400.400,00",4.730 CONTRATOS,"9.425.152.937,90"
0063/2016,25.000.1112559.2015,23/03/2016,23/03/2021,60,SES - 25.0001,16.101.397/0001-48 - MERCURIO SAÚDE COMÉRCIO SERVIÇOS E LOCAÇÃO LTDA ME,SERVIÇOS,"17.997.650,88",4.730 CONTRATOS,"9.425.152.937,90"
0102/2015,22.000.137272.2015,16/03/2016,16/03/2019,36,SEE - 22.0001,06.317.042/0001-37 - COOPERTRANS COOPERATIVA DE TRANSPORTE,LOCAÇÃO DE VEÍCULOS,"3.501.360,00",4.730 CONTRATOS,"9.425.152.937,90"
0163/2016,27.000.003307.2015,24/02/2016,11/12/2022,82,SEDH - 27.0001,07.067.013/0001-27 - ASSOCIAÇÃO GESTORA DA USINA DE BENEFICIAMENTO DE LÁCTEOS - AGUBEL,SERVIÇO ESPECIALIZADO,"8.294.159,96",4.730 CONTRATOS,"9.425.152.937,90"
0164/2016,27.000.003307.2015,24/02/2016,11/12/2022,82,SEDH - 27.0001,05.789.629/0001-86 - LUCIVAN ELIAS ROCHA - EPP (LUTTY),SERVIÇO ESPECIALIZADO,"5.373.515,80",4.730 CONTRATOS,"9.425.152.937,90"
0165/2016,27.000.003307.2015,24/02/2016,11/12/2022,82,SEDH - 27.0001,01.890.471/0001-85 - ASSOCIAÇÃO DOS PRODUTORES RURAIS DAS COMUNIDADES CAPITÃO MOR,SERVIÇO ESPECIALIZADO,"1.764.631,80",4.730 CONTRATOS,"9.425.152.937,90"
0512/2016,22.204.005530.2015,16/03/2016,16/03/2020,48,UEPB - 35.0401,02.568.270/0001-29 - DIALOG TELECOMUNICAÇÕES LTDA,SERVIÇO ESPECIALIZADO,"129.720,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,21.205.000017.2015,01/02/2016,02/02/2021,60,JUCEP - 21.0501,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS - CODATA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"108.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,19.201.001267.2011,18/01/2016,18/01/2021,60,IASS - 25.5001,09.613.191/0001-31 - LABORATORIO DE PATOLOGIA CLINICA DR. IVAN RODRIGUES DE CARVALHO LTDA,SERVIÇO DE SAÚDE,"48.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,34.201.029915.2015,14/01/2016,30/08/2019,43,DER - 31.0101,73.041.188/0001-90 - COMERCIAL E CONSTRUTORA FÊNIX LTDA.,OBRAS,"19.139.308,00",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,21.205.000018..2015,01/02/2016,02/02/2021,60,JUCEP - 21.0501,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS - CODATA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"202.301,28",4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,19.201.001267.2011,18/01/2016,18/01/2021,60,IASS - 25.5001,40.960.742/0001-83 - HELZIO MEDEIROS BEZERRA CAVALCANTI-ME,SERVIÇO DE SAÚDE,"30.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0003/2016,27.204.001571.2015,22/02/2016,21/07/2019,41,CEHAP - 31.0401,13.493.236/0001-59 - CONTRUTORA BRTEC LTDA,EDIFICAÇÕES,"2.545.809,88",4.730 CONTRATOS,"9.425.152.937,90"
0005/2016,34.204.942015.2015,19/02/2016,19/02/2021,60,PBGÁS - 34.0401,03.784.680/0004-12 - SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL – SENAI DR/RN/CTGAS-ER,OUTROS EVENTOS,"466.626,08",4.730 CONTRATOS,"9.425.152.937,90"
0006/2016,19.000.005075.2015,11/02/2016,09/02/2022,72,FUNDAC - 27.0101,40.811.101/0001-67 - CEIA REFEIÇÕES COLETIVAS LTDA-ME,FORNECIMENTO DE REFEIÇÕES,"8.016.013,12",4.730 CONTRATOS,"9.425.152.937,90"
0007/2015,,27/01/2016,27/01/2026,120,SES - 25.0001,08.782.146/0001-48 - PREFEITURA MUNICIPAL DE DONA INÊS ,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0011/2015,,13/01/2016,13/01/2026,120,SES - 25.0001,09.067.562/0001-27 - PREFEITURA MUNICIPAL DE CATOLÉ DO ROCHA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0013/2015,,27/01/2016,27/01/2026,120,SES - 25.0001,09.090.689/0001-67 - PREFEITURA MUNICIPAL DE SANTA LUZIA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0155/2016,27.000.003307.2015,22/02/2016,01/12/2019,46,SEDH - 27.0001,02.485.475/0001-40 - COOPERATIVA AGROPECUÁRIA DO CARIRI LTDA. (COAPECAL CARIRI),SERVIÇO ESPECIALIZADO,"2.795.135,28",4.730 CONTRATOS,"9.425.152.937,90"
0156/2016,27.000.003307.2015,23/02/2016,11/12/2022,82,SEDH - 27.0001,04.739.899/0001-10 - CONDOMÍNIO AGROINDUSTRIAL DE AMPARO,SERVIÇO ESPECIALIZADO,"3.676.295,40",4.730 CONTRATOS,"9.425.152.937,90"
0157/2016,27.000.003307.2015,23/02/2016,11/12/2022,82,SEDH - 27.0001,05.985.476/0001-42 - COOPERATIVA DOS PRODUTORES DE LEITE E DERIVADOS DE CATOLÉ DO ROCHA - CATOLEITE,SERVIÇO ESPECIALIZADO,"9.175.627,56",4.730 CONTRATOS,"9.425.152.937,90"
0162/2016,27.000.003307.2015,23/02/2016,11/12/2022,82,SEDH - 27.0001,02.665.044/0001-66 - ASSOCIAÇÃO DOS CRIADORES DE CAPRINOS E OVINOS DE ZABELÊ - ACCOZA,SERVIÇO ESPECIALIZADO,"2.906.746,32",4.730 CONTRATOS,"9.425.152.937,90"
0164/2015,,19/02/2016,19/02/2026,120,SES - 25.0001,08.948.697/0001-39 - PREFEITURA MUNICIPAL DE POMBAL,CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0166/2016,27.000.003307.2015,24/02/2016,11/12/2022,82,SEDH - 27.0001,04.592.262/0001-43 - ASSOCIAÇÃO DOS CRIADORES DE CAPRINOS E OVINOS DA PRATA - ACCOP,SERVIÇO ESPECIALIZADO,"4.394.531,56",4.730 CONTRATOS,"9.425.152.937,90"
0167/2016,27.000.003307.2015,24/02/2016,11/12/2022,82,SEDH - 27.0001,08.855.043/0001-60 - COOPERATIVA DOS PRODUTORES RURAIS DE MONTEIRO - CAPRIBOM,SERVIÇO ESPECIALIZADO,"13.189.013,04",4.730 CONTRATOS,"9.425.152.937,90"
0168/2016,27.000.003307.2015,24/02/2016,11/12/2022,82,SEDH - 27.0001,02.554.122/0001-55 - ASSOCIAÇÃO DOS CRIADORES DE CAPRINOS E OVINOS DO MUNICÍPIO DE CABACEIRAS,SERVIÇO ESPECIALIZADO,"6.793.998,26",4.730 CONTRATOS,"9.425.152.937,90"
1000/2016,,24/02/2016,24/02/2022,72,EMPREENDER - 77.0001,03.582.697/0001-44 - ASSOCIAÇÃO PICUIENSE ARTISTICA E CULTURAL DE RADIODIFUSÃO COMUNITÁRIA,CONCESSÃO DE FINANCIAMENTO,"100.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,26.201.025231.2015,07/01/2016,07/11/2021,70,DETRAN - 26.0101,23.098.736/0001-40 - ERICKA VITURINO CLINICA DE PSICOLOGIA ESPECIALIZADA EIRELI - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"834.884,77",4.730 CONTRATOS,"9.425.152.937,90"
0001/2016,,05/01/2016,04/01/2021,60,SES - 25.0001,08.737.694/0001-56 - PREFEITURA MUNICIPAL DE FAGUNDES,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0002/2016,26.201.025231.2015,07/01/2016,06/11/2021,70,DETRAN - 26.0101,15.128.684/0001-89 - CAPP – CLÍNICA DE AVALIAÇÃO PSICOLÓGICA DE PATOS LTDA ME,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"2.092.970,37",4.730 CONTRATOS,"9.425.152.937,90"
0009/2015,19.000.028808.2013,16/12/2015,15/12/2020,60,CGE - 11.0001 ,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA.,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"122.400,00",4.730 CONTRATOS,"9.425.152.937,90"
0010/2015,,21/12/2015,21/12/2035,240,SEDAP - 32.0001,08.919.425/0001-00 - PREFEITURA MUNICIPAL DE SOLEDADE ,TERMO DE CESSÃO DE USO,,4.730 CONTRATOS,"9.425.152.937,90"
0011/2015,,18/12/2015,18/12/2019,48,CCG - 09.0001,09.377.459/0001-83 - KAIROS SEGURANÇA LTDA,VIGILÂNCIA DE BENS IMÓVEIS,"1.000.557,60",4.730 CONTRATOS,"9.425.152.937,90"
0017/2015,,28/12/2015,27/12/2019,48,SEAD - 19.0001,437.134.324-49 - POLICIA MILITAR DA PARAIBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0018/2015,34.203.000036.2015,28/12/2015,28/12/2020,60,DOCAS - 31.0301,07.647.832/0001-43 - ERENILTO AGUIAR,OUTROS SERVIÇOS ESPECIALIZADOS,"577.920,00",4.730 CONTRATOS,"9.425.152.937,90"
0019/2015,34.203.000034.2015,04/01/2016,04/01/2021,60,DOCAS - 31.0301,08.680.639/0001-77 - UNIMED JOÃO PESSOA COOPERATIVA DE TRABALHO MÉDICO,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"1.431.140,21",4.730 CONTRATOS,"9.425.152.937,90"
0019/2015,32.000.004220.2015,10/12/2015,10/12/2020,60,SEPLAG - 37.0001,00.000.000/0001-91 - BANCO DO BRASIL S/A,SERVIÇO ESPECIALIZADO,"300.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0032/2015,,13/01/2016,13/01/2026,120,SES - 25.0001,08.927.915/0001-59 - PREFEITURA MUNICIPAL DE BANANEIRAS,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0037/2015,19.000.028943.2014,16/12/2015,16/12/2021,72,PCOOPERAR - 28.0001,09.377.459/0001-83 - KAIROS SEGURANÇA LTDA,VIGILÂNCIA DE BENS IMÓVEIS,"1.167.491,52",4.730 CONTRATOS,"9.425.152.937,90"
0043/2015,19.201.001267.2011,20/12/2015,20/12/2020,60,IASS - 25.5001,24.497.059/0001-03 - LABORATÓRIO DE ANÁLISES CLÍNICAS DR. RAULY DE BARROS PINTO,SERVIÇO DE SAÚDE,"82.000,00",4.730 CONTRATOS,"9.425.152.937,90"
