﻿Licitacoes2021
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"7/2021";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE INSUMOS, COM DISPONIBILIZAÇÃO DE EQUIPAMENTOS, EM REGIME DE COMODATO, E SERVIÇOS DE MANUTENÇÃO, PARA REALIZAÇÃO DO EXAME DE DETECÇÃO DE HEMOGLOBINAS ANORMAIS, PELAS METODOLOGIAS DE CROMATOGRAFIA LÍQUIDA DE ALTA EFICIÊNCIA (HPLC) OU ELETROFORESE AUTOMATIZADA, PELO LABORATÓRIO DE IMUNO-HEMATOLOGIA DE DOADORES, DA FUNDAÇÃO HEMOCENTRO DE BRASÍLIA - FHB";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=72021";568.400,00;199.920,00;
"7/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO E DISTRIBUIÇÃO DE HORTIFRUTIGRANJEIROS, COM BASE NO PREÇO DA TABELA COTAÇÕES DE PREÇOS NO ATACADO, FORNECIDA PELAS CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL S/A - CEASA-DF, DE FORMA CONTINUADA E FRACIONADA, DURANTE A VIGÊNCIA DA ATA DE REGISTRO DE PREÇOS/CONTRATO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=72021";0,01;85.271,74;
"7/2021";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO DE EQUIPAMENTOS CME.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=72021";85.137,05;42.558,50;
"7/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE TRABALHO DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE BARREIRAS DE PROTEÇÃO EM ACRÍLICO COM INSTALAÇÃO, PARA AS UNIDADES DAS AGÊNCIAS DO TRABALHADOR DA SECRETARIA DE TRABALHO DO DISTRITO FEDERAL, COM AS SEGUINTES ESPECIFICAÇÕES: BARREIRA DE PROTEÇÃO EM ACRÍLICO COM INSTALAÇÃO - CAST 2.4MM FORMATO ABERTO 0,98X0,80M COM CORTE ESPECIAL A LASER E DOBRAS DE 10CM NAS LATERAIS E 10CM PARTE INFERIOR, COM ABERTURA NA PARTE INFERIOR PARA PASSAGEM DE DOCUMENTOS, COM FITA VHB NAS DOBRAS PARA FIXAÇÃO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926210&modprp=5&numprp=72021";23.100,00;15.800,00;
"7/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE ADMINIST.PENITENCIÁRIA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE BENS, VISANDO O PROJETO DE IMPLANTAÇÃO DE OFICINAS PRODUTIVAS PERMANENTES (PROCAP) - OFICINA DE MARCENARIA - NO SISTEMA PENITENCIÁRIO DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES, CONDIÇÕES E QUALIDADES DEFINIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928082&modprp=5&numprp=72021";55.000,00;19.308,78;
"7/2021";"PREGÃO";"DIVULGADO";"DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A REALIZAÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA E PREVENTIVA, COM APLICAÇÃO DE PEÇAS, DAS MÁQUINAS DE TERRAPLANAGEM DAS MARCAS BOBCAT E BOMAG PERTENCENTES À FROTA DO DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL   DER/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926120&modprp=5&numprp=72021";10,00;64.899,36;
"7/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO E DISTRIBUIÇÃO DE HORTIFRUTIGRANJEIROS, COM BASE NO PREÇO DA TABELA COTAÇÕES DE PREÇOS NO ATACADO, FORNECIDA PELAS CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL S/A - CEASA-DF, DE FORMA CONTINUADA E FRACIONADA, DURANTE A VIGÊNCIA DA ATA DE REGISTRO DE PREÇOS/CONTRATO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=72021";72.000,00;1.920,96;
"7/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS EM ARQUITETURA E/OU ENGENHARIA PARA FORNECER A SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL PROJETOS EXECUTIVOS DE ARQUITETURA E ENGENHARIA (INCLUINDO TODAS AS PEÇAS TÉCNICAS PERTINENTES), PARA A SSPDF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=72021";727.718,00;229.964,18;
"7/2021";"PREGÃO";"DIVULGADO";"DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SEGURO AERONÁUTICO DE CASCO, ADITIVO  A  E RETA, ADITIVO  B  E COBERTURA DE RESPONSABILIDADE CIVIL A 2º. RISCO DA GARANTIA RETA   LUC (LIMITE ÚNICO COMBINADO) EM LOTE ÚNICO, DA AERONAVE PR EBQ PERTENCENTE À CARGA PATRIMONIAL DO DETRAN/DF, TOMBAMENTO Nº. 016.861-00, CONFORME ESPECIFICAÇÕES, CONDIÇÕES E QUANTITATIVOS CONSTANTES NO TERMO DE REFERÊNCIA (ANEXO A).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926142&modprp=5&numprp=72021";240.444,22;199.000,00;
"7/2021";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO DE EQUIPAMENTOS CME.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=72021";94.554,60;66.171,63;
"7/2021";"PREGÃO";"DIVULGADO";"PROCURADORIA-GERAL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS TÉCNICOS E PROFISSIONAIS,  INCLUINDO O FORNECIMENTO DOS MATERIAIS NECESSÁRIOS, VISANDO À RECUPERAÇÃO DO SISTEMA DE DETECÇÃO E ALARME CONTRA INCÊNDIO, EXISTENTE NO EDIFÍCIO SEDE DA PROCURADORIA-GERAL DO DISTRITO FEDERAL, DE ACORDO COM AS ESPECIFICAÇÕES E CONDIÇÕES DESCRITAS NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926121&modprp=5&numprp=72021";89.289,90;89.289,90;
"7/2021";"PREGÃO";"DIVULGADO";"DEFENSORIA PÚBLICA DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS PARA CONTAGEM E AFERIÇÃO DE PONTOS DE FUNÇÃO - PFU¿S A SER REALIZADA POR PROFISSIONAIS DEVIDAMENTE RECONHECIDOS QUANTO AO CONHECIMENTO DAS REGRAS E PROCEDIMENTOS DE CONTAGEM, COMO DEFINIDOS PELO INTERNATIONAL FUNCTION POINT USERS GROUP - IFPUG.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926314&modprp=5&numprp=72021";80.760,00;15.780,00;
"7/2021";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS/FERRAMENTAS PARA REALIZAÇÃO DE TREINAMENTO DOS ALUNOS COMPETIDORES DA OCUPAÇÃO DE ELETRICIDADE PREDIAL PARA SELETIVA WORLDSKILLS2021, VISANDO ATENDER AS DEMANDAS DO SENAI/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=72021";38.510,57;26.944,09;
"7/2021";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"AGÊNCIA REGULAD.DE ÁGUAS, ENERGIA E SANEAM.DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE SUBSCRIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)  TIPO NO CODE E SERVIÇO DE SUPORTE TÉCNICO ESPECIALIZADO, EM LOTE ÚNICO COMPOSTO POR DOIS ITENS, CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E CONDIÇÕES ESTABELECIDOS NO TERMO DE REFERÊNCIA (ANEXO I DO EDITAL).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926017&modprp=5&numprp=72021";860.000,00;850.000,00;
"7/2021";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS  PARA EVENTUAL  AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS NÃO PERECÍVEIS - BISCOITO TIPO AMANTEIGADO, BISCOITO TIPO MAISENA, BISCOITO TIPO ROSQUINHA DE COCO E BISCOITO TIPO CREAM CRAKER -, PARA O PROGRAMA DE ALIMENTAÇÃO ESCOLAR DO DISTRITO FEDERAL (PAE-DF), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=72021";7.217.724,95;5.333.188,75;
"7/2021";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE PLANEJAMENTO, ORGANIZAÇÃO, EXECUÇÃO E ACOMPANHAMENTO DE EVENTOS INSTITUCIONAIS,  SOB DEMANDA, COM VISTAS AO ATENDIMENTO DAS NECESSIDADES DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL - SEDUH/DF, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=5&numprp=72021";826.795,96;558.403,46;
"7/2021";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE SERVIÇO DE CHATBOT INTELIGENTE, INTEGRAÇÃO COM WHATSAPP BUSINESS API OFICIAL CORPORATIVO E SITE INSTITUCIONAL DA EMATER-DF, PRESTAÇÃO DE SERVIÇOS DE CONFIGURAÇÃO, CUSTOMIZAÇÃO, TREINAMENTO, SUPORTE TÉCNICO E MANUTENÇÃO, NOS TERMOS CONTIDOS NESTE TERMO DE REFERÊNCIA CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONTIDAS NESTE TERMO,";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=72021";305.000,00;170.100,00;
"7/2021";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE DESEN. SOCIAL DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A CONTRATAÇÃO DE EMPRESAS ESPECIALIZADAS NA PRESTAÇÃO DE SERVIÇOS DE ALIMENTAÇÃO E NUTRIÇÃO PARA RESTAURANTES COMUNITÁRIOS DO DF, LOCALIZADOS NAS REGIÕES ADMINISTRATIVAS DE CEILÂNDIA CENTRO, ESTRUTURAL, SÃO SEBASTIÃO E SOL NASCENTE, COM  PREPARO, FORNECIMENTO E DISTRIBUIÇÃO DE ALIMENTAÇÃO DO TIPO ALMOÇO E CAFÉ DA MANHÃ, NUTRICIONAL E CALORICAMENTE BALANCEADAS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450858&modprp=5&numprp=72021";26.818.272,00;15.541.344,00;
"7/2021";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇO PARA EVENTUAL CONTRATAÇÃO DE EMPRESA PARA ATUALIZAÇÃO DA SOLUÇÃO DE BALANCEADORES DE CARGA DO FABRICANTE A10, CONTEMPLANDO AMPLIAÇÃO PARA IMPLANTAÇÃO DE GSLB COM ADIÇÃO DE DISPOSITIVOS ADICIONAIS DO FABRICANTE A10, OPERAÇÃO ASSISTIDA, SERVIÇOS TÉCNICOS ESPECIALIZADOS SOB DEMANDA COM INSTALAÇÃO E CONFIGURAÇÃO, GARANTIA E SUPORTE TÉCNICO POR 36 (TRINTA E SEIS) MESES AOS EQUIPAMENTOS, VISANDO ATENDER ÀS NECESSIDADES DOS DATACENTERS DA SEEC/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=72021";4.811.000,50;3.998.160,00;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"PROCURADORIA-GERAL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE 15 ROLOS DE MANTA ASFÁLTICA ALUMINIZADA AUTODESIVA. MEDIDAS: 10 M X 90 CM.  ESSA É A ESPECIFICAÇÃO A SER OBSERVADA PARA O FORNECIMENTO. A ESPECIFICAÇÃO DO SISTEMA É APENAS PARA CADASTRAMENTO DO ITEM. A PROPOSTA DEVERÁ SER ENVIADA PARA O E-MAIL LICITACAO@PG.DF.GOV.BR, JUNTAMENTE COM A DECLARAÇÃO PARA FINS DE ATENDIMENTO AO DECRETO DISTRITAL 39.860/2019, CUJA REDAÇÃO FOI INSERIDA NO CAMPO ""OBSERVAÇÕES GERAIS"", NO PRAZO DE ATÉ 2H APÓS ENCERRAMENTO DA COTAÇÃO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926121&modprp=6&numprp=62021";0,00;2.648,25;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE BATERIAS RECARREGÁVEIS PARA TELEFONE SEM FIO SOLICITADA PELA DIRETORIA DE LOGÍSTICA E APOIO OPERACIONAL - DILOG PARA A MANUTENÇÃO DOS SERVIÇOS TELEFÔNICOS NO ÓRGÃO E A MANUTENÇÃO DA PRESTAÇÃO DOS SEUS DIVERSOS SERVIÇOS PÚBLICOS";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=6&numprp=62021";0,00;350,00;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: AQUISIÇÃO DE MATERIAL DE CONSUMO - GARRAFA TÉRMICA EM AÇO INOX, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL - SEDUH/DF, CONFORME CONDIÇÕES E ESPECIFICAÇÕES ESTABELECIDAS NO PROJETO BÁSICO QUE DEVERÁ SER SOLICITADO POR MEIO DOE-MAIL COLICI@SEDUH.DF.GOV.BR .";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=6&numprp=62021";0,00;1.896,00;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE ESTADO DE JUSTICA E CIDADANIA";"MATERIAL";"OBJETO: AQUISIÇÃO DE UM SISTEMA DE CFTV DE MONITORAMENTO COM 10 CÂMERAS E CENTRAL DE MONITORAMENTO E ARMAZENAMENTO, COM MONITOR, COM INSTALAÇÃO E CABEAMENTO INCLUSOS PARA O CENTRO INTEGRADO 18 DE MAIO DA SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927507&modprp=6&numprp=62021";0,00;8.000,00;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE ESTADO DE TRABALHO DO DF";"MATERIAL";"OBJETO: CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE  ÁLCOOL 70¿, DESCRIÇÃO: ÁLCOOL ETÍLICO HIDRATADO 70%, LIQUIDO GEL, UNIDADE DE FORNECIMENTO: 500 ML , USO COSMÉTICO  PARA HIGIENIZAÇÃO DAS MÃOS APLICAÇÃO: ANTISSEPSIA DAS MÃOS. CARACTERÍSTICAS ADICIONAIS : COM EMOLIENTES EM SUA FORMULAÇÃO PARA EVITAR O RESSECAMENTO DA PELE.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926210&modprp=6&numprp=62021";0,00;8.899,27;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: ITEM 1: PLÁSTICO POLASEAL TRANSPARENTE, COM SOLDA, ESP 0,07 175MICRAS, MEDINDO 80X110MM, PLASTIFICAÇÃO DE RG, PACOTE COM 100 UNIDADES.     ITEM 2: FOLHAS DE PAPEL A5, OFFSET, COR BRANCA, 14,8CMX21CM PAPEL 180G/M².   TERMO DE REFERÊNCIA: HTTPS://DRIVE.GOOGLE.COM/FILE/D/1IA8ARFILA5UN3NJCX4Z0K1IJOUBHERF1/VIEW?USP=SHARING  OBS: ESTA DESCRIÇÃO, QUE É A MESMA DO TERMO DE REFERÊNCIA PREVALECE SOBRE A DESCRIÇÃO DOS ITENS CATALOGADOS NO COMPRASNET.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=6&numprp=62021";0,00;6.005,50;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE ESTADO DE TURISMO DO DF";"MATERIAL";"OBJETO: PÚLPITO DE ACRÍLICO  ALTURA: 115 CM  LARGURA: 60 CM  COMPRIMENTO: 40 CM  ESPESSURA: 8 MM  PESO: 25KG  COR: TRANSPARENTE";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=457319&modprp=6&numprp=62021";0,00;2.150,60;
"6/2021";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: TRAVA DE SEGURANÇA TIPO KENSINGTON, MATERIAL: AÇO, COMPONENTES: CABO DE AÇO DE 1,80M E REVESTIDO EM PVC COM LAÇO, APLICAÇÃO: PROTEÇÃO MICROCOMPUTADOR, MATERIAL FECHADURA: AÇO, CHAVE SEGURANÇA: MECÂNICA INVIOLÁVEL, TIPO FECHADURA: MECÂNICA INVIOLÁVEL, CARACTERÍSTICAS ADICIONAIS: COM 2 CHAVES, TIPO DISPOSITIVO: ENCAIXE DA TRAVA DIRETO NO MICROCOMPUTADOR. MESMO SEGREDO PARA TODAS AS UNIDADES.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=6&numprp=62021";0,00;2.687,00;
"6/2021";"INEXIGIBILIDADE DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE EST.DE ADMINIST.PENITENCIÁRIA";"SERVIÇO";"OBJETO: CONTRATAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO PARA ATENDER A SEDE DA SECRETÁRIA DE ADMINISTRAÇÃO PENITENCIARIA - SEAPE/DF, LOCALIZADA NA SBS QUADRA 02 BLOCO G LOTE 13 - ASA SUL, BRASÍLIA-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928082&modprp=7&numprp=62021";0,00;21.437,23;
"6/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE JUSTICA E CIDADANIA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE COLARES CERVICAIS E MACAS PARA QUALIFICAR OS ATENDIMENTOS REALIZADOS AOS ADOLESCENTES QUE SE ENCONTRAM EM INTERNAÇÃO PROVISÓRIA OU EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA DE INTERNAÇÃO, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927507&modprp=5&numprp=62021";26.718,33;19.730,99;
"6/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE INSUMOS PARA REALIZAÇÃO DE TREINAMENTO DOS ALUNOS COMPETIDORES DA OCUPAÇÃO DE VITRINISMO PARA SELETIVA WORLDSKILLS2021, VISANDO ATENDER AS DEMANDAS DO SENAI/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=62021";99.386,47;33.704,70;
"6/2021";"PREGÃO";"DIVULGADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MICROSCÓPIOS PARA SEREM UTILIZADOS PELA GERÊNCIA DE TECNOLOGIA AGROPECUÁRIA - GETEC NOS LABORATÓRIOS DE PESQUISA E UNIDADES DEMONSTRATIVAS QUE SERÃO MONTADOS NO NOVO CENTRO DE TECNOLOGIA EM AQUICULTURA DA GRANJA MODELO DO IPÊ, DE ACORDO COM O DETALHAMENTO DESCRITO NO ITEM 3, DO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=5&numprp=62021";26.080,00;10.610,00;
"6/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE TECIDOS, GRAMPEADOR, FITA CREPE, JOGO DE CURVAS, PAPEL, RODOS, SACARIA, GRÁFICOS, MATERIAIS ESCOLARES, BARBANTES, PINCÉIS, QUADRO BRANCO, APAGADOR, KIT DE MAQUIAGEM, CHAPAS DE MADEIRA, ATADURA, GESSO, COLA BRANCA, CAMISETA, SPRAY, LUVAS, TELAS PARA SERIGRAFIA E LANTERNA TÁTICA PARA ATENDER AO PROGRAMA PICASSO NÃO PICHAVA DA SSPDF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=62021";541.422,00;152.628,65;
"6/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE TINTAS E ACESSÓRIOS PARA PINTURA (FITA, IMPERMEABILIZANTE, TEXTURA ACRÍLICA E OUTROS), NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=62021";89.886,70;72.341,45;
"6/2021";"PREGÃO";"DIVULGADO";"COMPANHIA HABITACIONAL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE UNIFORMES E EPIS E FERRAMENTA PARA EMPREGADOS E COLABORADORES DA COMPANHIA DE  DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL - CODHAB/DF, CONFORME AS ESPECIFICAÇÕES E  CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925992&modprp=5&numprp=62021";6.905,50;4.743,24;
"6/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO CLONAZEPAM E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=62021";8.585.196,03;3.959.708,75;
