﻿Licitacoes2022
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"5/2022";"PREGÃO";"DIVULGADO";"EMPRESA BRAS. DE PARTICIPAÇOES EM ENER.NCLEAR";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO, JUNTO À PESSOA JURÍDICA HABILITADA, DA PRESTAÇÃO DE SERVIÇO DE AUDITORIA INDEPENDENTE PARA AVALIAÇÃO DA ESCRITURAÇÃO CONTÁBIL E DAS DEMONSTRAÇÕES FINANCEIRAS DA ENBPAR, CONFORME PREVISÃO DO ARTIGO 120 DO ESTATUTO SOCIAL DA ENBPAR, CONFORME ESPECIFICADO NO TERMO DE REFERENCIA ANEXO - A DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=929539&modprp=5&numprp=52022";2.000.000,00;38.000,00;
"5/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE ESPORTE";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ÔNIBUS POR KM RODADO, INCLUINDO COMBUSTÍVEL, SEGURO TOTAL E MOTORISTAS UNIFORMIZADOS, PARA O  TRANSPORTE DE PASSAGEIROS, PARA ATENDER ÀS NECESSIDADES DO PROGRAMA COMPETE BRASÍLIA GERIDO PELA SECRETARIA DE ESTADO DE ESPORTE E LAZER DO DISTRITO FEDERAL, SEL-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926246&modprp=5&numprp=52022";3.120.000,00;3.110.500,00;
"5/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA CONTRATAÇÃO DE SERVIÇOS DE LOCAÇÃO E AQUISIÇÃO DE BENS VOLTADOS À VIABILIZAÇÃO DE ATIVIDADES E PROJETOS A SEREM DESENVOLVIDOS PELA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E DETALHAMENTOS CONSTANTES NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=52022";3.662.600,00;1.988.647,12;
"5/2022";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"FUNDACAO DE AMPARO AO TRABALHADOR PRESO DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE 02 (DOIS) VEÍCULOS TIPO PICK-UP (CAMINHONETE), PARA ATENDER AS NECESSIDADES DA FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO DO DISTRITO FEDERAL   FUNAP/DF, CONFORME ESPECIFICAÇÕES CONSTANTES NO EDITAL E NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926354&modprp=5&numprp=52022";532.860,00;441.185,00;
"5/2022";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DOS OBJETOS PARA REALIZAÇÃO DAS SOLENIDADES DE ENTREGA DA ""MEDALHA DA ORDEM DO MÉRITO ALFERES JOSÉ DA SILVA XAVIER"", ""MEDALHA DUQUE DE CAXIAS"", ""MÉRITO AMBIENTAL"" E ""MEDALHA DA ORDEM DOS CAVALEIROS DE RABELO"", TODAS A SEREM REALIZADAS NO DECURSO DO ANO DE 2022, PARA ATENDER AS NECESSIDADES DA POLÍCIA MILITAR DO DISTRITO FEDERAL, CONFORME QUANTIDADES E ESPECIFICAÇÕES TÉCNICAS DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=52022";1.180.968,80;602.175,85;
"5/2022";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE P REÇOS PARA EVENTUAL CONTRATAÇÃO DE SERVIÇOS DE CONTROLE DE VETORES E PRAGAS URBANAS, A FIM DE ATENDER AS DEMANDAS DOS ÓRGÃOS QUE COMPÕEM A ESTRUTURA ADMINISTRATIVA DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=52022";8.501.976,00;416.596,82;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"PROCURADORIA-GERAL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE 200 PASTAS VETRO LATERAL DELLO COM GRAMPO PLÁSTICO - FORMATO 365MM X 265MM.  (CONSIDERAR ESTA ESPECIFICAÇÃO)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926121&modprp=6&numprp=42022";0,00;1.354,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE CAIXAS ACOPLADAS UNIVERSAIS DE 6 LITROS, PARA SEREM UTILIZADAS NA SUBSTITUIÇÃO DAQUELAS QUE SE ENCONTRAM QUEBRADAS NOS BANHEIROS DO AUDITÓRIO DA GERÊNCIA DE TECNOLOGIA AGROPECUÁRIA - GETEC NA GRANJA MODELO DO IPÊ.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=6&numprp=42022";0,00;594,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"AGÊNCIA BRAS.DE PROM.INTERNAC.DO TURISMO";"MATERIAL";"OBJETO: AQUISIÇÃO DE DE MÁSCARAS FACIAIS DESCARTÁVEIS PARA A EMBRATUR - AGÊNCIA BRASILEIRA DE PROMOÇÃO INTERNACIONAL DO TURISMO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA. ESPECIFICAÇÃO: MÁSCARA CIRÚRGICA, TRIPLA CAMADA, COM ELÁSTICO, ATÓXICA, DE COR BRANCA, USO ÚNICO, COM CLIPE NASAL E ELÁSTICO, 100% POLIPROPILENO, HIPOALERGÊNICA, NÃO ESTÉRIL, EM CAIXA CONTENDO 50 UNIDADES. MODELO DE REFERÊNCIA: MÁSCARA CIRÚRGICA TRIPLA C/ ELÁSTICO NOBR";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927988&modprp=6&numprp=42022";0,00;180,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: AQUISIÇÃO DE MATERIAIS DE INFORMÁTICA (DISCO RÍGIDO ESTADO SÓLIDO) PARA MANUTENÇÃO DOS COMPUTADORES COM DEFEITO DESTA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL - SEDUH/DF, CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTE NO TERMO DE REFERÊNCIA. O TERMO DE REFERÊNCIA DEVERÁ SER SOLICITADO POR MEIO DO E-MAIL: COLICI@SEDUH.DF.GOV.BR";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=6&numprp=42022";0,00;2.664,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASILIA";"MATERIAL";"OBJETO: AQUISIÇÃO DE MATERIAL DE GÊNERO ALIMENTÍCIO - CAFÉ TORRADO E MOÍDO, TIPO ARÁBICA, GRÃOS SELECIONADOS, EMBALADO A VÁCUO - PACOTE 500 GRAMAS, PARA ATENDER ÀS NECESSIDADES DA FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA, CONFORME CONDIÇÕES E ESPECI CAÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA DISPONIBILIZADO NO SÍTIO ELETRÔNICO DA FUNDAÇÃO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926401&modprp=6&numprp=42022";0,00;12.859,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"FUNDAÇÃO DE PREV.COMPLEMENTAR DOS SERV. DO DF";"MATERIAL";"OBJETO: CONTRATAÇÃO DE EMPRESAS PARA FORNECIMENTO DE EQUIPAMENTOS E INSUMOS PARA AS ATIVIDADES OPERACIONAIS DA DF-PREVICOM, A FIM DE ATENDER ÀS NECESSIDADES ATUAIS DA DF-PREVICOM, DE ACORDO COM AS ESPECIFICAÇÕES, EXIGÊNCIAS E CONDIÇÕES CONSTANTES DO PRESENTE PROJETO BÁSICO E ANEXOS, ABRANGENDO AINDA A GARANTIA DE TODOS OS MATERIAIS ADQUIRIDOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927448&modprp=6&numprp=42022";0,00;4.771,51;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: FONTES DE ALIMENTAÇÃO CA 65 - 90W, COM AS SEGUINTES CARACTERÍSTICAS: ENTRADA: VOLTAGEM DE ENTRADA BIVOLT (100   240V ~ 50/60HZ 1,5), SAÍDA 19V   4,74A, POTÊNCIA TOTAL 90W, PINO EXTERNO (CARCAÇA) NEGATIVO: DIÂMETRO EXTERNO DO PLUG 5.5MM - PI-ADAP090-L02, PINO INTERNO POSITIVO: DIÂMETRO INTERNO DO PLUG 2.5MM - PI-ADAP090-L02. ESPECIFICAÇÃO: HTTPS://WWW.DROPBOX.COM/S/FR83PUKKAFUWMB0/DESCRI%C3%A7%C3%A3O%20DETALHADA%20-%20FONTE%20DE%20ALIMENTA%C3%A7%C3%A3O%20CA%2065-90W.PDF?DL=0";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=6&numprp=42022";0,00;4.000,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: MATERIAL DE CONSUMO HOSPITALAR CIRÚRGICO - ENDOSCOPIA DIGESTIVA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=6&numprp=42022";0,00;11.235,19;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"CASA CIVIL DO DISTRITO FEDERAL/DF";"MATERIAL";"OBJETO: PROCESSO SEI Nº 00428-00000862/2022-81 -AQUISIÇÃO DE  BOTTONS METÁLICOS DE LAPELA VISANDO ATENDER AS NECESSIDADES DA CASA MILITAR DO DISTRITO FEDERAL, CONFORME  MODELO (ARTE) ,QUANTIDADE E ESPECIFICAÇÕES CONSTANTES NO TÓPICO 13 DESTE TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928311&modprp=6&numprp=42022";0,00;1.898,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"SERVIÇO";"OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA MINISTRAR CURSO DE FORMAÇÃO DE AUDITORES INTERNOS DE SISTEMAS DE GESTÃO DA QUALIDADE COM BASE NAS NORMAS ABNT NBR ISO 9001:2015 E 19011:2018, NA MODALIDADE IN COMPANY E CONTEÚDO POR MEIO DE MATERIAL CONSULTIVO AOS PARTICIPANTES, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL - ATO CONVOCATÓRIO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=6&numprp=42022";0,00;14.271,00;
"4/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"SERVIÇO";"OBJETO: SERVIÇOS DE AQUISIÇÃO COM INSTALAÇÃO DE PARA-BRISA DIANTEIRO PARA VEÍCULO AUTOMOTOR (MARCA/MODELO: MBENZ / CCAP SPRINTER M PLACA/UF: PBC1149/DF ANO FABRICAÇÃO/MODELO: 2017/2018 TIPO DE VEÍCULO: AUTOMÓVEL CATEGORIA: PARTICULAR COR: BRANCA)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=6&numprp=42022";0,00;2.539,85;
"4/2022";"PREGÃO";"DIVULGADO";"DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CONJUNTOS DE MEDALHAS DO MÉRITO DA PAZ NO TRÂNSITO NO DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL, ACOMPANHADOS DE CONTRATAÇÃO DE SERVIÇOS GRÁFICOS PARA EMISSÃO DE HISTÓRICO DA MEDALHA, DIPLOMA DA MEDALHA, DIPLOMA DA INSÍGNIA, PORTA DIPLOMA E SACOLA DE PAPEL, VISANDO ATENDER DEMANDA DA ASSESSORIA DE COMUNICAÇÃO SOCIAL , DE ACORDO COM AS ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO A DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926142&modprp=5&numprp=42022";197.596,50;84.000,00;
"4/2022";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS TÉCNICOS, VISANDO ATENDER ÀS DEMANDAS DAS ÁREAS TÉCNICAS DA FHB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=42022";234.870,00;162.890,00;
"4/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR FRASCO COLETOR PARA FEZES COM CONSERVANTE, FILTRO E COLETOR INTERNO E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=42022";2.462.409,72;1.079.578,26;
"4/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE VIATURAS ADAPTADAS, TIPO FURGÃO, PARA SERVIREM DE UNIDADES ITINERANTES DE PROMOÇÃO À SAÚDE, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES DESTE TERMO DE REFERÊNCIA. (REPETIÇÃO DO ÚNICO GRUPO FRACASSADO NO PREGÃO ELETRÔNICO Nº23/2021-SSP/DF)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=42022";2.100.000,00;1.958.654,25;
"4/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO E IMPLANTAÇÃO DE ATIVOS DE REDES (SWITCH CORE E SWITCH DE ACESSO), COM MONTAGEM, INSTALAÇÃO E CONFIGURAÇÃO, COM GARANTIA MÍNIMA DE 48 (QUARENTA E OITO) MESES NA MODALIDADE  ON-SITE , VISANDO O ATENDIMENTO DAS NECESSIDADES DESTA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL-SEDUH/DF, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO EDITAL. EXISTINDO DIVERGÊNCIA ENTRE AS ESPECIFICAÇÕES DOS ITENS, PREVALECERÃO OS ITENS DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=5&numprp=42022";163.341,59;125.647,38;
"4/2022";"PREGÃO";"DIVULGADO";"SOCIED.DE TRANSP.COLETIVO DE BRASILIA LTDA.";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  O OBJETO CONSISTE NA CONTRATAÇÃO DE EMPRESAS PARA O FORNECIMENTO CONTINUADO DE PEÇAS E ACESSÓRIOS NOVOS, ORIGINAIS OU GENUÍNOS, NA MODALIDADE DE ATA DO SISTEMA DE REGISTRO DE PREÇOS, PARA A MANUTENÇÃO DOS VEÍCULOS DAS MARCAS RENAULT, NISSAN E FIAT DA FROTA AUXILIAR SOCIEDADE DE TRANSPORTES COLETIVOS DE BRASÍLIA   TCB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926167&modprp=5&numprp=42022";30,00;114.572,05;
"4/2022";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  RADIOLOGIA ODONTOLÓGICA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=42022";24.653,96;21.248,00;
"4/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE ADMINIST.PENITENCIÁRIA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A AQUISIÇÃO E INSTALAÇÃO DE MOTORES PARA PORTÕES DE TODAS ASUNIDADES PRISIONAIS, VISANDO AUMENTO DA EFICIÊNCIA E SEGURANÇA AO ACESSO ÀS UNIDADES PRISIONAIS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928082&modprp=5&numprp=42022";63.603,80;63.600,00;
"4/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MATERIAIS E EQUIPAMENTOS DIVERSOS, A FIM DE ATENDER AS DEMANDAS AS NECESSIDADES  DAS UNIDADES ESCOLARES, BEM COMO DAS UNIDADES ADMINISTRATIVAS DA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL   SEEDF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=42022";29.433.230,02;18.996.918,16;
"4/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE DESEN. SOCIAL DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FORNECIMENTO CONTÍNUO DE CESTAS BÁSICAS, VISANDO O ATENDIMENTO DOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL   SEDES, DE ACORDO COM AS CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTES NO PRESENTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450858&modprp=5&numprp=42022";8.702.004,60;7.746.192,00;
"4/2022";"PREGÃO";"DIVULGADO";"DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CONJUNTOS DE MEDALHAS DO MÉRITO DA PAZ NO TRÂNSITO NO DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL, ACOMPANHADOS DE CONTRATAÇÃO DE SERVIÇOS GRÁFICOS PARA EMISSÃO DE HISTÓRICO DA MEDALHA, DIPLOMA DA MEDALHA, DIPLOMA DA INSÍGNIA, PORTA DIPLOMA E SACOLA DE PAPEL, VISANDO ATENDER DEMANDA DA ASSESSORIA DE COMUNICAÇÃO SOCIAL , DE ACORDO COM AS ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO A DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926142&modprp=5&numprp=42022";46.837,50;32.500,00;
"4/2022";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA RENOVAÇÃO DE GARANTIA E SUPORTE TÉCNICO DA SOLUÇÃO DE VIRTUALIZAÇÃO VMWARE DO TIPO PRODUCTION.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=42022";1.388.600,00;681.088,08;
"4/2022";"PREGÃO";"DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS  PARA ORGANIZAÇÃO DA AGROBRASÍLIA, A SER REALIZADA NO PERÍODO DE 17 A 21 DE MAIO DE 2022, CONFASER NO MÊS DE JUNHO/22,  ATIVIDADES NO PROJETO ""EMPREENDER E INOVAR/FILHOS DESTE SOLO"" MAIO A SETEMBRO/22 E MÉTODOS COLETIVOS REGIONAIS, CONFORME ESPECIFICAÇÕES E CONDIÇÕES CONSTANTE DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=42022";12.239.860,00;601.557,32;
"4/2022";"PREGÃO";"DIVULGADO";"DEFENSORIA PÚBLICA DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE IMPRESSÃO CORPORATIVA - OUTSOURCING DE IMPRESSÃO - COMPREENDENDO IMPRESSÃO, REPRODUÇÃO DE CÓPIAS E DIGITALIZAÇÃO, NA MODALIDADE FRANQUIA MENSAL DE PÁGINAS E EXCEDENTE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926314&modprp=5&numprp=42022";709.502,40;612.834,00;
"4/2022";"PREGÃO";"DIVULGADO";"CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO SERVIÇOS DE ASSISTÊNCIA TÉCNICA E MANUTENÇÃO PREVENTIVA E CORRETIVA EM SISTEMAS DE CONDICIONADORES DE AR DOS TIPOS SPLITS E   JANELA  , CÂMARAS FRIAS, NOS AMBIENTES INTERNOS DA CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL   CEASA-DF, A SEREM EXECUTADOS DE FORMA CONTÍNUA,  NÃO RESIDENTE , COM FORNECIMENTO DE PEÇAS DE REPOSIÇÃO GENUINAMENTE ORIGINAIS SEM ÔNUS A CONTRATANTE.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926245&modprp=5&numprp=42022";480.000,00;59.090,00;
"4/2022";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  FORNECIMENTO E INSTALAÇÃO DE SISTEMA DE IRRIGAÇÃO NO JARDIM BURLE MARX BRASÍLIA   DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=42022";994.563,36;750.000,00;
"4/2022";"PREGÃO";"DIVULGADO";"FUNDACAO DE AMPARO AO TRABALHADOR PRESO DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  PREGÃO ELETRÔNICO PARA AQUISIÇÃO DE SEGURO COLETIVO DE ACIDENTES PESSOAIS DECORRENTES DE ACIDENTES DE TRABALHO, DESTINADOS AOS PRESOS QUE CUMPREM PENA NO SISTEMA PENITENCIÁRIO DO DISTRITO FEDERAL E QUE EXERCEM ATIVIDADES POR MEIO DE CONTRATOS DE TRABALHO OU DE CAPACITAÇÃO FIRMADOS COM A  FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO DO DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926354&modprp=5&numprp=42022";134.096,40;83.839,20;
"4/2022";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS E MÁQUINAS PARA OFICINA E ACABAMENTO (ABRAÇADEIRA, ARRUELA, BROCA, CORRENTE, MALETA, PARAFUSO, DENTRE OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=42022";190.646,16;41.132,56;
"4/2022";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DO METROPOLITANO DO DIST. FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MANUTENÇÃO DO SISTEMA DE MATERIAL RODANTE (CORRETIVA, PREVENTIVA E PREDITIVA) DA COMPANHIA DO METROPOLITANO DO DISTRITO FEDERAL - METRÔ-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925046&modprp=5&numprp=42022";110.872.006,38;77.889.074,40;
