﻿Licitacoes2019
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"9/2019";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: AQUISIÇÃO DE PRISMA (DISPLAYS) DE MESA, DE MODO A ATENDER ÀS NECESSIDADES DESTA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL - SEDUH/DF, CONFORME TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=6&numprp=92019";0,00;948,00;
"9/2019";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"MATERIAL";"OBJETO: DESCRIÇÃO:  BOMBA DE ÁGUA SUBMERSA DE BAIXO CONSUMO E ALTA VAZÃO, DESTINADA A CIRCULAÇÃO E OXIGENAÇÃO DE ESPELHOS DE ÁGUA COM A PRESENÇA DE PEIXES ORNAMENTAS COM AS SEGUINTES ESPECIFICAÇÕES MÍNIMAS:VAZÃO MÍNIMA: 2.500 LITROS POR HORA  POTÊNCIA MÁXIMA: 44W. VOLTAGEM 220V. FREQUÊNCIA: 60HZ";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=6&numprp=92019";0,00;349,99;
"9/2019";"PREGÃO";"DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CABEÇAS PARA TREINO, COM CABELOS MISTO E HUMANO, PARA ATENDER AS NECESSIDADES DESTE SENAC-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=92019";19.470,00;10.870,66;
"9/2019";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTO PARA BACKUP EM FITA (TAPE LIBRARY) COM GARANTIA DE 60 (SESSENTA) MESES, INCLUINDO INSTALAÇÃO E CONFIGURAÇÃO, E TAMBÉM FITAS LTO7 PARA REALIZAÇÃO DE BACKUPS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=92019";55.000,00;37.078,00;
"9/2019";"PREGÃO";"DIVULGADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS DE ACONDICIONAMENTO E EMBALAGEM E OUTROS PARA SER(EM) UTILIZADO(S) NO(A) GERÊNCIA DE PRODUÇÃO VEGETAL, PISCICULTURA E PECUÁRIA (GEVEP) EM SUAS ATIVIDADES LIGADAS À PISCICULTURA E À PRODUÇÃO DE MUDAS DE ESPÉCIES NATIVAS DO CERRADO NA GRANJA MODELO DO IPÊL, CONFORME DESCRIÇÃO, CARACTERÍSTICAS, PRAZOS, CONDIÇÕES E DEMAIS OBRIGAÇÕES E INFORMAÇÕES CONSTANTES DOS ANEXOS DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=5&numprp=92019";42.000,00;14.877,28;
"9/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO DE LANCETA DESCARTÁVEL USO DOMICILIAR, EM SISTEMA DE  REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E  QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=92019";123.309,54;61.654,77;
"9/2019";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO ODONTOLÓGICO   FILME DE IMAGEM LASER DRY VIEW, CONFORME ESPECIFICAÇÕES DO NÚMERO 4 DO TERMO DE REFERÊNCIA PARA ATENDER ÀS NECESSIDADES DO CENTRO ODONTOLÓGICO DA POLÍCIA MILITAR DO DISTRITO FEDERAL. PROCESSO SEI 00054-00076953/2018-97";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=92019";44.760,00;29.988,00;
"9/2019";"PREGÃO";"DIVULGADO";"SERVIÇO SOCIAL DO COMÉRCIO - SESC";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL ODONTOLÓGICO";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926637&modprp=5&numprp=92019";796.180,48;560.910,18;
"9/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DO GÊNERO ALIMENTÍCIO ARROZ BRANCO POLIDO POR MEIO DE REGISTRO DE PREÇOS PARA O PROGRAMA DE ALIMENTAÇÃO ESCOLAR DO DISTRITO FEDERAL (PAE-DF), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (ENTREGAS REALIZADAS  QUINZENALMENTE DIRETAMENTE NAS 670 ESCOLAS DA REDE PÚBLICA DE ENSINO DO DISTRITO FEDERAL).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=92019";22.044.019,20;4.495.003,25;
"9/2019";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE INSUMOS PARA REALIZAÇÃO DE EXAMES IMUNO-HEMATOLÓGICOS ATRAVÉS DA TÉCNICA EM GEL AGLUTINAÇÃO, COM DISPONIBILIZAÇÃO DE EQUIPAMENTOS EM REGIME DE COMODATO, NA FUNDAÇÃO HEMOCENTRO DE BRASÍLIA, CONFORME ESPECIFICAÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=92019";292.824,00;284.952,00;
"9/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONCRETO ARMADO PARA REDES DE AGUA E DE ESGOTOS (ADUELA, FUNDO, POSTE, TUBO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=92019";408.226,00;266.725,32;
"9/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE EQUIPAMENTOS (ESCADA TELESCÓPICA, ESCLERÔMETRO, DETECTOR DE METAIS, FISSURÔMETRO, CHAVE TESTE, TERMÔMETRO, ALICATE WATTIMETRO, ALICATE TERRÔMETRO, ANEMÔMETRO, LUXÍMETRO, DECIBELÍMETRO, ESCALÍMETRO, NIVELADOR A LASER, LONA DE PVC, BOTA DE PVC, COLETE DE SINALIZAÇÃO, GERADOR PORTÁTIL, FITA DE ISOLAMENTO DE ÁREA, MÁSCARA FACIAL INTEIRA, PAR DE LUVA DE VAQUETA, CONE PARA SINALIZAÇÃO, LANTERNA ANTE EXPLOSÃO, DETECTOR DE GASES, ESTAÇÃO DE";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=92019";218.102,65;98.507,95;
"9/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE PLANEJAMENTO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE REVISÃO ORTOGRÁFICA E DE NORMAS, PROJETO GRÁFICO, CRIAÇÃO DA CAPA, ILUSTRAÇÃO, DIAGRAMAÇÃO E ARTE FINAL PARA PUBLICAÇÃO DE UMA EDIÇÃO DO ATLAS DO DISTRITO FEDERAL - 2019, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS (I A V).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925341&modprp=5&numprp=92019";21.416,00;3.350,00;
"9/2019";"PREGÃO";"DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ALIMENTAÇÃO PARA ATENDER OS CURSOS E SEMINÁRIOS MINISTRADOS PELO CENTRO DE CAPACITAÇÃO DA EMATER-DF (CENTRER) E OS PREVISTOS NO PLANO DE TRABALHO DO CONVÊNIO DE FORMAÇÃO DE AGENTES DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL (ATER).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=92019";46.950,00;33.197,30;
"9/2019";"PREGÃO";"DIVULGADO";"AGÊNCIA REGULAD.DE ÁGUAS, ENERGIA E SANEAM.DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS TÉCNICOS DE ATENDIMENTO REMOTO (PRIMEIRO NÍVEL) E PRESENCIAL (SEGUNDO NÍVEL) DE TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926017&modprp=5&numprp=92019";379.245,48;160.990,00;
"9/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE EMPRESAS PRESTADORAS DE SERVIÇO DE CONECTIVIDADE IP DEDICADO À INTERNET, COM PROTEÇÃO CONTRA ATAQUES DE NEGAÇÃO DE SERVIÇOS DO TIPO DOS (DENIAL OF SERVICE) / DDOS (DISTRIBUTED DENIAL OF SERVICE), INCLUINDO INSTALAÇÃO, MANUTENÇÃO E EQUIPAMENTOS EXIGIDOS PARA O PERFEITO FUNCIONAMENTO DA SOLUÇÃO, DE RESPONSABILIDADE DA SUBSECRETARIA DE TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO - SUTIC/SEPLAG, CONFORME CONSTA DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925041&modprp=5&numprp=92019";42.143.533,96;7.871.976,80;
"9/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESAS PARA FORNECIMENTO DE PEÇAS, COMPONENTES E ACESSÓRIOS ORIGINAIS PARA VEÍCULOS DAS LINHAS LEVE, UTILITÁRIO E PESADA E MOTOCICLETAS QUE COMPÕEM À FROTA DA POLÍCIA CIVIL DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=92019";325,40;6.337.031,60;
"9/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA, VARRIÇÃO, LAVAGEM, ASSEIO, CONSERVAÇÃO, COLETA E SEGREGAÇÃO DOS RESÍDUOS EM CONSONÂNCIA COM AS NORMATIVAS DA COLETA SELETIVA, LOGÍSTICA REVERSA, ORGANIZAÇÃO DOS CENTROS DE RECEPÇÃO DE RESÍDUOS (CRR   ECOPONTOS), JARDINAGEM COM PODA E SUPRESSÃO DE VEGETAÇÃO, CAIAÇÃO DE MEIOS-FIOS, LIMPEZA DE TELHADOS, CALHAS E DUTOS, PARA ESTA CEASA/DF, COMPREENDENDO SERVIÇOS COM VISTAS À OBTENÇÃO DE ADEQUADAS CONDIÇÕES DE SALUBRIDADE E HIGI";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926245&modprp=5&numprp=92019";4.060.762,92;2.639.999,99;
"9/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"DEFENSORIA PÚBLICA DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS NA ÁREA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC) PARA PLANEJAMENTO, ORGANIZAÇÃO, DESENVOLVIMENTO, IMPLANTAÇÃO E EXECUÇÃO CONTINUADA DE ATIVIDADES DE ATENDIMENTO, SUPORTE TÉCNICO REMOTO E PRESENCIAL A USUÁRIOS DE SOLUÇÕES DE TIC, BEM COMO SUPORTE ESPECIALIZADO PARA SUSTENTAÇÃO DE TODO AMBIENTE DE TIC DA DEFENSORIA PÚBLICA DO DISTRITO FEDERAL - DPDF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926314&modprp=5&numprp=92019";2.557.136,44;1.299.510,70;
"8/2019";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: AQUISIÇÃO DE DISPOSITIVOS PORTÁTEIS, A FIM DE ATENDER ÀS NECESSIDADES DA ASSESSORIA DE COMUNICAÇÃO   ASCOM E ASSESSORIA TÉCNICA DE ÓRGÃOS COLEGIADOS - ASCOL DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO   SEDUH, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS NELE CONSTANTES.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=6&numprp=82019";0,00;624,18;
"8/2019";"PREGÃO";"DIVULGADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE ALIMENTO PARA ANIMAIS E MEDICAMENTOS VETERINÁRIOS PARA ATENDER À GERÊNCIA DE PRODUÇÃO VEGETAL, PISCICULTURA E PECUÁRIA, GERÊNCIA DE APREENSÃO DE ANIMAIS E GERÊNCIA DE SANIDADE ANIMAL DA SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=5&numprp=82019";581.046,60;325.282,27;
"8/2019";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS PARA UTILIZAÇÃO NA PESQUISA DE GENOTIPAGEM ERITROCITÁRIA DE PACIENTES ATENDIDOS PELO LABORATÓRIO DE IMUNOHEMATOLOGIA DE PACIENTES DA FHB - FUNDAÇÃO HEMOCENTRO DE BRASÍLIA, CONFORME ESPECIFICAÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=82019";307.262,98;147.254,00;
"8/2019";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO   MATERIAL FARMACOLÓGICO   CONFORME ESPECIFICAÇÕES DO NÚMERO 4 DO TERMO DE REFERÊNCIA. PROCESSO SEI 00054-00077414/2018-75.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=82019";30.030,00;10.690,68;
"8/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE MEDICAMENTOS NÃO-PADRONIZADOS NA SES-DF, POR SISTEMA DE REGISTRO DE PREÇOS, PARA  ATENDIMENTO A DECISÕES JUDICIAIS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=82019";8.090.045,10;8.077.175,10;
"8/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONSTITUI OBJETO DESTE TERMO DE REFERÊNCIA COMPOR EDITAL DE PREGÃO ELETRÔNICO DE REGISTRO DE PREÇOS, PARA EVENTUAL AQUISIÇÃO DE CARTUCHOS DE TONER PARA IMPRESSORA SAMSUNG, VISANDO À CONTINUIDADE DOS SERVIÇOS ADMINISTRATIVOS DAS UNIDADES ADMINISTRATIVAS DESTA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=82019";88.042,50;38.500,00;
"8/2019";"PREGÃO";"DIVULGADO";"SOCIED.DE TRANSP.COLETIVO DE BRASILIA LTDA.";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONFECÇÃO DE UNIFORMES, A SEREM UTILIZADOS POR FUNCIONÁRIOS DA SOCIEDADE DE TRANSPORTE COLETIVOS DE BRASÍLIA   TCB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926167&modprp=5&numprp=82019";64.633,76;49.846,40;
"8/2019";"PREGÃO";"DIVULGADO";"PROCURADORIA-GERAL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A EVENTUAL AQUISIÇÃO DE NOTEBOOKS COM GARANTIA DE 60 (SESSENTA) MESES";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926121&modprp=5&numprp=82019";1.510.500,00;1.391.250,00;
"8/2019";"PREGÃO";"DIVULGADO";"AGÊNCIA REGULAD.DE ÁGUAS, ENERGIA E SANEAM.DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE ASSINATURA DE 260 (DUZENTAS E SESSENTA) LICENÇAS DA SOLUÇÃO EM NUVEM MICROSOFT OFFICE 365, INTEGRANTE DA MODALIDADE ENTERPRISE AGREEMENT SUBSCRIPTION";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926017&modprp=5&numprp=82019";319.682,20;300.200,00;
"8/2019";"PREGÃO";"DIVULGADO";"CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE PREVENÇÃO E COMBATE A INCÊNDIO, POR MEIO DE EQUIPE DE BOMBEIROS CIVIS, COM O FORNECIMENTO DOS RESPECTIVOS EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL, EQUIPAMENTOS DE PROTEÇÃO COLETIVA E DE MATERIAL DE PRIMEIROS SOCORROS, CONFORME EXIGÊNCIAS E ESPECIFICAÇÕES DESCRITAS NESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926245&modprp=5&numprp=82019";1.800.000,00;382.588,50;
"8/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE PLANEJAMENTO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAR SERVIÇOS DE COLETA DE DADOS (INFORMAÇÕES) PARA A PESQUISA DE EMPREGO E DESEMPREGO DO DISTRITO FEDERAL   PED/DF, EM AMOSTRA DE DOMICÍLIOS RESIDENCIAIS URBANOS, LOCALIZADOS NAS 33 REGIÕES ADMINISTRATIVAS DO DISTRITO FEDERAL E EM 12 MUNICÍPIOS GOIANOS ADJACENTES, SEGUINDO PADRÕES E CRITÉRIOS METODOLÓGICOS ESPECÍFICOS DA PED, E CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS (I A V).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925341&modprp=5&numprp=82019";2.027.335,00;1.459.681,20;
"8/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS EM AÇO PARA ADUTORAS E REDES DE ÁGUA (ARRUELA, BARRA, FLANGE, JUNTA, NIPLE, PARAFUSO E PORCA).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=82019";495.122,46;369.631,33;
"8/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSERVAÇÃO/MANUTENÇÃO DOS ESCRITÓRIOS LOCAIS DE PLANALTINA E VARGEM BONITA DA EMATER-DF, COMPOSTO POR SERVIÇOS ESSENCIAIS PARA A MANUTENÇÃO DOS MESMOS. O ESCRITÓRIO DE PLANALTINA ESTÁ LOCALIZADO NO SETOR SHD - S/N PJA NS - PLANALTINA-DF, CEP 73310-200 E O SERVIÇO TERÁ UMA ÁREA APROXIMADA DE 156 M². O ESCRITÓRIO DE VARGEM BONITA ESTÁ LOCALIZADO NO SETOR PARK WAY - NÚCLEO BANDEIRANTE, BRASÍLIA - DF, CEP 71750-000 E O SERVIÇO TERÁ UMA ÁREA APRO";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=82019";358.974,13;306.199,97;
"7/2019";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"MATERIAL";"OBJETO: CABOS SINTENAX SEMI RÍGIDOS 10 MM PRETO E AZUL";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=6&numprp=72019";0,00;913,00;
"7/2019";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO, DESTINADO AO ARMAZENAMENTO DE CONTRAPROVA DE DROGAS PELA CENTRAL DE GUARDA E CUSTÓDIA DE VESTÍGIOS DO DEPARTAMENTO DE POLÍCIA TÉCNICA DA POLÍCIA CIVIL DO DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=72019";31.275,00;15.587,50;
"7/2019";"PREGÃO";"DIVULGADO";"SERVIÇO SOCIAL DO COMÉRCIO - SESC";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926637&modprp=5&numprp=72019";122.548,75;114.959,85;
"7/2019";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MOBILIÁRIO";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=72019";78.764,00;48.541,66;
"7/2019";"PREGÃO";"DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE VEÍCULOS DE TRAÇÃO MECÂNICA, CONFORME ESPECIFICAÇÃO CONSTANTE NO ITEM 2 DO TERMO DE REFERÊNCIA ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=72019";865.000,00;589.900,00;
"7/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE MEDICAMENTOS NÃO-PADRONIZADOS NA SES-DF, POR SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDIMENTO A DECISÕES JUDICIAIS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=72019";8.881.331,99;8.878.799,61;
"7/2019";"PREGÃO";"DIVULGADO";"CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  O OBJETO DA PRESENTE LICITAÇÃO É O REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MATERIAIS DE MANUTENÇÃO DIVERSOS PARA AS CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL/CEASA-DF, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TR E EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926245&modprp=5&numprp=72019";1.758.548,11;597.812,05;
