﻿Licitacoes2020
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"6/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO EM SISTEMA DE REGISTRO DE PREÇOS DE MATERIAL DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME)   CATETER CENTRAL, NÃO CONTEMPLADO NA TABELA SUS DE OPME DO MINISTÉRIO DA SAÚDE, PARA ATENDER AS DEMANDAS DA UNIDADE DE CIRURGIA VASCULAR, DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=62020";180.000,00;131.400,00;
"6/2020";"PREGÃO";"DIVULGADO";"DEFENSORIA PÚBLICA DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE 02 (DOIS) SEMIRREBOQUES ADAPTADOS COM INSTALAÇÕES, MOBILIÁRIOS E EQUIPAMENTOS PARA UNIDADE MÓVEL, POR MEIO DE SISTEMA DE REGISTRO DE PREÇOS- SRP, VISANDO ATENDER AS DEMANDAS DA DEFENSORIA PÚBLICA DO DISTRITO FEDERAL, DE FORMA ITINERANTE, EM CONFORMIDADE COM AS ESPECIFICAÇÕES TÉCNICAS, QUANTIDADES E CONDIÇÕES ESTABELECIDAS NESTE INSTRUMENTO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926314&modprp=5&numprp=62020";2.554.699,98;1.810.000,00;
"6/2020";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE TUBOS DE POLIETILENO DE ALTA INTENSIDADE   PEAD, DIÂMETROS  DE 630MM PARA UTILIZAÇÃO NAS OBRAS DE IMPLANTAÇÃO DA SUBADUTORA SAT.GCS.033   INTERLIGAÇÃO  DO SISTEMA TORTO / SANTA MARIA AO SISTEMA SOBRADINHO / PLANALTINA   TRECHO 2, EM BRASÍLIA/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=62020";6.775.200,00;2.153.962,08;
"6/2020";"PREGÃO";"DIVULGADO";"CENTRAIS DE ABASTECIMENTO DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE COLETA, TRANSPORTE, TRANSBORDO E DESTINAÇÃO FINAL    AMBIENTALMENTE    ADEQUADA    DE    RESÍDUOS    SÓLIDOS    URBANOS    RECICLÁVEIS,    ORGÂNICOS    E REJEITOS/INDIFERENCIADOS, CONFORME LEGISLAÇÕES VIGENTES RELACIONADAS À GESTÃO DE RESÍDUOS SÓLIDOS E NAS CONDIÇÕES ESPECIFICADAS NO TERMO DE REFERÊNCIA E EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926245&modprp=5&numprp=62020";1.150.380,00;741.566,15;
"6/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE DESEN. SOCIAL DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE PREPARO, FORNECIMENTO, TRANSPORTE E DISTRIBUIÇÃO DE 13.800 (TREZE MIL E OITOCENTOS) LANCHES MENSAIS, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450858&modprp=5&numprp=62020";745.200,00;678.960,00;
"6/2020";"PREGÃO";"DIVULGADO";"PROCURADORIA-GERAL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO PROFISSIONAL DE REPÓRTER - FOTOGRÁFICO, COM MÃO DE OBRA RESIDENTE PARA REALIZAR PRODUÇÃO, EDIÇÃO, TRATAMENTO, ARQUIVAMENTO E ENVIO DE REGISTRO DOS EVENTOS INSTITUCIONAIS, SOB DEMANDA, QUE PODERÁ OCORRER NAS DEPENDÊNCIAS DA PROCURADORIA-GERAL DO DISTRITO FEDERAL OU EM OUTRAS LOCALIDADES DO DF EM QUE ESTA CASA JURÍDICA SE FAÇA PRESENTE, DE ACORDO COM AS ESPECIFICAÇÕES E CONDIÇÕES DESCRITAS NO TERMO DE REFERÊNCIA QU";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926121&modprp=5&numprp=62020";31.222,00;29.350,00;
"6/2020";"PREGÃO";"DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE AUXÍLIO DIAGNÓSTICO EM EXAMES LABORATORIAIS, NA ÁREA DE MEDICINA VETERINÁRIA, PARA ATENDIMENTO AOS EQUINOS E CANINOS DA POLÍCIA MILITAR DO DISTRITO FEDERAL";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=62020";612.216,20;373.705,80;
"6/2020";"PREGÃO";"DIVULGADO";"AGÊNCIA REGULAD.DE ÁGUAS, ENERGIA E SANEAM.DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, EM REGIME DE EMPREITADA POR PREÇO GLOBAL, PELO PRAZO INICIAL DE 30 (TRINTA) MESES, PARA A PRESTAÇÃO DOS SERVIÇOS DE NATUREZA CONTINUADA DE LIMPEZA, CONSERVAÇÃO, HIGIENIZAÇÃO E DEDETIZAÇÃO DAS INSTALAÇÕES E DE COPEIRAGEM PARA A AGÊNCIA REGULADORA DE ÁGUAS, ENERGIA E SANEAMENTO BÁSICO DO DISTRITO FEDERAL - ADASA, COM O FORNECIMENTO DE TODO O MATERIAL DE CONSUMO DE LIMPEZA, HIGIENE E DE COPA, BEM COMO MÁQUINAS, EQUIPAMENTOS E UTENSÍLIOS NECESSÁRIOS";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926017&modprp=5&numprp=62020";2.993.046,43;2.282.619,96;
"6/2020";"PREGÃO";"DIVULGADO";"COMPANHIA DO METROPOLITANO DO DIST. FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO E INSTALAÇÃO DA COMUNICAÇÃO VISUAL E SINALIZAÇÃO DE EMERGÊNCIA DAS ESTAÇÕES 106 SUL E 110 SUL DA LINHA 1 DO METRÔ-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925046&modprp=5&numprp=62020";782.830,00;212.885,00;
"6/2020";"PREGÃO";"DIVULGADO";"SERVICO DE LIMPEZA URBANA DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE PARA DESTINAÇÃO FINAL DE RESÍDUOS DA CONSTRUÇÃO CIVIL, PODAS E VOLUMOSOS ENTREGUES NOS PONTOS DE ENTREGA VOLUNTÁRIA DE PEQUENOS VOLUMES (PEV) PELA POPULAÇÃO, SITUADOS NAS REGIÕES ADMINISTRATIVAS DO DISTRITO FEDERAL, E PARA A REMOÇÃO DE ANIMAIS MORTOS,";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926254&modprp=5&numprp=62020";2.979.373,08;2.542.776,00;
"6/2020";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DOS SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DO SISTEMA TELEFÔNICO DO EDIFÍCIO BRASÍLIA DO BRB HIPATH 4000, PARA UM PERÍODO DE 30 (TRINTA) MESES, CONFORME O EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=62020";600.000,00;198.000,00;
"6/2020";"PREGÃO";"DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA, PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE LIMPEZA, CONSERVAÇÃO, ASSEIO, HIGIENIZAÇÃO, VISANDO À OBTENÇÃO DE ADEQUADAS CONDIÇÕES DE SALUBRIDADE E HIGIENE, COM A DISPONIBILIZAÇÃO DE MÃO DE OBRA, SANEANTES DOMISSANITÁRIOS, MATERIAIS E EQUIPAMENTOS, NAS DEPENDÊNCIAS DAS UNIDADES DO SENAC-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=62020";3.070.000,00;2.376.100,00;
"6/2020";"PREGÃO";"DIVULGADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇO DE INVESTIGAÇÃO GEOTÉCNICA PARA EXECUÇÃO DE SONDAGEM A PERCUSSÃO, DE ACORDO COM O DETALHAMENTO DE SERVIÇOS DESCRITOS NO ITEM 4 DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=5&numprp=62020";64.611,67;37.300,00;
"6/2020";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MOBILIÁRIO, PARA ATENDER DEMANDAS DA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL NO APARELHAMENTO DOS NOVOS CENTROS DE DETENÇÃO PROVISÓRIA: CDP1, CDP2, CDP3, E CDP4 E REPOSIÇÃO DE EQUIPAMENTOS DO CENTRO INTEGRADO DE OBSERVAÇÃO DE BRASÍLIA-CIOB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=62020";971.926,96;451.318,98;
"6/2020";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"SOCIED.DE TRANSP.COLETIVO DE BRASILIA LTDA.";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO DE TRANSPORTE ESCOLAR, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO AO EDITAL, E SEUS ENCARTES.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926167&modprp=5&numprp=62020";37.632.321,55;31.304.764,13;
"6/2020";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"CONSORCIO INTER DESEN BRASIL CENTRAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS, PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACÊUTICA, PARA OS ENTES INTEGRANTES DO CONSÓRCIO BRASIL CENTRAL, DE ACORDO COM AS ESPECIFICAÇÕES E REGRAS CONTIDAS NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926873&modprp=5&numprp=62020";22.751.218,18;8.094.311,33;
"6/2020";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SERVIÇO SOCIAL DA INDÚSTRIA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE, TRANSBORDO, TRATAMENTO E DESTINAÇÃO OU DISPOSIÇÃO FINAL AMBIENTALMENTE ADEQUADA DE RESÍDUOS SÓLIDOS URBANOS NÃO PERIGOSOS, GERADOS NAS DEPENDÊNCIAS DAS UNIDADES DO SISTEMA FIBRA (FIBRA, IEL/DF, SESI/DF E SENAI/DF).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925164&modprp=5&numprp=62020";171.142,06;162.388,80;
"6/2020";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PERECÍVEIS HORTIFRUTIS   ABACAXI PÉROLA, BANANA NANICA, LARANJA PERA, MAÇÃ GALA, MAMÃO FORMOSA, MELANCIA, MELÃO AMARELO, BATATA INGLESA, ALHO BRANCO E CEBOLA NACIONAL -, POR MEIO DE REGISTRO DE PREÇOS PARA O PROGRAMA DE ALIMENTAÇÃO ESCOLAR DO DISTRITO FEDERAL (PAE-DF), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=62020";28.084.463,03;24.392.079,33;
"6/2020";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE CONCESSIONÁRIA AUTORIZADA PELA MONTADORA CITROËN, LOCALIZADA NO DISTRITO FEDERAL, PARA PRESTAÇÃO DE SERVIÇOS DE FORMA CONTÍNUA DURANTE O PERÍODO DE GARANTIA, DAS MANUTENÇÕES PREVENTIVAS E CORRETIVAS, COM FORNECIMENTO E APLICAÇÃO DE PEÇAS E ACESSÓRIOS GENUÍNOS, PARA 207 (DUZENTOS E SETE) VEÍCULOS DA MARCA CITROËN, MODELO C4 LOUNGE LIVE AUTOMÁTICO, MOTOR DE 173CV 16 VÁLVULAS FLEX, ANOS/MODELOS 2019/2019 E 2019/2020, PERTENCENTES À FROTA DA PCDF, CONFORME ESPECIFICAÇÕES E";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=62020";1,00;6.112.728,63;
"6/2020";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE TRABALHO DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS SEM MOTORISTA E COMBUSTÍVEL, A FIM DE ATENDER ÀS UNIDADES VINCULADAS À SECRETARIA DE ESTADO DO TRABALHO QUE OPERACIONALIZAM AS ATIVIDADES DO FUNDO PARA GERAÇÃO DE EMPREGO E RENDA DO DISTRITO FEDERAL   FUNGER/DF, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926210&modprp=5&numprp=62020";235.080,00;149.400,00;
"6/2020";"PREGÃO";"EVENTO DE RETIFICAÇÃO DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MOBILIÁRIO COM O OBJETIVO DE ATENDER AS ATIVIDADES A SEREM REALIZADAS NA UNIDADE DO SENAI BRASÍLIA, REFERENTE AO PROGRAMA INOVA TECH.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=62020";335.879,40;119.669,57;
"6/2020";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS PERMANENTES DE AVALIAÇÃO AMBIENTAL E RISCOS OCUPACIONAIS, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=62020";308.000,00;126.854,00;
"5/2020";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: AQUISIÇÃO DE MATERIAL DE CONSUMO   TESOURA, CLIPES, ENVELOPES, FITAS ADESIVAS E PASTAS PROTETORAS, A FIM DE ATENDER ÀS NECESSIDADES DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL - SEDUH/DF, CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTES NO PROJETO BÁSICO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=6&numprp=52020";0,00;888,30;
"5/2020";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"AGÊNCIA BRAS.DE PROM.INTERNAC.DO TURISMO";"MATERIAL";"OBJETO: CONFECÇÃO DE BANDEIRAS, MASTROS, LANÇAS, BASES DE CHÃO E ROSETAS DESTINADAS A ATENDER A EMBRATUR   AGÊNCIA BRASILEIRA DE PROMOÇÃO INTERNACIONAL DO TURISMO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE INSTRUMENTO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927988&modprp=6&numprp=52020";0,00;468,00;
"5/2020";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SERVICO DE LIMPEZA URBANA DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DOS SERVIÇOS DE CONFECÇÃO E ENTREGA DE CARIMBOS PARA ATENDIMENTO DAS NECESSIDADES DESTE SLU/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926254&modprp=6&numprp=52020";0,00;1.947,00;
"5/2020";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: FITA ADESIVA MEDINDO 70 MM X 50M COM LOGOMARCA DA SEEC, NAS CORES VERDE, BRANCA E AMARELA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=6&numprp=52020";0,00;10.980,00;
"5/2020";"PREGÃO";"DIVULGADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  A PRESENTE LICITAÇÃO TEM COMO OBJETO, MEDIANTE SISTEMA DE REGISTRO DE PREÇOS, A EVENTUAL AQUISIÇÃO DE INSUMOS PARA MUDAS PARA ATENDER À SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL DE ACORDO COM O DETALHAMENTO DESCRITO NO ITEM 3, DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=5&numprp=52020";75.040,25;57.591,35;
"5/2020";"PREGÃO";"DIVULGADO";"AGÊNCIA REGULAD.DE ÁGUAS, ENERGIA E SANEAM.DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE 15 (QUINZE) SENSORES DE NÍVEL D ÁGUA DO TIPO PRESSÃO, COM PRAZO DE GARANTIA DE FUNCIONAMENTO DE NO MÍNIMO 24 (VINTE E QUATRO) MESES, CONFORME ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926017&modprp=5&numprp=52020";148.950,00;95.000,00;
"5/2020";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE AR CONDICIONADO DE PRECISÃO PARA DATA CENTER, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=52020";257.023,32;198.000,00;
"5/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS NÃO PERECÍVEIS - FERMENTO QUÍMICO EM PÓ, FARINHA DE TRIGO TIPO 1, FARINHA DE MILHO FLOCADA, POR MEIO DE REGISTRO DE PREÇOS, PARA O PROGRAMA DE ALIMENTAÇÃO ESCOLAR DO DISTRITO FEDERAL (PAE-DF), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NESTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=52020";2.242.982,87;1.698.757,05;
"5/2020";"PREGÃO";"DIVULGADO";"SERVICO DE LIMPEZA URBANA DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO E MANUTENÇÃO,  A SEREM UTILIZADOS  NA MANUTENÇÃO PREDIAL EM TODAS UNIDADES DESTE SLU, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DESTE EDITAL";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926254&modprp=5&numprp=52020";110.738,81;12.212,94;
"5/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO ALPROSTADIL PO LIOFILIZADO OU SOLUÇÃO INJETÁVEL 20MCG FRASCO-AMPOLA OU AMPOLA E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=52020";1.977.904,72;1.342.542,09;
"5/2020";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MANUTENÇÃO CONTEMPLANDO: MANUTENÇÃO PREVENTIVA, MANUTENÇÃO CORRETIVA E ATENDIMENTO EMERGENCIAL, ALÉM DE ASSISTÊNCIA TÉCNICA, COM FORNECIMENTO DE PEÇAS, PARA EQUIPAMENTOS E SISTEMAS DE AR CONDICIONADO INSTALADOS NA FUNDAÇÃO HEMOCENTRO DE BRASÍLIA   FHB E EM SUA HEMORREDE - AGÊNCIAS TRANSFUSIONAIS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=52020";115.696,85;56.086,00;
"5/2020";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS ( ABRAÇADEIRAS, ARRUELAS, BUCHAS, CONECTORES, CAIXAS, CONDULETES, DENTRE OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=52020";10.033.498,65;173.211,90;
"5/2020";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO PARA ATENDER AS DEMANDAS DOS CURSOS DA ÁREA DE REFRIGERAÇÃO DO SENAI/DR-DF";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=52020";2.269.601,16;179.212,40;
"5/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST DE DESEN URBANO E HABITAÇÃO";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS VISANDO À EVENTUAL AQUISIÇÃO DE MATERIAL PERMANENTE - APARELHOS DE AR-CONDICIONADO COM INSTALAÇÃO, TIPO SPLIT COM SISTEMA INVERTER, A FIM DE ATENDER AS NECESSIDADES DESTA SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL - SEDUH/DF, CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTES NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926209&modprp=5&numprp=52020";241.593,74;179.150,00;
